1 -0.324441 -0.256667
26 -0.218904 -0.256812
22 -0.166875 -0.273571
17 -0.154524 -0.173771
9 -0.352515 0.00815673
7 -0.291136 0.212123
34 -0.14805 0.442883
11 -0.196501 0.495149
24 -0.184364 0.348532
21 -0.29717 0.0936699
28 -0.0400795 -0.105828
18 0.0843352 -0.146027
5 0.186759 -0.207534
4 0.217405 -0.0675843
25 0.273893 0.175201
8 0.119542 0.356004
32 0.11842 0.368334
33 0.231501 0.363252
10 0.289188 0.47324
12 0.42697 0.445888
2 0.438679 0.278646
31 0.36119 0.0738175
16 0.486928 -0.0408804
29 0.487814 -0.0910939
23 0.412035 -0.277697
13 0.331957 -0.383852
15 0.242081 -0.299401
6 0.210542 -0.311607
27 0.207439 -0.342205
3 0.051672 -0.378144
19 0.0333766 -0.394703
30 -0.00680153 -0.374174
20 -0.206754 -0.383927
14 -0.279577 -0.351868
