1 5.00366 0
2 5.02395 0
3 4.98143 0.0441047
4 4.95815 0.038916
5 4.95959 0.0301785
6 4.98812 0.0376927
7 4.99572 0.0327522
8 4.99088 0.0287754
9 4.97122 0.0320994
10 4.99963 0.0403892
11 5.01559 0.0398686
12 5.00503 0.0378972
13 4.99293 0.0368983
14 5.00518 0.0362886
15 4.99663 0.0348471
16 4.99997 0.0327669
17 4.9931 0.0315355
18 4.9977 0.0300847
19 4.98258 0.0322237
20 4.98708 0.0309003
21 4.98787 0.0294025
22 4.98563 0.0281236
23 4.9826 0.0270432
24 4.98025 0.0259978
25 4.98209 0.0250038
26 4.99053 0.0254628
27 4.98989 0.0245099
28 4.98687 0.0238107
29 4.99223 0.0235912
30 4.99936 0.0238795
31 4.9972 0.0231965
32 4.99557 0.0225193
33 4.9989 0.0220783
34 5.00105 0.0215273
35 5.00194 0.0209221
36 4.99952 0.0204768
37 5.00594 0.0209242
38 5.00567 0.0203678
39 5.00606 0.0198425
40 5.00564 0.0193448
41 5.00088 0.0194567
42 5.00134 0.0189933
43 4.99581 0.0193528
44 4.99673 0.0189304
45 4.99658 0.0185056
46 4.99499 0.0181686
47 4.99315 0.0178729
48 4.99269 0.0175028
49 4.99611 0.0174807
50 4.99416 0.0172382
51 4.99433 0.0168977
52 4.99829 0.0170353
53 4.99702 0.0167588
54 4.99624 0.0164639
55 4.99593 0.0161648
56 4.99816 0.0160287
57 4.99536 0.0159919
58 4.99531 0.0157138
59 4.99645 0.0154868
60 4.99879 0.0154056
61 5.00022 0.0152178
62 4.99855 0.0150629
63 4.99961 0.0148601
64 4.99909 0.0146354
65 4.99809 0.0144431
66 4.99683 0.0142784
67 4.99724 0.0140696
68 4.99612 0.0139065
69 4.99915 0.0140337
70 5.00048 0.013896
71 5.00054 0.013699
72 5.00016 0.0135127
73 5.0005 0.0133307
74 5.00018 0.0131534
75 4.99894 0.0130359
76 4.99859 0.012868
77 4.99962 0.0127413
78 5.00145 0.0127107
79 5.00058 0.0125793
80 5.00011 0.01243
81 5.0018 0.0123919
82 5.0045 0.012534
83 5.00287 0.0124884
84 5.00344 0.0123517
85 5.00438 0.012242
86 5.00486 0.0121084
87 5.0065 0.0120798
88 5.00661 0.0119422
89 5.00722 0.0118234
90 5.00736 0.0116921
91 5.00853 0.0116216
92 5.00808 0.0115034
93 5.00802 0.0113792
94 5.00774 0.0112608
95 5.00666 0.011194
96 5.00466 0.0112567
97 5.00287 0.0112823
98 5.00396 0.0112193
99 5.00385 0.0111059
100 5.00224 0.011111
