0 1.56899 0
10000 1.54157 0.0274113
20000 1.56 0.0242883
30000 1.53927 0.0269217
40000 1.55223 0.0245558
50000 1.55389 0.0201177
60000 1.53809 0.0232091
70000 1.54084 0.0202866
80000 1.53207 0.0199236
90000 1.52572 0.0189183
100000 1.5259 0.0171132
110000 1.5255 0.0156272
120000 1.52052 0.0152129
130000 1.51343 0.0157661
140000 1.50945 0.015209
150000 1.50794 0.014307
160000 1.50348 0.0141569
170000 1.50212 0.0134164
180000 1.50194 0.012692
190000 1.50268 0.012063
200000 1.50302 0.0114794
210000 1.50647 0.0114778
220000 1.50298 0.0115106
230000 1.50407 0.0110738
240000 1.50419 0.0106224
250000 1.5047 0.0102183
260000 1.50485 0.00983371
270000 1.50451 0.00948231
280000 1.50682 0.00943898
290000 1.50526 0.00925217
300000 1.50484 0.00895881
310000 1.5065 0.00883343
320000 1.50668 0.00856335
330000 1.50654 0.00830886
340000 1.50667 0.00806898
350000 1.50752 0.00788756
360000 1.50817 0.00769898
370000 1.50621 0.00774577
380000 1.50849 0.00788369
390000 1.50622 0.00801468
400000 1.50658 0.00782539
410000 1.50637 0.00763987
420000 1.50565 0.00749495
430000 1.50574 0.00732325
440000 1.50581 0.00715901
450000 1.50558 0.00700554
460000 1.50532 0.0068598
470000 1.50541 0.00671595
480000 1.50505 0.00658685
490000 1.50422 0.00650682
500000 1.50413 0.00637874
510000 1.50417 0.00625499
520000 1.50464 0.00615398
530000 1.50343 0.00615912
540000 1.50317 0.00605152
550000 1.50484 0.0061719
560000 1.50517 0.00607189
570000 1.50556 0.00597904
580000 1.50624 0.0059155
590000 1.50843 0.00621592
600000 1.50767 0.00615997
610000 1.50819 0.00608141
620000 1.50791 0.00599049
630000 1.50768 0.00590063
640000 1.50747 0.00581287
650000 1.507 0.00574328
660000 1.50684 0.0056592
670000 1.50691 0.00557583
680000 1.507 0.00549505
690000 1.50699 0.00541598
700000 1.50661 0.0053528
710000 1.50608 0.00530491
720000 1.50615 0.00523234
730000 1.50522 0.00524554
740000 1.50478 0.00519375
750000 1.50427 0.00514999
760000 1.50443 0.00508516
770000 1.50442 0.00501956
780000 1.50447 0.00495585
790000 1.50456 0.00489438
800000 1.50386 0.0048841
810000 1.50492 0.00493898
820000 1.50456 0.0048924
830000 1.50435 0.00483806
840000 1.50446 0.0047819
850000 1.50419 0.00473361
860000 1.50442 0.00468455
870000 1.50411 0.00464123
880000 1.50437 0.00459621
890000 1.50419 0.00454851
900000 1.50441 0.00450371
910000 1.50413 0.00446297
920000 1.50516 0.00453174
930000 1.50452 0.00452772
940000 1.50436 0.004483
950000 1.50401 0.00444915
960000 1.50416 0.00440544
970000 1.50429 0.00436209
980000 1.50464 0.00433235
990000 1.50448 0.00429166
