#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1054   -0.961916    -1.38516  0.00744626
        1055   -0.961761    -1.38475  0.00745001
        1056   -0.961619    -1.38435  0.00745372
        1057     -0.9615    -1.38395   0.0074574
        1058   -0.961384    -1.38355  0.00746104
        1059   -0.961277    -1.38316  0.00746464
        1060   -0.961176    -1.38276  0.00746821
        1061   -0.961081    -1.38236  0.00747174
        1062   -0.960984    -1.38196  0.00747523
        1063   -0.960877    -1.38157  0.00747868
        1064   -0.960771    -1.38117  0.00748211
        1065   -0.960656    -1.38078  0.00748549
        1066   -0.960531    -1.38038  0.00748884
        1067   -0.960389    -1.37999  0.00749216
        1068   -0.960248     -1.3796  0.00749545
        1069   -0.960087     -1.3792   0.0074987
        1070   -0.959918    -1.37881  0.00750193
        1071    -0.95974    -1.37842  0.00750512
        1072   -0.959543    -1.37803  0.00750828
        1073   -0.959328    -1.37764  0.00751142
        1074   -0.959096    -1.37725  0.00751453
        1075   -0.958841    -1.37686  0.00751761
        1076   -0.958564    -1.37647  0.00752067
        1077   -0.958278    -1.37608   0.0075237
        1078   -0.957968     -1.3757  0.00752671
        1079   -0.957626    -1.37531   0.0075297
        1080   -0.957272    -1.37492  0.00753267
        1081   -0.956901    -1.37453  0.00753563
        1082   -0.956507    -1.37415  0.00753856
        1083    -0.95609    -1.37376  0.00754147
        1084   -0.955654    -1.37338  0.00754437
        1085   -0.955196    -1.37299  0.00754726
        1086   -0.954712    -1.37261  0.00755013
        1087   -0.954207    -1.37222  0.00755299
        1088   -0.953686    -1.37184  0.00755584
        1089   -0.953143    -1.37145  0.00755867
        1090   -0.952577    -1.37107   0.0075615
        1091   -0.951998    -1.37068  0.00756432
        1092     -0.9514     -1.3703  0.00756713
        1093   -0.950793    -1.36991  0.00756994
        1094   -0.950171    -1.36953  0.00757273
        1095   -0.949537    -1.36915  0.00757553
        1096   -0.948898    -1.36876  0.00757831
        1097   -0.948249    -1.36838  0.00758109
        1098   -0.947602      -1.368  0.00758387
        1099   -0.946955    -1.36761  0.00758664
        1100   -0.946319    -1.36723   0.0075894
        1101   -0.945685    -1.36685  0.00759216
        1102   -0.945066    -1.36647  0.00759491
        1103   -0.944465    -1.36608  0.00759766
        1104   -0.943889     -1.3657  0.00760039
        1105   -0.943341    -1.36532  0.00760312
        1106   -0.942815    -1.36494  0.00760584
        1107   -0.942327    -1.36455  0.00760854
        1108   -0.941876    -1.36417  0.00761123
        1109   -0.941461    -1.36379  0.00761391
        1110    -0.94108    -1.36341  0.00761657
        1111    -0.94076    -1.36303   0.0076192
        1112   -0.940486    -1.36265  0.00762182
        1113   -0.940255    -1.36227  0.00762442
        1114   -0.940078    -1.36189  0.00762699
        1115   -0.939955    -1.36151  0.00762953
        1116   -0.939888    -1.36114  0.00763204
        1117   -0.939868    -1.36076  0.00763452
        1118   -0.939894    -1.36038  0.00763697
        1119   -0.939974    -1.36001  0.00763938
        1120   -0.940097    -1.35963  0.00764175
        1121   -0.940261    -1.35926  0.00764409
        1122   -0.940449    -1.35888  0.00764638
        1123   -0.940675    -1.35851  0.00764863
        1124    -0.94093    -1.35814  0.00765085
        1125   -0.941195    -1.35777  0.00765302
        1126   -0.941485     -1.3574  0.00765515
        1127   -0.941777    -1.35703  0.00765723
        1128   -0.942077    -1.35666  0.00765927
        1129   -0.942366     -1.3563  0.00766128
        1130    -0.94265    -1.35593  0.00766324
        1131   -0.942917    -1.35557  0.00766516
        1132    -0.94316     -1.3552  0.00766704
        1133   -0.943371    -1.35484  0.00766888
        1134   -0.943546    -1.35448  0.00767069
        1135   -0.943685    -1.35411  0.00767247
        1136   -0.943778    -1.35375  0.00767421
        1137   -0.943822    -1.35339  0.00767593
        1138   -0.943813    -1.35303  0.00767761
        1139   -0.943743    -1.35267  0.00767928
        1140    -0.94363    -1.35231  0.00768092
        1141   -0.943444    -1.35196  0.00768254
        1142   -0.943203     -1.3516  0.00768415
        1143   -0.942894    -1.35124  0.00768574
        1144   -0.942517    -1.35088  0.00768732
        1145   -0.942082    -1.35053  0.00768889
        1146   -0.941584    -1.35017  0.00769046
        1147    -0.94103    -1.34981  0.00769202
        1148   -0.940412    -1.34946  0.00769359
        1149   -0.939737     -1.3491  0.00769515
        1150   -0.939013    -1.34874  0.00769672
        1151    -0.93824    -1.34839  0.00769829
        1152   -0.937418    -1.34803  0.00769987
        1153   -0.936553    -1.34767  0.00770145
        1154   -0.935645    -1.34731  0.00770305
        1155    -0.93471    -1.34696  0.00770466
        1156   -0.933742     -1.3466  0.00770629
        1157   -0.932752    -1.34624  0.00770792
        1158   -0.931741    -1.34588  0.00770957
        1159   -0.930718    -1.34553  0.00771124
        1160   -0.929686    -1.34517  0.00771292
        1161   -0.928652    -1.34481  0.00771461
        1162   -0.927619    -1.34445  0.00771632
        1163   -0.926598    -1.34409  0.00771805
        1164   -0.925583    -1.34373  0.00771979
        1165   -0.924593    -1.34337  0.00772154
        1166   -0.923629    -1.34301  0.00772331
        1167   -0.922679    -1.34265  0.00772508
        1168   -0.921763    -1.34229  0.00772687
        1169   -0.920879    -1.34193  0.00772866
        1170   -0.920031    -1.34157  0.00773046
        1171   -0.919218    -1.34121  0.00773227
        1172   -0.918446    -1.34085  0.00773408
        1173    -0.91771    -1.34049   0.0077359
        1174   -0.917013    -1.34013  0.00773771
        1175   -0.916362    -1.33977  0.00773953
        1176   -0.915757    -1.33941  0.00774134
        1177   -0.915188    -1.33905  0.00774315
        1178   -0.914666    -1.33868  0.00774495
        1179   -0.914175    -1.33832  0.00774675
        1180   -0.913719    -1.33797  0.00774854
        1181   -0.913299    -1.33761  0.00775032
        1182   -0.912909    -1.33725  0.00775208
        1183   -0.912558    -1.33689  0.00775384
        1184    -0.91223    -1.33653  0.00775558
        1185   -0.911928    -1.33617  0.00775731
        1186   -0.911643    -1.33581  0.00775902
        1187   -0.911376    -1.33545  0.00776072
        1188    -0.91113     -1.3351   0.0077624
        1189   -0.910891    -1.33474  0.00776407
        1190   -0.910664    -1.33438  0.00776572
        1191   -0.910449    -1.33403  0.00776735
        1192   -0.910235    -1.33367  0.00776897
        1193   -0.910015    -1.33332  0.00777057
        1194     -0.9098    -1.33296  0.00777215
        1195   -0.909575    -1.33261  0.00777372
        1196   -0.909345    -1.33225  0.00777527
        1197    -0.90911     -1.3319  0.00777681
        1198   -0.908863    -1.33155  0.00777833
        1199   -0.908601     -1.3312  0.00777983
        1200   -0.908331    -1.33084  0.00778133
        1201    -0.90804    -1.33049  0.00778281
        1202   -0.907731    -1.33014  0.00778428
        1203   -0.907405    -1.32979  0.00778573
        1204   -0.907054    -1.32944  0.00778718
        1205   -0.906684    -1.32909  0.00778862
        1206   -0.906287    -1.32874  0.00779004
        1207   -0.905865    -1.32839  0.00779146
        1208   -0.905416    -1.32803  0.00779288
        1209    -0.90494    -1.32768  0.00779428
        1210   -0.904434    -1.32734  0.00779569
        1211   -0.903891    -1.32699  0.00779709
        1212   -0.903327    -1.32664  0.00779849
        1213   -0.902728    -1.32629  0.00779988
        1214     -0.9021    -1.32594  0.00780128
        1215   -0.901439    -1.32559  0.00780268
        1216   -0.900748    -1.32524  0.00780408
        1217   -0.900019    -1.32489  0.00780549
        1218   -0.899261    -1.32454   0.0078069
        1219   -0.898469    -1.32419  0.00780831
        1220   -0.897642    -1.32384  0.00780974
        1221   -0.896786    -1.32349  0.00781117
        1222    -0.89589    -1.32314  0.00781261
        1223   -0.894961    -1.32279  0.00781406
        1224   -0.893996    -1.32244  0.00781553
        1225   -0.892998    -1.32209  0.00781701
        1226   -0.891964    -1.32174   0.0078185
        1227     -0.8909    -1.32139  0.00782001
        1228   -0.889794    -1.32104  0.00782153
        1229   -0.888658    -1.32068  0.00782308
        1230   -0.887497    -1.32033  0.00782464
        1231   -0.886304    -1.31998  0.00782622
        1232   -0.885077    -1.31963  0.00782783
        1233   -0.883817    -1.31927  0.00782946
        1234   -0.882531    -1.31892  0.00783111
        1235   -0.881228    -1.31856  0.00783278
        1236     -0.8799    -1.31821  0.00783448
        1237   -0.878548    -1.31785  0.00783621
        1238   -0.877182     -1.3175  0.00783796
        1239   -0.875803    -1.31714  0.00783973
        1240   -0.874412    -1.31678  0.00784154
        1241   -0.873007    -1.31643  0.00784337
        1242   -0.871608    -1.31607  0.00784522
        1243   -0.870209    -1.31571  0.00784711
        1244   -0.868806    -1.31535  0.00784902
        1245   -0.867422    -1.31499  0.00785096
        1246   -0.866042    -1.31463  0.00785292
        1247   -0.864674    -1.31427  0.00785491
        1248   -0.863316    -1.31391  0.00785692
        1249   -0.862002    -1.31355  0.00785896
        1250   -0.860715    -1.31318  0.00786101
        1251   -0.859459    -1.31282  0.00786309
        1252   -0.858247    -1.31246  0.00786519
        1253   -0.857079     -1.3121  0.00786731
        1254   -0.855958    -1.31173  0.00786944
        1255   -0.854892    -1.31137  0.00787158
        1256   -0.853887      -1.311  0.00787374
        1257   -0.852946    -1.31064   0.0078759
        1258   -0.852077    -1.31027  0.00787807
        1259   -0.851276    -1.30991  0.00788024
        1260   -0.850552    -1.30955  0.00788242
        1261   -0.849898    -1.30918  0.00788459
        1262   -0.849327    -1.30882  0.00788676
        1263   -0.848841    -1.30845  0.00788892
        1264   -0.848436    -1.30809  0.00789107
        1265   -0.848113    -1.30773   0.0078932
        1266   -0.847881    -1.30736  0.00789532
        1267    -0.84773      -1.307  0.00789742
        1268   -0.847655    -1.30664   0.0078995
        1269   -0.847666    -1.30628  0.00790155
        1270   -0.847752    -1.30591  0.00790357
        1271   -0.847906    -1.30555  0.00790556
        1272    -0.84815    -1.30519  0.00790752
        1273   -0.848466    -1.30484  0.00790944
        1274   -0.848848    -1.30448  0.00791133
        1275   -0.849288    -1.30412  0.00791318
        1276   -0.849784    -1.30376  0.00791498
        1277   -0.850327    -1.30341  0.00791674
        1278   -0.850923    -1.30306  0.00791846
        1279    -0.85156     -1.3027  0.00792014
        1280   -0.852229    -1.30235  0.00792176
        1281   -0.852929      -1.302  0.00792334
        1282   -0.853645    -1.30165  0.00792488
        1283   -0.854381     -1.3013  0.00792637
        1284   -0.855126    -1.30095  0.00792781
        1285   -0.855874    -1.30061   0.0079292
        1286   -0.856626    -1.30026  0.00793055
        1287   -0.857365    -1.29992  0.00793185
        1288    -0.85809    -1.29957   0.0079331
        1289   -0.858803    -1.29923  0.00793431
        1290   -0.859488    -1.29889  0.00793548
        1291   -0.860142    -1.29855  0.00793661
        1292   -0.860755    -1.29821   0.0079377
        1293   -0.861332    -1.29788  0.00793875
        1294   -0.861868    -1.29754  0.00793976
        1295   -0.862349     -1.2972  0.00794074
        1296   -0.862783    -1.29687  0.00794168
        1297   -0.863153    -1.29653   0.0079426
        1298   -0.863462     -1.2962  0.00794348
        1299   -0.863701    -1.29587  0.00794434
        1300   -0.863883    -1.29553  0.00794518
        1301   -0.863985     -1.2952  0.00794599
        1302   -0.864013    -1.29487  0.00794679
        1303   -0.863969    -1.29454  0.00794756
        1304   -0.863849    -1.29421  0.00794833
        1305   -0.863642    -1.29388  0.00794908
        1306   -0.863355    -1.29355  0.00794983
        1307   -0.862989    -1.29322  0.00795057
        1308   -0.862533    -1.29289  0.00795131
        1309   -0.861993    -1.29256  0.00795204
        1310   -0.861372    -1.29223  0.00795278
        1311   -0.860673     -1.2919  0.00795353
        1312    -0.85989    -1.29157  0.00795428
        1313   -0.859021    -1.29125  0.00795504
        1314    -0.85808    -1.29092  0.00795581
        1315   -0.857066    -1.29059   0.0079566
        1316   -0.855989    -1.29026   0.0079574
        1317   -0.854843    -1.28993  0.00795823
        1318    -0.85365    -1.28959  0.00795907
        1319   -0.852399    -1.28926  0.00795993
        1320   -0.851102    -1.28893  0.00796082
        1321   -0.849777     -1.2886  0.00796173
        1322   -0.848425    -1.28827  0.00796267
        1323   -0.847063    -1.28793  0.00796363
        1324   -0.845699     -1.2876  0.00796462
        1325   -0.844347    -1.28726  0.00796563
        1326   -0.843005    -1.28693  0.00796667
        1327   -0.841705    -1.28659  0.00796772
        1328   -0.840448    -1.28626   0.0079688
        1329   -0.839251    -1.28592   0.0079699
        1330   -0.838136    -1.28558  0.00797102
        1331   -0.837102    -1.28525  0.00797215
        1332   -0.836159    -1.28491  0.00797329
        1333   -0.835324    -1.28457  0.00797444
        1334   -0.834608    -1.28424  0.00797559
        1335   -0.834017     -1.2839  0.00797674
        1336   -0.833555    -1.28356  0.00797789
        1337   -0.833228    -1.28322  0.00797903
        1338    -0.83304    -1.28289  0.00798016
        1339   -0.832992    -1.28255  0.00798127
        1340   -0.833076    -1.28222  0.00798236
        1341    -0.83329    -1.28188  0.00798342
        1342   -0.833629    -1.28155  0.00798446
        1343   -0.834096    -1.28121  0.00798546
        1344   -0.834675    -1.28088  0.00798643
        1345   -0.835361    -1.28055  0.00798736
        1346   -0.836142    -1.28022  0.00798825
        1347   -0.837007    -1.27989  0.00798909
        1348   -0.837946    -1.27956  0.00798989
        1349   -0.838929    -1.27924  0.00799064
        1350   -0.839964    -1.27891  0.00799134
        1351   -0.841042    -1.27859    0.007992
        1352   -0.842141    -1.27826   0.0079926
        1353   -0.843249    -1.27794  0.00799316
        1354   -0.844356    -1.27762  0.00799367
        1355   -0.845448     -1.2773  0.00799413
        1356   -0.846532    -1.27699  0.00799454
        1357   -0.847579    -1.27667  0.00799491
        1358   -0.848598    -1.27635  0.00799524
        1359   -0.849577    -1.27604  0.00799552
        1360   -0.850513    -1.27573  0.00799576
        1361   -0.851396    -1.27542  0.00799596
        1362   -0.852232    -1.27511  0.00799612
        1363   -0.853014     -1.2748  0.00799625
        1364   -0.853727    -1.27449  0.00799635
        1365    -0.85439    -1.27418  0.00799641
        1366   -0.854995    -1.27387  0.00799644
        1367   -0.855544    -1.27357  0.00799644
        1368   -0.856037    -1.27326  0.00799642
        1369   -0.856469    -1.27296  0.00799637
        1370   -0.856864    -1.27265   0.0079963
        1371   -0.857205    -1.27235  0.00799621
        1372   -0.857493    -1.27205   0.0079961
        1373   -0.857745    -1.27175  0.00799596
        1374   -0.857949    -1.27144  0.00799581
        1375    -0.85812    -1.27114  0.00799565
        1376   -0.858262    -1.27084  0.00799546
        1377   -0.858372    -1.27054  0.00799527
        1378   -0.858452    -1.27025  0.00799506
        1379   -0.858514    -1.26995  0.00799483
        1380   -0.858557    -1.26965  0.00799459
        1381   -0.858586    -1.26935  0.00799434
        1382     -0.8586    -1.26905  0.00799408
        1383   -0.858607    -1.26876  0.00799381
        1384   -0.858599    -1.26846  0.00799353
        1385   -0.858593    -1.26816  0.00799323
        1386    -0.85858    -1.26787  0.00799292
        1387   -0.858559    -1.26757  0.00799261
        1388   -0.858549    -1.26728  0.00799228
        1389   -0.858545    -1.26698  0.00799194
        1390   -0.858542    -1.26669  0.00799159
        1391   -0.858543     -1.2664  0.00799123
        1392   -0.858543     -1.2661  0.00799086
        1393    -0.85855    -1.26581  0.00799048
        1394   -0.858561    -1.26552  0.00799008
        1395   -0.858581    -1.26523  0.00798968
        1396     -0.8586    -1.26494  0.00798926
        1397    -0.85862    -1.26465  0.00798884
        1398   -0.858647    -1.26436   0.0079884
        1399   -0.858671    -1.26407  0.00798795
        1400   -0.858696    -1.26378  0.00798749
        1401   -0.858713    -1.26349  0.00798702
        1402   -0.858725     -1.2632  0.00798654
        1403   -0.858732    -1.26291  0.00798605
        1404   -0.858724    -1.26262  0.00798555
        1405   -0.858707    -1.26233  0.00798504
        1406   -0.858672    -1.26205  0.00798452
        1407   -0.858635    -1.26176  0.00798399
        1408   -0.858579    -1.26147  0.00798345
        1409   -0.858504    -1.26119  0.00798291
        1410   -0.858403     -1.2609  0.00798236
        1411   -0.858282    -1.26062   0.0079818
        1412   -0.858134    -1.26033  0.00798123
        1413   -0.857964    -1.26005  0.00798066
        1414   -0.857762    -1.25976  0.00798009
        1415   -0.857531    -1.25948  0.00797951
        1416   -0.857269    -1.25919  0.00797893
        1417   -0.856983    -1.25891  0.00797835
        1418   -0.856661    -1.25863  0.00797776
        1419     -0.8563    -1.25834  0.00797717
        1420   -0.855911    -1.25806  0.00797659
        1421   -0.855485    -1.25778  0.00797601
        1422    -0.85502    -1.25749  0.00797542
        1423   -0.854519    -1.25721  0.00797485
        1424   -0.853984    -1.25693  0.00797427
        1425   -0.853413    -1.25664   0.0079737
        1426   -0.852803    -1.25636  0.00797314
        1427   -0.852163    -1.25608  0.00797258
        1428   -0.851481    -1.25579  0.00797203
        1429   -0.850767    -1.25551  0.00797149
        1430   -0.850018    -1.25523  0.00797095
        1431   -0.849229    -1.25494  0.00797043
        1432   -0.848412    -1.25466  0.00796992
        1433   -0.847566    -1.25438  0.00796942
        1434   -0.846688    -1.25409  0.00796893
        1435   -0.845789    -1.25381  0.00796846
        1436   -0.844861    -1.25352  0.00796799
        1437   -0.843902    -1.25324  0.00796755
        1438   -0.842928    -1.25295  0.00796711
        1439   -0.841924    -1.25267   0.0079667
        1440     -0.8409    -1.25238  0.00796629
        1441   -0.839859    -1.25209  0.00796591
        1442   -0.838799    -1.25181  0.00796554
        1443   -0.837725    -1.25152  0.00796518
        1444   -0.836648    -1.25123  0.00796485
        1445   -0.835552    -1.25095  0.00796453
        1446   -0.834446    -1.25066  0.00796423
        1447   -0.833338    -1.25037  0.00796394
        1448   -0.832228    -1.25008  0.00796368
        1449   -0.831106    -1.24979  0.00796343
        1450   -0.829983     -1.2495   0.0079632
        1451   -0.828871    -1.24921  0.00796299
        1452   -0.827758    -1.24892  0.00796279
        1453    -0.82664    -1.24863  0.00796261
        1454   -0.825536    -1.24834  0.00796245
        1455   -0.824443    -1.24805  0.00796231
        1456   -0.823355    -1.24776  0.00796218
        1457   -0.822273    -1.24746  0.00796207
        1458   -0.821206    -1.24717  0.00796197
        1459   -0.820142    -1.24688  0.00796189
        1460   -0.819084    -1.24659  0.00796183
        1461    -0.81804    -1.24629  0.00796178
        1462   -0.817007      -1.246  0.00796175
        1463   -0.815983    -1.24571  0.00796173
        1464   -0.814969    -1.24541  0.00796173
        1465   -0.813969    -1.24512  0.00796174
        1466   -0.812978    -1.24482  0.00796176
        1467   -0.811998    -1.24453   0.0079618
        1468   -0.811034    -1.24423  0.00796185
        1469    -0.81008    -1.24394  0.00796191
        1470   -0.809132    -1.24364  0.00796199
        1471   -0.808197    -1.24334  0.00796208
        1472   -0.807275    -1.24305  0.00796218
        1473   -0.806362    -1.24275  0.00796229
        1474   -0.805459    -1.24246  0.00796241
        1475   -0.804566    -1.24216  0.00796255
        1476    -0.80368    -1.24186  0.00796269
        1477   -0.802809    -1.24156  0.00796285
        1478   -0.801947    -1.24127  0.00796301
        1479   -0.801097    -1.24097  0.00796319
        1480   -0.800268    -1.24067  0.00796337
        1481   -0.799445    -1.24037  0.00796357
        1482   -0.798632    -1.24008  0.00796377
        1483    -0.79784    -1.23978  0.00796398
        1484   -0.797056    -1.23948   0.0079642
        1485   -0.796292    -1.23918  0.00796443
        1486   -0.795547    -1.23888  0.00796466
        1487   -0.794814    -1.23858   0.0079649
        1488   -0.794098    -1.23828  0.00796515
        1489   -0.793407    -1.23799   0.0079654
        1490   -0.792733    -1.23769  0.00796566
        1491   -0.792078    -1.23739  0.00796592
        1492   -0.791444    -1.23709  0.00796619
        1493   -0.790836    -1.23679  0.00796645
        1494   -0.790247    -1.23649  0.00796673
        1495   -0.789683    -1.23619    0.007967
        1496   -0.789152    -1.23589  0.00796728
        1497   -0.788637    -1.23559  0.00796756
        1498   -0.788152     -1.2353  0.00796783
        1499   -0.787698      -1.235  0.00796811
        1500   -0.787269     -1.2347  0.00796839
        1501   -0.786872     -1.2344  0.00796866
        1502    -0.78651     -1.2341  0.00796894
        1503   -0.786172     -1.2338   0.0079692
        1504   -0.785864    -1.23351  0.00796947
        1505   -0.785587    -1.23321  0.00796973
        1506   -0.785341    -1.23291  0.00796998
        1507   -0.785121    -1.23261  0.00797023
        1508   -0.784937    -1.23232  0.00797047
        1509   -0.784773    -1.23202  0.00797071
        1510   -0.784644    -1.23172  0.00797093
        1511   -0.784539    -1.23143  0.00797115
        1512   -0.784462    -1.23113  0.00797136
        1513   -0.784412    -1.23084  0.00797156
        1514   -0.784384    -1.23054  0.00797174
        1515   -0.784384    -1.23025  0.00797192
        1516   -0.784395    -1.22995  0.00797208
        1517   -0.784433    -1.22966  0.00797224
        1518   -0.784496    -1.22937  0.00797238
        1519   -0.784576    -1.22907   0.0079725
        1520    -0.78467    -1.22878  0.00797262
        1521   -0.784778    -1.22849  0.00797272
        1522   -0.784896     -1.2282  0.00797281
        1523   -0.785025    -1.22791  0.00797288
        1524   -0.785172    -1.22762  0.00797294
        1525    -0.78532    -1.22733  0.00797298
        1526    -0.78547    -1.22704  0.00797302
        1527   -0.785624    -1.22675  0.00797303
        1528   -0.785785    -1.22646  0.00797304
        1529   -0.785941    -1.22617  0.00797303
        1530   -0.786102    -1.22588    0.007973
        1531   -0.786264     -1.2256  0.00797296
        1532   -0.786414    -1.22531  0.00797291
        1533   -0.786559    -1.22502  0.00797284
        1534   -0.786704    -1.22474  0.00797277
        1535   -0.786844    -1.22445  0.00797267
        1536   -0.786973    -1.22417  0.00797257
        1537   -0.787094    -1.22388  0.00797245
        1538   -0.787212     -1.2236  0.00797232
        1539    -0.78732    -1.22332  0.00797218
        1540   -0.787417    -1.22303  0.00797203
        1541   -0.787507    -1.22275  0.00797186
        1542   -0.787588    -1.22247  0.00797169
        1543   -0.787655    -1.22219   0.0079715
        1544   -0.787722    -1.22191   0.0079713
        1545   -0.787777    -1.22162  0.00797109
        1546   -0.787835    -1.22134  0.00797087
        1547   -0.787886    -1.22106  0.00797064
        1548   -0.787928    -1.22078   0.0079704
        1549   -0.787966     -1.2205  0.00797015
        1550   -0.787999    -1.22023   0.0079699
        1551   -0.788035    -1.21995  0.00796963
        1552    -0.78806    -1.21967  0.00796935
        1553   -0.788088    -1.21939  0.00796906
        1554   -0.788105    -1.21911  0.00796876
        1555   -0.788122    -1.21884  0.00796846
        1556   -0.788132    -1.21856  0.00796814
        1557   -0.788134    -1.21828  0.00796782
        1558   -0.788132    -1.21801  0.00796749
        1559   -0.788122    -1.21773  0.00796715
        1560   -0.788104    -1.21746   0.0079668
        1561   -0.788076    -1.21718  0.00796644
        1562   -0.788036    -1.21691  0.00796608
        1563   -0.787983    -1.21663  0.00796571
        1564   -0.787907    -1.21636  0.00796533
        1565   -0.787819    -1.21608  0.00796494
        1566   -0.787716    -1.21581  0.00796455
        1567   -0.787589    -1.21554  0.00796416
        1568   -0.787434    -1.21526  0.00796376
        1569   -0.787257    -1.21499  0.00796335
        1570    -0.78704    -1.21472  0.00796294
        1571   -0.786802    -1.21445  0.00796253
        1572   -0.786539    -1.21417  0.00796212
        1573   -0.786234     -1.2139   0.0079617
        1574   -0.785896    -1.21363  0.00796129
        1575   -0.785521    -1.21336  0.00796087
        1576   -0.785108    -1.21309  0.00796046
        1577   -0.784649    -1.21281  0.00796004
        1578   -0.784149    -1.21254  0.00795963
        1579   -0.783606    -1.21227  0.00795923
        1580   -0.783021      -1.212  0.00795882
        1581   -0.782392    -1.21173  0.00795843
        1582   -0.781721    -1.21146  0.00795804
        1583   -0.781007    -1.21118  0.00795765
        1584   -0.780254    -1.21091  0.00795728
        1585   -0.779465    -1.21064  0.00795691
        1586   -0.778632    -1.21037  0.00795656
        1587   -0.777756    -1.21009  0.00795621
        1588    -0.77685    -1.20982  0.00795588
        1589   -0.775914    -1.20955  0.00795556
        1590   -0.774939    -1.20928  0.00795525
        1591   -0.773938      -1.209  0.00795495
        1592   -0.772907    -1.20873  0.00795467
        1593   -0.771853    -1.20845   0.0079544
        1594   -0.770785    -1.20818  0.00795415
        1595     -0.7697     -1.2079  0.00795391
        1596   -0.768601    -1.20763  0.00795369
        1597   -0.767497    -1.20735  0.00795348
        1598   -0.766394    -1.20708  0.00795329
        1599   -0.765282     -1.2068  0.00795311
        1600   -0.764176    -1.20652  0.00795295
        1601   -0.763071    -1.20625  0.00795281
        1602   -0.761979    -1.20597  0.00795268
        1603   -0.760906    -1.20569  0.00795256
        1604    -0.75985    -1.20541  0.00795246
        1605    -0.75882    -1.20514  0.00795237
        1606   -0.757819    -1.20486   0.0079523
        1607    -0.75685    -1.20458  0.00795223
        1608   -0.755915     -1.2043  0.00795218
        1609   -0.755015    -1.20402  0.00795214
        1610    -0.75416    -1.20374  0.00795211
        1611   -0.753348    -1.20346  0.00795208
        1612   -0.752581    -1.20318  0.00795207
        1613   -0.751864     -1.2029  0.00795206
        1614    -0.75119    -1.20262  0.00795206
        1615   -0.750569    -1.20234  0.00795206
        1616   -0.749994    -1.20206  0.00795206
        1617   -0.749472    -1.20178  0.00795207
        1618   -0.748999     -1.2015  0.00795208
        1619   -0.748577    -1.20122  0.00795208
        1620   -0.748205    -1.20094  0.00795209
        1621   -0.747875    -1.20066   0.0079521
        1622   -0.747591    -1.20038   0.0079521
        1623   -0.747351    -1.20011   0.0079521
        1624    -0.74715    -1.19983  0.00795209
        1625   -0.746987    -1.19955  0.00795208
        1626    -0.74686    -1.19927  0.00795206
        1627   -0.746762    -1.19899  0.00795203
        1628   -0.746693    -1.19871    0.007952
        1629   -0.746643    -1.19844  0.00795196
        1630   -0.746609    -1.19816  0.00795191
        1631   -0.746579    -1.19788  0.00795185
        1632   -0.746566    -1.19761  0.00795179
        1633   -0.746549    -1.19733  0.00795171
        1634   -0.746528    -1.19705  0.00795163
        1635     -0.7465    -1.19678  0.00795154
        1636   -0.746458     -1.1965  0.00795145
        1637   -0.746406    -1.19623  0.00795134
        1638    -0.74633    -1.19595  0.00795123
        1639   -0.746233    -1.19568  0.00795111
        1640   -0.746113     -1.1954  0.00795099
        1641   -0.745964    -1.19513  0.00795086
        1642   -0.745796    -1.19486  0.00795072
        1643   -0.745591    -1.19458  0.00795058
        1644   -0.745353    -1.19431  0.00795044
        1645   -0.745093    -1.19404   0.0079503
        1646   -0.744797    -1.19376  0.00795015
        1647   -0.744474    -1.19349     0.00795
        1648   -0.744126    -1.19322  0.00794985
        1649   -0.743755    -1.19295   0.0079497
        1650   -0.743355    -1.19267  0.00794955
        1651   -0.742946     -1.1924   0.0079494
        1652   -0.742516    -1.19213  0.00794926
        1653   -0.742079    -1.19186  0.00794911
        1654   -0.741654    -1.19158  0.00794896
        1655    -0.74122    -1.19131  0.00794881
        1656   -0.740791    -1.19104  0.00794867
        1657   -0.740377    -1.19077  0.00794852
        1658   -0.739985     -1.1905  0.00794838
        1659   -0.739619    -1.19022  0.00794823
        1660   -0.739278    -1.18995  0.00794808
        1661   -0.738969    -1.18968  0.00794794
        1662   -0.738711    -1.18941  0.00794778
        1663     -0.7385    -1.18914  0.00794763
        1664   -0.738346    -1.18887  0.00794747
        1665   -0.738241     -1.1886   0.0079473
        1666   -0.738197    -1.18833  0.00794713
        1667   -0.738211    -1.18806  0.00794695
        1668   -0.738299    -1.18779  0.00794676
        1669   -0.738458    -1.18752  0.00794655
        1670   -0.738688    -1.18725  0.00794634
        1671   -0.738985    -1.18698  0.00794611
        1672    -0.73935    -1.18671  0.00794587
        1673   -0.739792    -1.18645  0.00794561
        1674   -0.740314    -1.18618  0.00794533
        1675   -0.740902    -1.18591  0.00794503
        1676   -0.741565    -1.18565  0.00794471
        1677   -0.742291    -1.18538  0.00794437
        1678   -0.743082    -1.18512  0.00794401
        1679   -0.743933    -1.18486  0.00794362
        1680   -0.744846     -1.1846  0.00794321
        1681   -0.745815    -1.18434  0.00794277
        1682   -0.746835    -1.18408  0.00794231
        1683   -0.747897    -1.18382  0.00794182
        1684   -0.749009    -1.18356   0.0079413
        1685   -0.750156     -1.1833  0.00794075
        1686   -0.751341    -1.18304  0.00794017
        1687   -0.752549    -1.18279  0.00793956
        1688   -0.753792    -1.18254  0.00793893
