#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2526      2.2362     2.47588  0.00461362
        2527     2.23607     2.47579  0.00461277
        2528     2.23594     2.47569  0.00461192
        2529      2.2358      2.4756  0.00461107
        2530     2.23566      2.4755  0.00461022
        2531      2.2355     2.47541  0.00460938
        2532     2.23535     2.47531  0.00460853
        2533      2.2352     2.47522  0.00460769
        2534     2.23504     2.47512  0.00460684
        2535     2.23489     2.47503    0.004606
        2536     2.23473     2.47493  0.00460516
        2537     2.23459     2.47484  0.00460432
        2538     2.23445     2.47474  0.00460348
        2539     2.23432     2.47465  0.00460264
        2540     2.23419     2.47455   0.0046018
        2541     2.23408     2.47446  0.00460096
        2542     2.23399     2.47436  0.00460013
        2543      2.2339     2.47427  0.00459929
        2544     2.23384     2.47418  0.00459845
        2545     2.23379     2.47408  0.00459761
        2546     2.23376     2.47399  0.00459678
        2547     2.23375     2.47389  0.00459594
        2548     2.23376      2.4738   0.0045951
        2549      2.2338      2.4737  0.00459426
        2550     2.23386     2.47361  0.00459343
        2551     2.23395     2.47352  0.00459259
        2552     2.23407     2.47342  0.00459174
        2553     2.23421     2.47333   0.0045909
        2554     2.23438     2.47324  0.00459006
        2555     2.23458     2.47314  0.00458921
        2556     2.23481     2.47305  0.00458836
        2557     2.23507     2.47296  0.00458751
        2558     2.23536     2.47286  0.00458666
        2559     2.23568     2.47277   0.0045858
        2560     2.23603     2.47268  0.00458494
        2561     2.23641     2.47258  0.00458408
        2562     2.23681     2.47249  0.00458322
        2563     2.23724      2.4724  0.00458235
        2564      2.2377     2.47231  0.00458147
        2565     2.23818     2.47222   0.0045806
        2566     2.23869     2.47213  0.00457972
        2567     2.23922     2.47204  0.00457883
        2568     2.23976     2.47195  0.00457794
        2569     2.24033     2.47186  0.00457705
        2570     2.24091     2.47177  0.00457615
        2571     2.24151     2.47168  0.00457524
        2572     2.24212     2.47159  0.00457434
        2573     2.24273      2.4715  0.00457342
        2574     2.24336     2.47141   0.0045725
        2575     2.24399     2.47132  0.00457158
        2576     2.24463     2.47123  0.00457065
        2577     2.24526     2.47115  0.00456972
        2578     2.24589     2.47106  0.00456878
        2579     2.24652     2.47097  0.00456784
        2580     2.24714     2.47088   0.0045669
        2581     2.24775      2.4708  0.00456594
        2582     2.24834     2.47071  0.00456499
        2583     2.24892     2.47063  0.00456403
        2584     2.24948     2.47054  0.00456306
        2585     2.25002     2.47046   0.0045621
        2586     2.25053     2.47037  0.00456113
        2587     2.25101     2.47029  0.00456015
        2588     2.25147      2.4702  0.00455917
        2589     2.25189     2.47012  0.00455819
        2590     2.25227     2.47003  0.00455721
        2591     2.25261     2.46995  0.00455622
        2592      2.2529     2.46986  0.00455523
        2593     2.25315     2.46978  0.00455424
        2594     2.25335      2.4697  0.00455325
        2595     2.25349     2.46961  0.00455226
        2596     2.25357     2.46953  0.00455127
        2597     2.25359     2.46945  0.00455027
        2598     2.25355     2.46936  0.00454928
        2599     2.25343     2.46928  0.00454829
        2600     2.25324      2.4692   0.0045473
        2601     2.25297     2.46912  0.00454631
        2602     2.25261     2.46903  0.00454532
        2603     2.25217     2.46895  0.00454434
        2604     2.25164     2.46887  0.00454336
        2605     2.25101     2.46878  0.00454239
        2606     2.25027      2.4687  0.00454142
        2607     2.24944     2.46861  0.00454045
        2608     2.24849     2.46853   0.0045395
        2609     2.24743     2.46844  0.00453855
        2610     2.24626     2.46836  0.00453761
        2611     2.24496     2.46827  0.00453668
        2612     2.24354     2.46819  0.00453576
        2613     2.24199      2.4681  0.00453485
        2614     2.24031     2.46801  0.00453395
        2615      2.2385     2.46793  0.00453306
        2616     2.23655     2.46784  0.00453219
        2617     2.23447     2.46775  0.00453134
        2618     2.23225     2.46766   0.0045305
        2619      2.2299     2.46757  0.00452968
        2620     2.22742     2.46748  0.00452888
        2621     2.22481     2.46738   0.0045281
        2622     2.22207     2.46729  0.00452734
        2623      2.2192      2.4672   0.0045266
        2624     2.21622      2.4671  0.00452588
        2625     2.21313       2.467  0.00452519
        2626     2.20993     2.46691  0.00452453
        2627     2.20664     2.46681  0.00452389
        2628     2.20326     2.46671  0.00452328
        2629      2.1998      2.4666   0.0045227
        2630     2.19627      2.4665  0.00452215
        2631     2.19268      2.4664  0.00452163
        2632     2.18905     2.46629  0.00452114
        2633     2.18537     2.46619  0.00452068
        2634     2.18167     2.46608  0.00452025
        2635     2.17796     2.46597  0.00451986
        2636     2.17425     2.46586   0.0045195
        2637     2.17054     2.46575  0.00451917
        2638     2.16686     2.46563  0.00451888
        2639     2.16321     2.46552  0.00451862
        2640     2.15963      2.4654  0.00451839
        2641     2.15612     2.46528   0.0045182
        2642      2.1527     2.46517  0.00451804
        2643     2.14941     2.46505  0.00451791
        2644     2.14628     2.46493  0.00451781
        2645     2.14333     2.46481  0.00451774
        2646      2.1406     2.46468  0.00451769
        2647     2.13814     2.46456  0.00451767
        2648     2.13599     2.46444  0.00451767
        2649     2.13419     2.46431  0.00451768
        2650     2.13279     2.46419  0.00451771
        2651     2.13184     2.46406  0.00451774
        2652     2.13136     2.46393  0.00451778
        2653     2.13139     2.46381  0.00451782
        2654     2.13196     2.46368  0.00451784
        2655     2.13308     2.46356  0.00451786
        2656     2.13475     2.46344  0.00451785
        2657     2.13696     2.46331  0.00451782
        2658     2.13968     2.46319  0.00451776
        2659     2.14288     2.46307  0.00451767
        2660      2.1465     2.46295  0.00451754
        2661     2.15051     2.46283  0.00451737
        2662     2.15483     2.46272  0.00451715
        2663      2.1594      2.4626  0.00451689
        2664     2.16415     2.46249  0.00451658
        2665     2.16902     2.46238  0.00451623
        2666     2.17395     2.46227  0.00451583
        2667     2.17888     2.46217  0.00451539
        2668     2.18376     2.46206   0.0045149
        2669     2.18854     2.46196  0.00451437
        2670     2.19319     2.46186  0.00451381
        2671     2.19767     2.46176   0.0045132
        2672     2.20197     2.46166  0.00451256
        2673     2.20606     2.46157  0.00451188
        2674     2.20993     2.46147  0.00451118
        2675     2.21358     2.46138  0.00451044
        2676       2.217     2.46129  0.00450968
        2677      2.2202      2.4612   0.0045089
        2678     2.22317     2.46111  0.00450809
        2679     2.22593     2.46102  0.00450726
        2680     2.22847     2.46094  0.00450641
        2681     2.23082     2.46085  0.00450555
        2682     2.23297     2.46077  0.00450467
        2683     2.23494     2.46068  0.00450378
        2684     2.23675      2.4606  0.00450287
        2685     2.23839     2.46052  0.00450196
        2686     2.23988     2.46043  0.00450103
        2687     2.24123     2.46035  0.00450009
        2688     2.24245     2.46027  0.00449915
        2689     2.24355     2.46019   0.0044982
        2690     2.24454     2.46011  0.00449724
        2691     2.24542     2.46003  0.00449628
        2692     2.24621     2.45995  0.00449531
        2693     2.24691     2.45987  0.00449433
        2694     2.24753     2.45979  0.00449336
        2695     2.24807     2.45971  0.00449238
        2696     2.24854     2.45964  0.00449139
        2697     2.24895     2.45956  0.00449041
        2698      2.2493     2.45948  0.00448942
        2699     2.24959      2.4594  0.00448843
        2700     2.24983     2.45932  0.00448744
        2701     2.25002     2.45925  0.00448645
        2702     2.25017     2.45917  0.00448545
        2703     2.25028     2.45909  0.00448446
        2704     2.25036     2.45902  0.00448346
        2705     2.25039     2.45894  0.00448247
        2706      2.2504     2.45886  0.00448148
        2707     2.25037     2.45878  0.00448048
        2708     2.25031     2.45871  0.00447949
        2709     2.25023     2.45863   0.0044785
        2710     2.25012     2.45855  0.00447751
        2711     2.24999     2.45848  0.00447651
        2712     2.24984      2.4584  0.00447553
        2713     2.24966     2.45832  0.00447454
        2714     2.24946     2.45825  0.00447355
        2715     2.24924     2.45817  0.00447256
        2716     2.24901     2.45809  0.00447158
        2717     2.24875     2.45801   0.0044706
        2718     2.24848     2.45794  0.00446962
        2719     2.24819     2.45786  0.00446864
        2720     2.24788     2.45778  0.00446766
        2721     2.24755     2.45771  0.00446669
        2722     2.24721     2.45763  0.00446572
        2723     2.24686     2.45755  0.00446475
        2724     2.24648     2.45747  0.00446378
        2725     2.24609      2.4574  0.00446282
        2726     2.24569     2.45732  0.00446186
        2727     2.24527     2.45724   0.0044609
        2728     2.24484     2.45716  0.00445994
        2729     2.24439     2.45709  0.00445899
        2730     2.24393     2.45701  0.00445804
        2731     2.24345     2.45693  0.00445709
        2732     2.24296     2.45685  0.00445615
        2733     2.24245     2.45677  0.00445521
        2734     2.24192     2.45669  0.00445427
        2735     2.24139     2.45661  0.00445334
        2736     2.24083     2.45654  0.00445241
        2737     2.24027     2.45646  0.00445149
        2738     2.23969     2.45638  0.00445056
        2739     2.23909      2.4563  0.00444965
        2740     2.23848     2.45622  0.00444873
        2741     2.23785     2.45614  0.00444782
        2742     2.23721     2.45606  0.00444692
        2743     2.23655     2.45598  0.00444602
        2744     2.23588      2.4559  0.00444512
        2745      2.2352     2.45582  0.00444423
        2746      2.2345     2.45574  0.00444334
        2747     2.23379     2.45566  0.00444246
        2748     2.23306     2.45558  0.00444158
        2749     2.23232      2.4555   0.0044407
        2750     2.23157     2.45541  0.00443984
        2751      2.2308     2.45533  0.00443897
        2752     2.23002     2.45525  0.00443811
        2753     2.22923     2.45517  0.00443726
        2754     2.22843     2.45509  0.00443641
        2755     2.22762       2.455  0.00443557
        2756     2.22681     2.45492  0.00443474
        2757     2.22598     2.45484   0.0044339
        2758     2.22515     2.45475  0.00443308
        2759     2.22432     2.45467  0.00443226
        2760     2.22348     2.45459  0.00443144
        2761     2.22264      2.4545  0.00443064
        2762     2.22181     2.45442  0.00442983
        2763     2.22098     2.45433  0.00442903
        2764     2.22017     2.45425  0.00442824
        2765     2.21936     2.45416  0.00442746
        2766     2.21857     2.45408  0.00442667
        2767      2.2178     2.45399   0.0044259
        2768     2.21705     2.45391  0.00442513
        2769     2.21633     2.45382  0.00442436
        2770     2.21564     2.45374   0.0044236
        2771     2.21499     2.45365  0.00442284
        2772     2.21438     2.45356  0.00442209
        2773     2.21382     2.45348  0.00442134
        2774     2.21331     2.45339  0.00442059
        2775     2.21286      2.4533  0.00441985
        2776     2.21246     2.45322  0.00441911
        2777     2.21213     2.45313  0.00441837
        2778     2.21187     2.45304  0.00441763
        2779     2.21169     2.45296   0.0044169
        2780     2.21158     2.45287  0.00441616
        2781     2.21155     2.45278  0.00441543
        2782      2.2116      2.4527  0.00441469
        2783     2.21173     2.45261  0.00441395
        2784     2.21195     2.45252  0.00441321
        2785     2.21226     2.45244  0.00441247
        2786     2.21265     2.45235  0.00441173
        2787     2.21313     2.45227  0.00441098
        2788     2.21369     2.45218  0.00441023
        2789     2.21433     2.45209  0.00440947
        2790     2.21505     2.45201  0.00440871
        2791     2.21584     2.45192  0.00440794
        2792     2.21669     2.45184  0.00440717
        2793     2.21762     2.45176  0.00440639
        2794      2.2186     2.45167   0.0044056
        2795     2.21963     2.45159  0.00440481
        2796     2.22071     2.45151    0.004404
        2797     2.22183     2.45143  0.00440319
        2798     2.22298     2.45134  0.00440238
        2799     2.22416     2.45126  0.00440155
        2800     2.22535     2.45118  0.00440072
        2801     2.22656      2.4511  0.00439988
        2802     2.22778     2.45102  0.00439903
        2803     2.22899     2.45094  0.00439818
        2804      2.2302     2.45086  0.00439731
        2805     2.23139     2.45079  0.00439644
        2806     2.23256     2.45071  0.00439556
        2807     2.23371     2.45063  0.00439467
        2808     2.23483     2.45055  0.00439378
        2809     2.23592     2.45048  0.00439288
        2810     2.23697      2.4504  0.00439198
        2811     2.23797     2.45033  0.00439106
        2812     2.23893     2.45025  0.00439014
        2813     2.23984     2.45018  0.00438922
        2814      2.2407      2.4501  0.00438829
        2815      2.2415     2.45003  0.00438736
        2816     2.24225     2.44995  0.00438642
        2817     2.24294     2.44988  0.00438548
        2818     2.24356     2.44981  0.00438454
        2819     2.24413     2.44973  0.00438359
        2820     2.24463     2.44966  0.00438264
        2821     2.24508     2.44959  0.00438168
        2822     2.24545     2.44952  0.00438073
        2823     2.24577     2.44944  0.00437977
        2824     2.24602     2.44937  0.00437881
        2825     2.24622      2.4493  0.00437785
        2826     2.24635     2.44923  0.00437689
        2827     2.24642     2.44916  0.00437593
        2828     2.24643     2.44909  0.00437497
        2829     2.24638     2.44901  0.00437401
        2830     2.24628     2.44894  0.00437305
        2831     2.24612     2.44887  0.00437209
        2832      2.2459      2.4488  0.00437114
        2833     2.24564     2.44873  0.00437018
        2834     2.24533     2.44866  0.00436923
        2835     2.24497     2.44858  0.00436828
        2836     2.24457     2.44851  0.00436733
        2837     2.24412     2.44844  0.00436639
        2838     2.24364     2.44837  0.00436544
        2839     2.24312     2.44829   0.0043645
        2840     2.24257     2.44822  0.00436357
        2841     2.24198     2.44815  0.00436264
        2842     2.24137     2.44808  0.00436171
        2843     2.24074       2.448  0.00436078
        2844     2.24008     2.44793  0.00435986
        2845      2.2394     2.44786  0.00435895
        2846     2.23871     2.44778  0.00435804
        2847       2.238     2.44771  0.00435713
        2848     2.23728     2.44764  0.00435622
        2849     2.23656     2.44756  0.00435532
        2850     2.23583     2.44749  0.00435443
        2851      2.2351     2.44741  0.00435354
        2852     2.23437     2.44734  0.00435265
        2853     2.23364     2.44726  0.00435177
        2854     2.23291     2.44719   0.0043509
        2855      2.2322     2.44711  0.00435002
        2856     2.23149     2.44704  0.00434916
        2857     2.23078     2.44696  0.00434829
        2858     2.23009     2.44689  0.00434743
        2859     2.22942     2.44681  0.00434658
        2860     2.22875     2.44673  0.00434573
        2861      2.2281     2.44666  0.00434488
        2862     2.22746     2.44658  0.00434404
        2863     2.22683      2.4465   0.0043432
        2864     2.22622     2.44643  0.00434236
        2865     2.22563     2.44635  0.00434153
        2866     2.22505     2.44627   0.0043407
        2867     2.22448      2.4462  0.00433988
        2868     2.22393     2.44612  0.00433906
        2869     2.22339     2.44604  0.00433824
        2870     2.22286     2.44596  0.00433742
        2871     2.22234     2.44589  0.00433661
        2872     2.22184     2.44581   0.0043358
        2873     2.22135     2.44573    0.004335
        2874     2.22086     2.44565   0.0043342
        2875     2.22039     2.44557   0.0043334
        2876     2.21993     2.44549   0.0043326
        2877     2.21947     2.44542  0.00433181
        2878     2.21903     2.44534  0.00433101
        2879     2.21859     2.44526  0.00433023
        2880     2.21816     2.44518  0.00432944
        2881     2.21774      2.4451  0.00432866
        2882     2.21733     2.44502  0.00432788
        2883     2.21694     2.44494   0.0043271
        2884     2.21655     2.44486  0.00432632
        2885     2.21617     2.44478  0.00432555
        2886      2.2158      2.4447  0.00432478
        2887     2.21545     2.44462  0.00432401
        2888     2.21511     2.44455  0.00432324
        2889     2.21479     2.44447  0.00432248
        2890     2.21448     2.44439  0.00432171
        2891     2.21419     2.44431  0.00432095
        2892     2.21391     2.44423  0.00432019
        2893     2.21366     2.44415  0.00431944
        2894     2.21342     2.44407  0.00431868
        2895      2.2132     2.44399  0.00431792
        2896     2.21301     2.44391  0.00431717
        2897     2.21284     2.44383  0.00431641
        2898     2.21269     2.44375  0.00431566
        2899     2.21256     2.44367  0.00431491
        2900     2.21245     2.44359  0.00431416
        2901     2.21236     2.44351  0.00431341
        2902     2.21229     2.44343  0.00431266
        2903     2.21225     2.44335  0.00431191
        2904     2.21221     2.44327  0.00431116
        2905      2.2122     2.44319  0.00431041
        2906      2.2122     2.44311  0.00430966
        2907     2.21221     2.44303  0.00430891
        2908     2.21223     2.44295  0.00430815
        2909     2.21226     2.44287   0.0043074
        2910     2.21229     2.44279  0.00430665
        2911     2.21232     2.44272   0.0043059
        2912     2.21235     2.44264  0.00430515
        2913     2.21237     2.44256   0.0043044
        2914     2.21238     2.44248  0.00430364
        2915     2.21238      2.4424  0.00430289
        2916     2.21236     2.44232  0.00430214
        2917     2.21232     2.44224  0.00430139
        2918     2.21225     2.44216  0.00430063
        2919     2.21215     2.44208  0.00429988
        2920     2.21202       2.442  0.00429913
        2921     2.21186     2.44193  0.00429838
        2922     2.21165     2.44185  0.00429763
        2923      2.2114     2.44177  0.00429689
        2924      2.2111     2.44169  0.00429614
        2925     2.21075     2.44161   0.0042954
        2926     2.21035     2.44153  0.00429466
        2927      2.2099     2.44145  0.00429392
        2928      2.2094     2.44137  0.00429318
        2929     2.20883     2.44129  0.00429245
        2930     2.20822     2.44121  0.00429172
        2931     2.20754     2.44113    0.004291
        2932     2.20681     2.44105  0.00429028
        2933     2.20603     2.44097  0.00428957
        2934     2.20519     2.44089  0.00428886
        2935      2.2043     2.44081  0.00428815
        2936     2.20336     2.44073  0.00428745
        2937     2.20238     2.44065  0.00428676
        2938     2.20137     2.44057  0.00428608
        2939     2.20031     2.44049   0.0042854
        2940     2.19923     2.44041  0.00428473
        2941     2.19812     2.44032  0.00428406
        2942       2.197     2.44024   0.0042834
        2943     2.19586     2.44016  0.00428275
        2944     2.19472     2.44007  0.00428211
        2945     2.19359     2.43999  0.00428147
        2946     2.19246     2.43991  0.00428084
        2947     2.19136     2.43982  0.00428022
        2948     2.19028     2.43974  0.00427961
        2949     2.18923     2.43965    0.004279
        2950     2.18822     2.43957   0.0042784
        2951     2.18725     2.43948   0.0042778
        2952     2.18634      2.4394  0.00427721
        2953     2.18548     2.43931  0.00427663
        2954     2.18469     2.43922  0.00427605
        2955     2.18395     2.43914  0.00427547
        2956     2.18328     2.43905   0.0042749
        2957     2.18268     2.43896  0.00427434
        2958     2.18215     2.43888  0.00427377
        2959     2.18168     2.43879  0.00427321
        2960     2.18127      2.4387  0.00427266
        2961     2.18092     2.43862   0.0042721
        2962     2.18063     2.43853  0.00427154
        2963      2.1804     2.43844  0.00427099
        2964      2.1802     2.43836  0.00427044
        2965     2.18005     2.43827  0.00426989
        2966     2.17993     2.43818  0.00426934
        2967     2.17985     2.43809  0.00426878
        2968     2.17978     2.43801  0.00426823
        2969     2.17974     2.43792  0.00426768
        2970     2.17971     2.43783  0.00426713
        2971     2.17969     2.43775  0.00426658
        2972     2.17969     2.43766  0.00426603
        2973      2.1797     2.43757  0.00426547
        2974     2.17973     2.43749  0.00426492
        2975     2.17977      2.4374  0.00426437
        2976     2.17984     2.43731  0.00426381
        2977     2.17995     2.43723  0.00426326
        2978     2.18009     2.43714   0.0042627
        2979     2.18029     2.43705  0.00426214
        2980     2.18054     2.43697  0.00426158
        2981     2.18087     2.43688  0.00426102
        2982     2.18128      2.4368  0.00426045
        2983     2.18177     2.43671  0.00425988
        2984     2.18237     2.43663   0.0042593
        2985     2.18307     2.43654  0.00425872
        2986     2.18388     2.43646  0.00425814
        2987     2.18481     2.43637  0.00425755
        2988     2.18584     2.43629  0.00425695
        2989     2.18699      2.4362  0.00425634
        2990     2.18823     2.43612  0.00425572
        2991     2.18957     2.43604   0.0042551
        2992       2.191     2.43596  0.00425446
        2993     2.19249     2.43588  0.00425382
        2994     2.19405      2.4358  0.00425317
        2995     2.19565     2.43571   0.0042525
        2996     2.19727     2.43564  0.00425183
        2997      2.1989     2.43556  0.00425114
        2998     2.20053     2.43548  0.00425045
        2999     2.20214      2.4354  0.00424974
        3000     2.20371     2.43532  0.00424903
        3001     2.20522     2.43525   0.0042483
        3002     2.20667     2.43517  0.00424757
        3003     2.20805     2.43509  0.00424683
        3004     2.20934     2.43502  0.00424608
        3005     2.21053     2.43494  0.00424532
        3006     2.21162     2.43487  0.00424456
        3007      2.2126      2.4348  0.00424379
        3008     2.21347     2.43472  0.00424302
        3009     2.21423     2.43465  0.00424224
        3010     2.21486     2.43458  0.00424146
        3011     2.21538      2.4345  0.00424068
        3012     2.21577     2.43443  0.00423989
        3013     2.21605     2.43436   0.0042391
        3014      2.2162     2.43429  0.00423832
        3015     2.21625     2.43421  0.00423753
        3016     2.21617     2.43414  0.00423674
        3017     2.21599     2.43407  0.00423595
        3018     2.21569       2.434  0.00423517
        3019      2.2153     2.43392  0.00423438
        3020     2.21479     2.43385   0.0042336
        3021     2.21419     2.43378  0.00423283
        3022     2.21349     2.43371  0.00423205
        3023      2.2127     2.43363  0.00423128
        3024     2.21182     2.43356  0.00423052
        3025     2.21085     2.43349  0.00422976
        3026      2.2098     2.43341  0.00422901
        3027     2.20866     2.43334  0.00422826
        3028     2.20745     2.43326  0.00422753
        3029     2.20617     2.43319   0.0042268
        3030     2.20481     2.43311  0.00422607
        3031     2.20338     2.43304  0.00422536
        3032     2.20189     2.43296  0.00422465
        3033     2.20034     2.43288  0.00422396
        3034     2.19872     2.43281  0.00422327
        3035     2.19705     2.43273  0.00422259
        3036     2.19532     2.43265  0.00422192
        3037     2.19355     2.43257  0.00422127
        3038     2.19172     2.43249  0.00422062
        3039     2.18986     2.43241  0.00421999
        3040     2.18795     2.43233  0.00421937
        3041     2.18601     2.43225  0.00421876
        3042     2.18403     2.43217  0.00421816
        3043     2.18203     2.43209  0.00421757
        3044     2.18001     2.43201    0.004217
        3045     2.17797     2.43192  0.00421644
        3046     2.17593     2.43184  0.00421589
        3047     2.17388     2.43175  0.00421536
        3048     2.17183     2.43167  0.00421484
        3049     2.16979     2.43158  0.00421433
        3050     2.16777      2.4315  0.00421384
        3051     2.16578     2.43141  0.00421336
        3052     2.16383     2.43132  0.00421289
        3053     2.16192     2.43123  0.00421243
        3054     2.16007     2.43114  0.00421199
        3055     2.15828     2.43105  0.00421156
        3056     2.15657     2.43096  0.00421114
        3057     2.15496     2.43087  0.00421073
        3058     2.15344     2.43078  0.00421033
        3059     2.15203     2.43069  0.00420994
        3060     2.15074      2.4306  0.00420956
        3061     2.14959     2.43051  0.00420918
        3062     2.14858     2.43042  0.00420881
        3063     2.14773     2.43032  0.00420845
        3064     2.14704     2.43023  0.00420809
        3065     2.14651     2.43014  0.00420774
        3066     2.14617     2.43005  0.00420739
        3067     2.14601     2.42995  0.00420703
        3068     2.14603     2.42986  0.00420668
        3069     2.14623     2.42977  0.00420632
        3070     2.14662     2.42968  0.00420596
        3071     2.14719     2.42959   0.0042056
        3072     2.14794     2.42949  0.00420523
        3073     2.14886      2.4294  0.00420485
        3074     2.14994     2.42931  0.00420447
        3075     2.15116     2.42922  0.00420407
        3076     2.15253     2.42913  0.00420367
        3077     2.15403     2.42904  0.00420325
        3078     2.15563     2.42895  0.00420283
        3079     2.15733     2.42886  0.00420239
        3080     2.15912     2.42878  0.00420194
        3081     2.16097     2.42869  0.00420147
        3082     2.16288      2.4286  0.00420099
        3083     2.16482     2.42852   0.0042005
        3084     2.16679     2.42843      0.0042
        3085     2.16877     2.42835  0.00419948
        3086     2.17075     2.42827  0.00419895
        3087     2.17271     2.42818   0.0041984
        3088     2.17466      2.4281  0.00419785
        3089     2.17657     2.42802  0.00419728
        3090     2.17845     2.42794   0.0041967
        3091     2.18028     2.42786   0.0041961
        3092     2.18207     2.42778   0.0041955
        3093      2.1838      2.4277  0.00419488
        3094     2.18547     2.42762  0.00419426
        3095     2.18709     2.42754  0.00419362
        3096     2.18865     2.42747  0.00419298
        3097     2.19014     2.42739  0.00419232
        3098     2.19157     2.42731  0.00419166
        3099     2.19295     2.42724  0.00419099
        3100     2.19426     2.42716  0.00419031
        3101     2.19551     2.42709  0.00418963
        3102     2.19671     2.42701  0.00418894
        3103     2.19785     2.42694  0.00418824
        3104     2.19894     2.42687  0.00418753
        3105     2.19997     2.42679  0.00418682
        3106     2.20096     2.42672   0.0041861
        3107      2.2019     2.42665  0.00418538
        3108     2.20279     2.42658  0.00418466
        3109     2.20363     2.42651  0.00418392
        3110     2.20444     2.42643  0.00418319
        3111      2.2052     2.42636  0.00418245
        3112     2.20593     2.42629   0.0041817
        3113     2.20661     2.42622  0.00418096
        3114     2.20726     2.42615   0.0041802
        3115     2.20787     2.42608  0.00417945
        3116     2.20844     2.42601  0.00417869
        3117     2.20898     2.42594  0.00417793
        3118     2.20948     2.42587  0.00417717
        3119     2.20995      2.4258   0.0041764
        3120     2.21038     2.42573  0.00417563
        3121     2.21077     2.42567  0.00417486
        3122     2.21113      2.4256  0.00417409
        3123     2.21145     2.42553  0.00417332
        3124     2.21173     2.42546  0.00417254
        3125     2.21197     2.42539  0.00417177
        3126     2.21217     2.42532  0.00417099
        3127     2.21234     2.42525  0.00417021
        3128     2.21246     2.42519  0.00416944
        3129     2.21254     2.42512  0.00416866
        3130     2.21258     2.42505  0.00416788
        3131     2.21258     2.42498   0.0041671
        3132     2.21253     2.42492  0.00416632
        3133     2.21244     2.42485  0.00416554
        3134     2.21231     2.42478  0.00416477
        3135     2.21213     2.42471  0.00416399
        3136     2.21191     2.42464  0.00416321
        3137     2.21164     2.42458  0.00416244
        3138     2.21133     2.42451  0.00416167
        3139     2.21098     2.42444   0.0041609
        3140     2.21058     2.42437  0.00416013
        3141     2.21014      2.4243  0.00415937
        3142     2.20967     2.42424   0.0041586
        3143     2.20915     2.42417  0.00415784
        3144     2.20859      2.4241  0.00415709
        3145     2.20801     2.42403  0.00415633
        3146     2.20738     2.42396  0.00415558
        3147     2.20673     2.42389  0.00415483
        3148     2.20605     2.42382  0.00415409
        3149     2.20534     2.42375  0.00415335
        3150     2.20461     2.42368  0.00415261
        3151     2.20386     2.42361  0.00415188
        3152     2.20309     2.42354  0.00415116
        3153     2.20232     2.42347  0.00415043
        3154     2.20153      2.4234  0.00414971
        3155     2.20074     2.42333    0.004149
        3156     2.19996     2.42326  0.00414829
        3157     2.19917     2.42319  0.00414758
        3158      2.1984     2.42312  0.00414688
        3159     2.19764     2.42305  0.00414618
        3160     2.19689     2.42298  0.00414548
        3161     2.19617     2.42291  0.00414479
        3162     2.19547     2.42283  0.00414411
        3163      2.1948     2.42276  0.00414342
        3164     2.19417     2.42269  0.00414274
        3165     2.19357     2.42262  0.00414207
        3166     2.19301     2.42254  0.00414139
        3167     2.19249     2.42247  0.00414072
        3168     2.19202      2.4224  0.00414005
        3169     2.19159     2.42233  0.00413939
        3170     2.19121     2.42225  0.00413873
        3171     2.19088     2.42218  0.00413806
        3172      2.1906     2.42211   0.0041374
        3173     2.19037     2.42203  0.00413674
        3174     2.19019     2.42196  0.00413608
        3175     2.19005     2.42189  0.00413543
        3176     2.18997     2.42181  0.00413477
        3177     2.18993     2.42174  0.00413411
        3178     2.18993     2.42167  0.00413345
        3179     2.18997      2.4216   0.0041328
        3180     2.19005     2.42152  0.00413214
        3181     2.19017     2.42145  0.00413148
        3182     2.19032     2.42138  0.00413082
        3183     2.19049     2.42131  0.00413016
        3184     2.19069     2.42123   0.0041295
        3185     2.19092     2.42116  0.00412883
        3186     2.19116     2.42109  0.00412817
        3187     2.19141     2.42102   0.0041275
        3188     2.19168     2.42094  0.00412683
        3189     2.19195     2.42087  0.00412616
        3190     2.19223      2.4208  0.00412549
        3191      2.1925     2.42073  0.00412482
        3192     2.19278     2.42066  0.00412415
        3193     2.19304     2.42059  0.00412347
        3194      2.1933     2.42052  0.00412279
        3195     2.19354     2.42044  0.00412212
        3196     2.19378     2.42037  0.00412144
        3197     2.19399      2.4203  0.00412076
        3198     2.19418     2.42023  0.00412007
        3199     2.19436     2.42016  0.00411939
        3200     2.19451     2.42009  0.00411871
        3201     2.19464     2.42002  0.00411802
        3202     2.19474     2.41995  0.00411734
        3203     2.19481     2.41988  0.00411665
        3204     2.19486     2.41981  0.00411597
        3205     2.19488     2.41974  0.00411528
        3206     2.19487     2.41967  0.00411459
        3207     2.19483      2.4196  0.00411391
        3208     2.19476     2.41953  0.00411322
        3209     2.19467     2.41946  0.00411254
        3210     2.19454     2.41939  0.00411185
        3211     2.19438     2.41932  0.00411117
        3212      2.1942     2.41925  0.00411049
        3213     2.19399     2.41918  0.00410981
        3214     2.19374     2.41911  0.00410913
        3215     2.19348     2.41904  0.00410845
        3216     2.19318     2.41897  0.00410777
        3217     2.19286      2.4189  0.00410709
        3218     2.19252     2.41883  0.00410642
        3219     2.19215     2.41876  0.00410575
        3220     2.19176     2.41869  0.00410508
        3221     2.19136     2.41862  0.00410441
        3222     2.19093     2.41855  0.00410375
        3223     2.19048     2.41847  0.00410308
        3224     2.19002      2.4184  0.00410242
