1 1
0.388112 0.648202
-0.486339 0.599851
-1.08485 0.376923
-0.192984 0.976028
-1.29901 0.682528
-0.506964 0.330376
-0.0737622 1.17853
0.726913 0.834677
1.20567 0.625981
0.111427 1.20113
0.862186 1.06343
-0.624624 0.936881
-0.492969 0.603466
-1.12254 1.0232
0.645981 0.941996
1.0117 0.780295
-0.791377 0.627871
-0.705905 0.960614
-0.183141 0.670951
0.240396 0.303359
0.905412 0.670933
-0.0770321 1.03996
-0.596278 0.927589
0.883629 0.675555
0.603958 0.844804
0.331031 1.29511
0.206447 1.0197
-0.566856 0.481381
0.853672 0.532993
-0.440193 1.26127
1.02727 0.796674
-0.672024 0.757372
-0.306771 0.259408
-0.103178 1.05628
-0.534785 1.05721
0.097184 1.28516
1.26229 0.876063
0.489927 0.830703
-1.02767 0.5913
-0.903183 0.363357
-1.33491 0.509697
-0.156464 1.41538
0.106702 0.76914
0.424767 0.384416
0.578075 0.465122
1.01431 0.637983
-0.024087 1.18693
-1.26141 0.624902
-0.676297 0.688646
-0.229114 0.904134
-0.615814 0.683143
-0.58863 0.72907
-0.483444 1.04385
0.547443 0.970308
-0.375085 0.712489
-0.423478 0.817123
0.952097 0.638326
0.432546 1.02549
0.217451 0.949863
0.886118 0.494363
-1.11051 0.85442
-0.900274 0.776206
0.266894 1.08563
0.0401674 0.677768
0.061349 1.34192
-0.266543 0.480408
-1.28938 0.466849
-0.143454 1.20712
-0.787935 0.915005
0.0801022 0.790679
-0.0663885 0.935286
0.369242 0.571714
-0.0305257 1.09533
-0.602387 0.856416
-0.667763 0.44886
0.647206 1.34899
0.086859 1.0775
-1.03098 0.397752
-0.493744 0.555014
-0.537091 0.939686
-0.170013 1.06376
0.488851 0.365342
-1.01795 0.741809
-0.70187 0.8192
-0.661979 1.05106
0.745904 0.792488
-0.405456 0.931736
-0.811493 0.420691
0.0340274 0.957981
-0.892254 0.447832
-0.149077 0.997488
-0.531783 0.744926
-0.290196 1.02618
0.0104919 1.11415
-0.684693 1.09016
-0.698268 0.456936
-0.624784 0.497097
0.633941 0.647217
0.372353 0.951643
-0.836772 1.16259
-0.190953 1.33231
1.1057 0.507717
0.749769 0.71671
-0.421712 0.649991
0.487323 1.06555
0.803519 0.695275
-0.361266 0.801215
-0.372044 0.531213
-1.16824 0.569829
0.636783 0.485863
0.437379 1.00378
0.224229 0.755949
0.82055 0.551085
0.50552 0.891151
-0.505499 1.25918
-0.776807 0.738781
-0.671559 1.05827
0.886118 0.705206
0.465532 1.10756
0.429244 0.391181
0.327546 1.3157
-0.967186 0.463848
-0.102692 0.701741
0.691127 0.892973
0.650029 0.47159
0.365472 1.01725
0.568057 0.894878
0.916428 0.664125
-0.657149 0.708302
0.901734 0.59706
-0.920348 0.587946
-0.859236 0.677536
-0.326854 0.744594
0.356668 0.591314
0.503337 0.616824
0.498967 1.11394
0.66753 0.924322
0.694898 0.595702
0.854131 0.70801
-0.904786 0.701313
-0.909198 0.423771
-0.947311 0.399666
-0.924471 0.519776
-0.668815 0.657452
0.78186 0.605809
0.581657 0.802596
-0.588438 1.11184
-0.580739 0.648761
-0.548384 0.888325
-0.36468 0.96803
0.835412 0.736889
0.590529 0.789254
0.514455 0.383534
0.571229 0.998046
0.755076 1.0251
0.942453 0.582887
-0.194952 0.927848
0.0330125 1.00823
0.901887 0.666751
0.73509 0.732693
0.798498 0.534507
0.721573 1.07796
1.08193 0.579293
-0.862984 0.588402
-0.895554 0.64421
-0.57773 0.850051
0.412157 0.98049
0.593323 0.836657
0.719111 0.657578
-0.768185 0.688726
-0.790979 0.833477
0.894304 0.658845
-0.691349 0.519971
-0.231649 1.16588
-0.948418 0.691056
0.674776 0.630425
0.734426 0.585812
0.802905 0.646959
-0.441141 1.01469
-0.222201 0.984661
-0.853077 0.625207
-0.802475 0.591527
0.902049 0.683532
0.583122 0.801218
0.57455 0.706321
0.716679 0.612478
0.746851 0.737882
0.714244 0.525603
0.720375 0.669067
0.75167 0.626688
0.985046 0.688181
0.872756 0.613679
-0.173365 1.26775
-0.61863 0.779853
0.642399 0.616805
0.931361 0.538325
0.250823 0.939827
0.446379 0.54449
0.00630377 1.12884
-0.876591 0.570062
-0.691359 0.515168
-0.80717 0.710355
-0.71612 0.720004
0.55316 0.80044
0.856347 0.592132
-0.273464 0.871914
0.965204 0.764214
1.05618 0.528657
0.871049 0.68775
-0.819708 0.602779
-0.664023 0.796723
0.645565 0.579791
0.125965 1.00541
-0.173373 0.987071
-0.45016 0.816171
-0.468358 0.752049
-0.613068 0.576194
-0.77257 0.728821
-0.90894 0.62709
-0.315197 0.764938
0.0550668 1.05152
-0.729542 0.594891
0.611205 0.841919
0.952599 0.615299
0.795692 0.652672
-0.430178 1.05839
-0.707978 0.707909
-0.72411 0.711095
0.410174 0.973814
0.70226 0.667657
0.949853 0.554454
0.947394 0.639421
0.786328 0.593774
0.502725 0.75745
0.774178 0.662078
0.841783 0.63955
0.61373 0.709217
0.701936 0.684444
0.694519 0.556509
0.663973 0.475311
-0.931347 0.605516
-0.875482 0.640718
-0.627354 0.526
-0.712439 0.649042
-0.773784 0.688154
-0.872842 0.702329
0.858019 0.749317
0.0327385 1.01952
0.682762 0.578877
0.587984 0.612937
-0.782683 0.666609
-0.698088 0.596923
-0.902217 0.613035
-0.922955 0.599843
0.0879457 1.1378
0.67109 0.71753
0.769387 0.657948
0.74791 0.692694
0.831199 0.624974
0.77964 0.531282
0.83081 0.562263
0.86343 0.617269
0.746377 0.948415
0.639023 0.572804
-0.304723 0.832052
-0.179304 1.08275
-0.707458 0.636593
-0.882305 0.623496
-0.741932 0.658686
-0.64652 0.727061
-0.77057 0.640933
-0.653815 0.760453
0.75132 0.659579
0.870529 0.681673
1.03141 0.581188
0.720148 0.637959
0.706988 0.666346
-0.782861 0.699162
-0.842202 0.708447
-0.564101 0.895141
-0.774332 0.57614
0.436548 0.644869
0.72516 0.75968
0.0154849 1.13119
-0.840974 0.579099
-0.749801 0.586371
-0.810539 0.650922
-0.679658 0.614003
-0.838917 0.629137
-0.869048 0.499343
-0.900057 0.608937
-0.574296 0.590121
-0.760588 0.73406
0.518757 0.986332
0.661888 0.602703
0.539752 1.09479
0.913865 0.596251
0.769985 0.704542
0.772402 0.823989
0.657786 0.623957
0.843455 0.673813
0.923619 0.564071
0.672447 0.778608
0.723443 0.607112
0.859304 0.56608
-0.643242 0.680979
-0.696683 0.663553
-0.848923 0.684545
-0.807303 0.563666
-0.764085 0.683487
-0.880099 0.598098
-0.820838 0.621194
-0.0660362 1.02523
0.865333 0.606344
0.774914 0.603194
0.624698 0.88838
0.838259 0.629812
0.822881 0.579207
0.751475 0.571016
0.484287 0.92405
0.716659 0.628962
-0.74001 0.844609
-0.741794 0.619163
-0.705 0.604379
-0.767781 0.573033
-0.838802 0.628283
-0.848512 0.589295
-0.763337 0.629429
-0.807057 0.639013
-0.796741 0.641518
-0.72981 0.629843
-0.646076 0.715069
-0.799124 0.626796
-0.860658 0.659444
-0.866636 0.637871
-0.765327 0.637373
-0.824114 0.664561
-0.909418 0.543
-0.708862 0.692758
-0.796921 0.537443
-0.797772 0.63347
-0.863443 0.639925
-0.861323 0.585775
-0.723683 0.659532
-0.70909 0.589777
-0.812236 0.598669
-0.847602 0.736947
-0.776396 0.628481
-0.825958 0.565888
-0.752259 0.627121
-0.731422 0.668979
-0.876036 0.662162
-0.845043 0.627737
-0.662312 0.524226
-0.825321 0.586449
-0.848527 0.605697
-0.849066 0.643746
-0.958032 0.652948
-0.689926 0.711985
-0.748489 0.595098
-0.814893 0.707023
-0.781996 0.78153
-0.817534 0.615251
-0.850245 0.672874
-0.882981 0.627536
-0.79615 0.740827
-0.860314 0.664409
-0.817711 0.565467
-0.751195 0.564182
-0.824939 0.659414
-0.781413 0.609902
-0.832437 0.617455
-0.881019 0.723128
-0.851596 0.648209
-0.797 0.57115
-0.795356 0.699009
-0.779507 0.670183
-0.799309 0.685837
-0.82413 0.635946
-0.749939 0.671149
-0.805414 0.625506
-0.759344 0.604997
-0.797406 0.635795
-0.825195 0.691089
-0.745921 0.561653
-0.785874 0.62026
-0.774947 0.651543
-0.705458 0.584201
-0.617483 0.774141
-0.821579 0.620556
-0.83036 0.649106
-0.819757 0.602093
-0.849445 0.616643
-0.784117 0.682167
-0.82437 0.648205
-0.818742 0.582959
-0.738552 0.628414
-0.75501 0.631678
-0.7676 0.586779
-0.770136 0.656241
-0.678465 0.784976
-0.730956 0.747981
-0.816189 0.658283
-0.830579 0.629346
-0.768758 0.641592
-0.784626 0.587087
-0.816463 0.641961
-0.87925 0.634875
-0.757704 0.655699
-0.803764 0.565545
-0.757398 0.668601
-0.791982 0.673861
-0.780087 0.670104
-0.797278 0.678804
-0.764202 0.628148
-0.833015 0.589112
-0.738794 0.632215
-0.793908 0.654351
-0.731115 0.562534
-0.821139 0.606061
-0.825234 0.604703
-0.893036 0.594973
-0.733227 0.630117
-0.789469 0.640476
-0.771288 0.648329
-0.763871 0.625671
-0.796619 0.564469
-0.788048 0.63522
-0.749861 0.638778
-0.836087 0.651882
-0.836356 0.613232
-0.800065 0.620274
-0.858367 0.570484
-0.811213 0.595972
-0.771669 0.609981
-0.768328 0.58288
-0.797883 0.641586
-0.794019 0.647831
-0.771554 0.617402
-0.789462 0.634752
-0.854755 0.667997
-0.789299 0.595134
-0.71859 0.662331
-0.799501 0.642899
-0.777215 0.654594
-0.804576 0.625344
-0.721768 0.607578
-0.792983 0.591739
-0.800713 0.611372
-0.763654 0.598957
-0.858439 0.588178
-0.777004 0.593204
-0.836515 0.561024
-0.866166 0.62714
-0.744412 0.604401
-0.825205 0.563408
-0.779593 0.634174
-0.818136 0.626008
-0.806171 0.654812
-0.842923 0.672269
-0.83003 0.613647
-0.722058 0.59271
-0.859337 0.609779
-0.878207 0.609002
-0.773534 0.587424
-0.815467 0.652801
-0.766396 0.599511
-0.824363 0.61069
-0.837114 0.628615
-0.849338 0.639964
-0.853156 0.612771
-0.785061 0.610024
-0.815528 0.615189
-0.74858 0.617127
-0.81988 0.666232
-0.747306 0.62398
-0.812678 0.649346
-0.880473 0.64785
-0.798953 0.593816
-0.837735 0.598915
-0.820377 0.63056
-0.864691 0.645023
-0.741481 0.67514
-0.808161 0.617337
-0.732172 0.596516
-0.75607 0.643233
-0.813668 0.616249
-0.804436 0.609642
-0.783034 0.641238
-0.763226 0.607115
-0.766025 0.66424
-0.753105 0.650607
-0.83085 0.639597
-0.831451 0.599332
-0.787708 0.598596
-0.778416 0.556014
-0.764833 0.653464
-0.788529 0.614198
-0.843564 0.631491
-0.844206 0.617138
