#     TEMP:   ACTUAL_TE:    TE_AVE:      ERROR:
           2       -0.52   -0.460569  0.00389222
           2        -0.6   -0.460711  0.00389084
           2       -0.36   -0.460609  0.00388824
           2       -0.44   -0.460588  0.00388435
           2       -0.44   -0.460567  0.00388048
           2       -0.68   -0.460789  0.00388289
           2       -0.52   -0.460848  0.00387943
           2       -0.28   -0.460666  0.00387981
           2       -0.44   -0.460645  0.00387595
           2       -0.52   -0.460705  0.00387251
           2       -0.44   -0.460684  0.00386867
           2       -0.44   -0.460663  0.00386484
           2       -0.52   -0.460723  0.00386141
           2       -0.52   -0.460782    0.003858
           2       -0.52   -0.460842  0.00385459
           2       -0.44   -0.460821  0.00385079
           2        -0.2    -0.46056  0.00385576
           2       -0.44   -0.460539  0.00385196
           2       -0.36   -0.460439  0.00384943
           2       -0.52   -0.460499  0.00384605
           2       -0.52   -0.460558  0.00384267
           2       -0.52   -0.460617   0.0038393
           2        -0.6   -0.460755  0.00383799
           2       -0.68   -0.460973  0.00384034
           2       -0.36   -0.460873  0.00383784
           2       -0.44   -0.460852  0.00383409
           2       -0.52   -0.460911  0.00383074
           2       -0.76   -0.461207  0.00383836
           2       -0.52   -0.461265  0.00383501
           2       -0.44   -0.461244  0.00383128
           2       -0.36   -0.461144   0.0038288
           2       -0.44   -0.461123  0.00382509
           2       -0.28   -0.460945  0.00382547
           2       -0.36   -0.460846    0.003823
           2       -0.44   -0.460825   0.0038193
           2       -0.28   -0.460648  0.00381967
           2       -0.28   -0.460471  0.00382003
           2       -0.52   -0.460529  0.00381673
           2       -0.36   -0.460431  0.00381427
           2       -0.52   -0.460489  0.00381098
           2       -0.44   -0.460469  0.00380731
           2       -0.44   -0.460449  0.00380365
           2       -0.44   -0.460429      0.0038
           2       -0.44   -0.460409  0.00379635
           2       -0.44   -0.460389  0.00379271
           2       -0.36   -0.460292  0.00379028
           2       -0.36   -0.460194  0.00378785
           2       -0.52   -0.460252  0.00378462
           2       -0.44   -0.460233    0.003781
           2        -0.2   -0.459981  0.00378572
           2       -0.36   -0.459884   0.0037833
           2       -0.44   -0.459865  0.00377969
           2       -0.68   -0.460077  0.00378201
           2       -0.52   -0.460135   0.0037788
           2       -0.68   -0.460347   0.0037811
           2       -0.76   -0.460635  0.00378844
           2       -0.44   -0.460615  0.00378485
           2       -0.36   -0.460519  0.00378245
           2       -0.68   -0.460729  0.00378468
           2       -0.84   -0.461093  0.00379848
           2       -0.52   -0.461149  0.00379526
           2       -0.52   -0.461206  0.00379204
           2       -0.28   -0.461033  0.00379237
           2       -0.44   -0.461012   0.0037888
           2        -0.2   -0.460763  0.00379337
           2       -0.52    -0.46082  0.00379017
           2       -0.52   -0.460876  0.00378698
           2       -0.52   -0.460932  0.00378379
           2       -0.44   -0.460913  0.00378025
           2       -0.36   -0.460817  0.00377787
           2       -0.44   -0.460797  0.00377434
           2       -0.52   -0.460853  0.00377118
           2       -0.52   -0.460909  0.00376803
           2        -0.6   -0.461041  0.00376676
           2        -0.6   -0.461172  0.00376549
           2       -0.76   -0.461454  0.00377249
           2       -0.44   -0.461434  0.00376899
           2       -0.28   -0.461263  0.00376931
           2       -0.36   -0.461168  0.00376697
           2       -0.44   -0.461148  0.00376348
           2       -0.36   -0.461053  0.00376114
           2       -0.36   -0.460958   0.0037588
           2       -0.36   -0.460863  0.00375647
           2       -0.44   -0.460843    0.003753
           2        -0.6   -0.460974  0.00375175
           2       -0.44   -0.460954  0.00374829
           2       -0.52   -0.461009  0.00374519
           2       -0.36   -0.460915  0.00374288
           2       -0.36   -0.460821  0.00374058
           2       -0.44   -0.460801  0.00373714
           2       -0.44   -0.460782  0.00373371
           2        -0.6   -0.460912  0.00373248
           2       -0.76    -0.46119  0.00373935
           2       -0.52   -0.461244  0.00373628
           2        -0.6   -0.461373  0.00373503
           2       -0.52   -0.461427  0.00373196
           2       -0.68    -0.46163  0.00373399
           2       -0.52   -0.461684  0.00373092
           2       -0.12   -0.461368  0.00374082
           2       -0.44   -0.461348  0.00373742
           2       -0.44   -0.461328  0.00373402
           2       -0.44   -0.461309  0.00373063
           2       -0.36   -0.461215  0.00372836
           2       -0.36   -0.461122  0.00372609
           2       -0.68   -0.461324   0.0037281
           2       -0.52   -0.461377  0.00372506
           2        -0.6   -0.461505  0.00372381
           2       -0.68   -0.461705  0.00372578
           2       -0.44   -0.461685  0.00372242
           2        -0.2   -0.461446  0.00372671
           2       -0.52   -0.461499  0.00372369
           2       -0.36   -0.461406  0.00372144
           2       -0.36   -0.461314  0.00371919
           2       -0.52   -0.461367  0.00371619
           2       -0.52   -0.461421  0.00371319
           2       -0.44   -0.461401  0.00370986
           2        -0.6   -0.461527  0.00370863
           2       -0.36   -0.461435   0.0037064
           2       -0.52   -0.461488  0.00370342
           2       -0.68   -0.461686  0.00370536
           2       -0.36   -0.461594  0.00370315
           2       -0.36   -0.461502  0.00370094
           2        -0.6   -0.461627  0.00369971
           2       -0.12   -0.461319  0.00370922
           2       -0.36   -0.461227    0.003707
           2       -0.52    -0.46128  0.00370403
           2       -0.68   -0.461477  0.00370593
           2        -0.6   -0.461602  0.00370469
           2       -0.44   -0.461583  0.00370141
           2        -0.6   -0.461707  0.00370018
           2       -0.68   -0.461903  0.00370204
           2       -0.44   -0.461883  0.00369877
           2       -0.44   -0.461864  0.00369551
           2        -0.6   -0.461987  0.00369427
           2       -0.68   -0.462182  0.00369611
           2       -0.52   -0.462234  0.00369317
           2        -0.6   -0.462357  0.00369192
           2       -0.44   -0.462337  0.00368868
           2       -0.52   -0.462389  0.00368575
           2       -0.28   -0.462226  0.00368604
           2       -0.28   -0.462064  0.00368633
           2        -0.6   -0.462187  0.00368509
           2        -0.6   -0.462309  0.00368385
           2       -0.44   -0.462289  0.00368063
           2       -0.52    -0.46234  0.00367772
           2       -0.52   -0.462391  0.00367482
           2       -0.28    -0.46223  0.00367511
           2       -0.36    -0.46214  0.00367297
           2       -0.36   -0.462049  0.00367084
           2        -0.2   -0.461818  0.00367488
           2       -0.12   -0.461517  0.00368398
           2        -0.2   -0.461286  0.00368793
           2       -0.52   -0.461338  0.00368505
           2       -0.36   -0.461249  0.00368288
           2       -0.52   -0.461301  0.00368001
           2       -0.68   -0.461493  0.00368178
           2       -0.68   -0.461684  0.00368354
           2       -0.44   -0.461665  0.00368036
           2        -0.6   -0.461786  0.00367913
           2       -0.68   -0.461977  0.00368086
           2       -0.44   -0.461958  0.00367769
           2       -0.28   -0.461799  0.00367791
           2       -0.28    -0.46164  0.00367812
           2       -0.52   -0.461691  0.00367527
           2       -0.52   -0.461742  0.00367242
           2       -0.28   -0.461584  0.00367263
           2       -0.52   -0.461635  0.00366978
           2       -0.28   -0.461477  0.00366999
           2       -0.12   -0.461181  0.00367875
           2       -0.36   -0.461093  0.00367661
           2       -0.44   -0.461075  0.00367347
           2       -0.28   -0.460918  0.00367363
           2        -0.6   -0.461038  0.00367242
           2       -0.52   -0.461089   0.0036696
           2       -0.44   -0.461071  0.00366648
           2       -0.28   -0.460915  0.00366664
           2        -0.6   -0.461034  0.00366544
           2       -0.36   -0.460947  0.00366332
           2       -0.36   -0.460861  0.00366119
           2       -0.28   -0.460705  0.00366135
           2       -0.36   -0.460619  0.00365922
           2        -0.2   -0.460395  0.00366292
           2       -0.28    -0.46024  0.00366304
           2       -0.52   -0.460291  0.00366026
           2       -0.44   -0.460274  0.00365717
           2       -0.44   -0.460257  0.00365408
           2       -0.44   -0.460239    0.003651
           2       -0.44   -0.460222  0.00364792
           2       -0.44   -0.460205  0.00364485
           2       -0.36   -0.460119  0.00364274
           2       -0.36   -0.460034  0.00364064
           2       -0.52   -0.460085   0.0036379
           2       -0.36       -0.46   0.0036358
           2       -0.52   -0.460051  0.00363307
           2        -0.6    -0.46017  0.00363192
           2       -0.44   -0.460153  0.00362888
           2       -0.44   -0.460136  0.00362585
           2       -0.36   -0.460051  0.00362377
           2       -0.36   -0.459966  0.00362169
           2       -0.68   -0.460152   0.0036234
           2        -0.6    -0.46027  0.00362227
           2       -0.52   -0.460321  0.00361956
           2       -0.52   -0.460371  0.00361686
           2       -0.36   -0.460286   0.0036148
           2        -0.6   -0.460404  0.00361367
           2       -0.44   -0.460387  0.00361067
           2       -0.52   -0.460437  0.00360799
           2       -0.52   -0.460487   0.0036053
           2        -0.6   -0.460604  0.00360418
           2       -0.52   -0.460654   0.0036015
           2        -0.6   -0.460771  0.00360037
           2       -0.44   -0.460753   0.0035974
           2       -0.44   -0.460736  0.00359444
           2        -0.6   -0.460852  0.00359332
           2        -0.6   -0.460968  0.00359219
           2        -0.6   -0.461084  0.00359107
           2        -0.6     -0.4612  0.00358994
           2       -0.68   -0.461382  0.00359157
           2       -0.52   -0.461431  0.00358892
           2       -0.52    -0.46148  0.00358626
           2        -0.6   -0.461595  0.00358513
           2       -0.44   -0.461577   0.0035822
           2       -0.52   -0.461625  0.00357956
           2       -0.28   -0.461475  0.00357975
           2       -0.36   -0.461391  0.00357777
           2       -0.52   -0.461439  0.00357514
           2       -0.52   -0.461488  0.00357252
           2        -0.6   -0.461602   0.0035714
           2        -0.6   -0.461716  0.00357028
           2        -0.6    -0.46183  0.00356915
           2        -0.6   -0.461944  0.00356803
           2        -0.6   -0.462058   0.0035669
           2        -0.6   -0.462171  0.00356577
           2       -0.76   -0.462416  0.00357123
           2       -0.36   -0.462332  0.00356928
           2       -0.36   -0.462248  0.00356734
           2        -0.6   -0.462361  0.00356621
           2       -0.44   -0.462342  0.00356333
           2       -0.68    -0.46252  0.00356486
           2        -0.6   -0.462633  0.00356372
           2       -0.44   -0.462614  0.00356086
           2       -0.28   -0.462465  0.00356107
           2       -0.44   -0.462447  0.00355821
           2       -0.52   -0.462494  0.00355562
           2       -0.44   -0.462476  0.00355277
           2       -0.52   -0.462522  0.00355019
           2       -0.28   -0.462374   0.0035504
           2       -0.28   -0.462226  0.00355061
           2       -0.52   -0.462273  0.00354804
           2       -0.76   -0.462514  0.00355337
           2        -0.6   -0.462626  0.00355223
           2        -0.6   -0.462737   0.0035511
           2       -0.36   -0.462654   0.0035492
           2       -0.44   -0.462635  0.00354638
           2       -0.28   -0.462488  0.00354658
           2        -0.6   -0.462599  0.00354545
           2       -0.36   -0.462516  0.00354356
           2       -0.36   -0.462434  0.00354167
           2       -0.52    -0.46248  0.00353912
           2       -0.36   -0.462397  0.00353723
           2       -0.44   -0.462379  0.00353443
           2       -0.28   -0.462233  0.00353463
           2        -0.6   -0.462343  0.00353352
           2       -0.36   -0.462261  0.00353164
           2       -0.44   -0.462244  0.00352886
           2        -0.6   -0.462354  0.00352775
           2       -0.44   -0.462336  0.00352498
           2       -0.44   -0.462318   0.0035222
           2       -0.68   -0.462492  0.00352368
           2       -0.52   -0.462538  0.00352117
           2        -0.6   -0.462648  0.00352006
           2       -0.44   -0.462629  0.00351731
           2       -0.36   -0.462548  0.00351545
           2       -0.44    -0.46253   0.0035127
           2       -0.12   -0.462258  0.00352045
           2       -0.36   -0.462176  0.00351859
           2       -0.52   -0.462222  0.00351609
           2       -0.44   -0.462205  0.00351335
           2        -0.6   -0.462314  0.00351226
           2       -0.28   -0.462169  0.00351245
           2        -0.2   -0.461962  0.00351579
           2       -0.44   -0.461945  0.00351305
           2       -0.44   -0.461927  0.00351032
           2       -0.52   -0.461973  0.00350785
           2       -0.44   -0.461956  0.00350512
           2       -0.36   -0.461875  0.00350328
           2       -0.52   -0.461921  0.00350082
           2       -0.28   -0.461778  0.00350099
           2       -0.36   -0.461698  0.00349915
           2       -0.52   -0.461744  0.00349671
           2       -0.36   -0.461664  0.00349487
           2        -0.6   -0.461773  0.00349382
           2        -0.6   -0.461881  0.00349276
           2       -0.52   -0.461926  0.00349032
           2        -0.6   -0.462034  0.00348926
           2       -0.52    -0.46208  0.00348682
           2       -0.44   -0.462063  0.00348414
           2        -0.2   -0.461858  0.00348742
           2       -0.28   -0.461716  0.00348759
           2       -0.44   -0.461699  0.00348491
           2       -0.36    -0.46162   0.0034831
           2       -0.76   -0.461852  0.00348812
           2       -0.44   -0.461835  0.00348545
           2       -0.44   -0.461818  0.00348278
           2       -0.28   -0.461677  0.00348293
           2        -0.6   -0.461784  0.00348189
           2       -0.68   -0.461953  0.00348329
           2        -0.6    -0.46206  0.00348224
           2       -0.68   -0.462229  0.00348362
           2       -0.52   -0.462274  0.00348122
           2       -0.52   -0.462318  0.00347881
           2       -0.44   -0.462301  0.00347617
           2        -0.2   -0.462099  0.00347937
           2       -0.36    -0.46202  0.00347758
           2       -0.44   -0.462003  0.00347494
           2       -0.36   -0.461925  0.00347315
           2       -0.52   -0.461969  0.00347077
           2       -0.76   -0.462198  0.00347565
           2        -0.6   -0.462304   0.0034746
           2       -0.44   -0.462287  0.00347197
           2        -0.6   -0.462393  0.00347091
           2       -0.44   -0.462375   0.0034683
           2       -0.52    -0.46242  0.00346592
           2       -0.36   -0.462341  0.00346416
           2       -0.44   -0.462324  0.00346155
           2       -0.76   -0.462552  0.00346637
           2       -0.68   -0.462718  0.00346769
           2       -0.44     -0.4627  0.00346509
           2       -0.36   -0.462622  0.00346333
           2       -0.44   -0.462605  0.00346074
           2       -0.36   -0.462527  0.00345899
           2       -0.28   -0.462388  0.00345914
           2       -0.36    -0.46231  0.00345739
           2       -0.44   -0.462293   0.0034548
           2       -0.44   -0.462276  0.00345222
           2       -0.28   -0.462138  0.00345237
           2       -0.28      -0.462  0.00345251
           2       -0.44   -0.461983  0.00344994
           2       -0.52   -0.462027  0.00344761
           2       -0.44   -0.462011  0.00344504
           2        -0.2   -0.461813  0.00344812
           2       -0.44   -0.461796  0.00344556
           2       -0.44    -0.46178    0.003443
           2        -0.2   -0.461583  0.00344605
           2       -0.36   -0.461506   0.0034443
           2       -0.44    -0.46149  0.00344175
           2       -0.44   -0.461474   0.0034392
           2       -0.44   -0.461458  0.00343665
           2       -0.52   -0.461502  0.00343435
           2        -0.2   -0.461305  0.00343738
           2       -0.52   -0.461349  0.00343508
           2        -0.6   -0.461453  0.00343408
           2       -0.44   -0.461437  0.00343154
           2        -0.6   -0.461541  0.00343054
           2       -0.44   -0.461525  0.00342802
           2        -0.6   -0.461628  0.00342702
           2        -0.6   -0.461731  0.00342601
           2        -0.2   -0.461536  0.00342901
           2       -0.44    -0.46152   0.0034265
           2        -0.6   -0.461623   0.0034255
           2       -0.44   -0.461607  0.00342299
           2       -0.52   -0.461651  0.00342072
           2        -0.6   -0.461753  0.00341972
           2       -0.36   -0.461678  0.00341801
           2       -0.36   -0.461602  0.00341631
           2       -0.44   -0.461586  0.00341382
           2        -0.6   -0.461689  0.00341283
           2       -0.36   -0.461614  0.00341113
           2       -0.44   -0.461598  0.00340864
           2       -0.44   -0.461582  0.00340616
           2       -0.52   -0.461625  0.00340392
           2       -0.28   -0.461491  0.00340405
           2       -0.52   -0.461534  0.00340181
           2       -0.44   -0.461518  0.00339934
           2       -0.36   -0.461443  0.00339766
           2       -0.36   -0.461369  0.00339598
           2       -0.52   -0.461412  0.00339375
           2       -0.36   -0.461337  0.00339208
           2       -0.52    -0.46138  0.00338986
           2        -0.6   -0.461482   0.0033889
           2        -0.6   -0.461584  0.00338794
           2       -0.52   -0.461626  0.00338572
           2       -0.28   -0.461493  0.00338586
           2       -0.36   -0.461419  0.00338419
           2       -0.52   -0.461462  0.00338199
           2       -0.52   -0.461505  0.00337979
           2       -0.36   -0.461431  0.00337813
           2       -0.52   -0.461473  0.00337594
           2       -0.44   -0.461458  0.00337352
           2       -0.36   -0.461384  0.00337187
           2       -0.28   -0.461252    0.003372
           2       -0.36   -0.461178  0.00337035
           2        -0.6   -0.461279  0.00336941
           2       -0.68   -0.461438   0.0033707
           2       -0.36   -0.461364  0.00336906
           2       -0.36   -0.461291  0.00336742
           2       -0.44   -0.461275  0.00336502
           2       -0.44    -0.46126  0.00336261
           2        -0.6    -0.46136  0.00336168
           2        -0.6   -0.461461  0.00336074
           2       -0.44   -0.461445  0.00335835
           2       -0.36   -0.461372  0.00335672
           2       -0.44   -0.461356  0.00335434
           2       -0.36   -0.461283  0.00335272
           2       -0.36    -0.46121  0.00335109
           2       -0.36   -0.461138  0.00334947
           2       -0.36   -0.461065  0.00334785
           2       -0.68   -0.461222  0.00334915
           2       -0.52   -0.461264  0.00334701
           2       -0.52   -0.461307  0.00334487
           2       -0.44   -0.461291   0.0033425
           2       -0.52   -0.461333  0.00334037
           2       -0.52   -0.461375  0.00333824
           2        -0.6   -0.461475  0.00333733
           2        -0.6   -0.461574  0.00333641
           2       -0.28   -0.461444  0.00333655
           2       -0.28   -0.461314  0.00333668
           2       -0.52   -0.461356  0.00333457
           2        -0.6   -0.461455  0.00333365
           2        -0.6   -0.461554  0.00333274
           2       -0.68   -0.461709    0.003334
           2       -0.36   -0.461637  0.00333241
           2       -0.44   -0.461622  0.00333007
           2       -0.44   -0.461606  0.00332774
           2       -0.44   -0.461591  0.00332541
           2       -0.36   -0.461519  0.00332384
           2       -0.52    -0.46156  0.00332174
           2       -0.52   -0.461602  0.00331964
           2       -0.68   -0.461756  0.00332089
           2       -0.52   -0.461798   0.0033188
           2       -0.36   -0.461726  0.00331723
           2       -0.44    -0.46171  0.00331492
           2       -0.44   -0.461695  0.00331262
           2       -0.52   -0.461736  0.00331053
           2       -0.36   -0.461664  0.00330898
           2       -0.36   -0.461593  0.00330742
           2       -0.44   -0.461577  0.00330513
           2        -0.6   -0.461675  0.00330424
           2       -0.36   -0.461603  0.00330269
           2       -0.52   -0.461644  0.00330062
           2       -0.44   -0.461629  0.00329834
           2       -0.52    -0.46167  0.00329628
           2       -0.44   -0.461655    0.003294
           2       -0.36   -0.461584  0.00329246
           2       -0.44   -0.461569  0.00329019
           2       -0.28   -0.461442  0.00329034
           2        -0.6   -0.461538  0.00328947
           2       -0.28   -0.461412  0.00328961
           2       -0.44   -0.461397  0.00328735
           2       -0.52   -0.461438  0.00328531
           2       -0.52   -0.461478  0.00328327
           2       -0.36   -0.461408  0.00328175
           2       -0.36   -0.461337  0.00328022
           2       -0.44   -0.461322  0.00327797
           2       -0.44   -0.461307  0.00327573
           2       -0.44   -0.461293  0.00327348
           2       -0.44   -0.461278  0.00327124
           2       -0.52   -0.461319  0.00326923
           2       -0.44   -0.461304  0.00326699
           2       -0.44   -0.461289  0.00326476
           2        -0.2   -0.461108  0.00326751
           2       -0.52   -0.461149   0.0032655
           2       -0.52   -0.461189   0.0032635
           2       -0.44   -0.461175  0.00326128
           2       -0.52   -0.461215  0.00325928
           2       -0.28    -0.46109  0.00325943
           2       -0.52   -0.461131  0.00325743
           2        -0.6   -0.461227  0.00325659
           2        -0.6   -0.461322  0.00325575
           2       -0.28   -0.461198   0.0032559
           2       -0.36   -0.461128  0.00325441
           2       -0.28   -0.461003  0.00325455
           2       -0.12   -0.460769  0.00326073
           2       -0.52    -0.46081  0.00325875
           2       -0.36   -0.460741  0.00325724
           2       -0.36   -0.460672  0.00325574
           2       -0.52   -0.460712  0.00325377
           2       -0.44   -0.460698  0.00325157
           2        -0.2    -0.46052  0.00325423
           2       -0.52    -0.46056  0.00325226
           2       -0.52   -0.460601  0.00325029
           2       -0.44   -0.460587  0.00324811
           2       -0.52   -0.460628  0.00324614
           2       -0.36   -0.460559  0.00324466
           2       -0.44   -0.460545  0.00324248
           2       -0.52   -0.460585  0.00324052
           2       -0.36   -0.460517  0.00323904
           2       -0.52   -0.460557  0.00323709
           2       -0.52   -0.460598  0.00323514
           2       -0.52   -0.460638   0.0032332
           2       -0.28   -0.460516  0.00323333
           2       -0.28   -0.460393  0.00323345
           2       -0.68   -0.460542  0.00323468
           2       -0.52   -0.460582  0.00323274
           2       -0.36   -0.460514  0.00323127
           2       -0.52   -0.460554  0.00322933
           2       -0.36   -0.460486  0.00322787
           2       -0.36   -0.460419   0.0032264
           2       -0.36   -0.460351  0.00322493
           2       -0.44   -0.460337  0.00322279
           2       -0.44   -0.460323  0.00322065
           2       -0.52   -0.460364  0.00321873
           2        -0.6   -0.460458  0.00321793
           2       -0.68   -0.460605  0.00321916
           2       -0.28   -0.460484  0.00321928
           2        -0.6   -0.460578  0.00321848
           2        -0.6   -0.460671  0.00321768
           2       -0.52   -0.460711  0.00321577
           2       -0.36   -0.460643  0.00321432
           2       -0.68    -0.46079  0.00321552
           2       -0.52    -0.46083  0.00321362
           2       -0.44   -0.460816   0.0032115
           2       -0.44   -0.460802  0.00320938
           2        -0.6   -0.460895  0.00320858
           2       -0.44   -0.460881  0.00320647
           2       -0.12   -0.460654  0.00321239
           2        -0.6   -0.460747  0.00321159
           2        -0.6   -0.460839  0.00321079
           2       -0.44   -0.460826  0.00320868
           2       -0.28   -0.460705   0.0032088
           2       -0.36   -0.460638  0.00320736
           2       -0.44   -0.460625  0.00320526
           2       -0.36   -0.460558  0.00320383
           2        -0.6    -0.46065  0.00320304
           2       -0.36   -0.460584  0.00320161
           2       -0.52   -0.460623  0.00319973
           2        -0.6   -0.460715  0.00319894
           2        -0.6   -0.460807  0.00319816
           2       -0.52   -0.460847  0.00319628
           2       -0.44   -0.460833   0.0031942
           2       -0.36   -0.460766  0.00319278
           2       -0.52   -0.460805  0.00319091
           2       -0.36   -0.460739   0.0031895
           2       -0.36   -0.460672  0.00318809
           2       -0.52   -0.460711  0.00318623
           2       -0.52    -0.46075  0.00318437
           2       -0.52   -0.460789  0.00318251
           2       -0.28   -0.460671  0.00318264
           2        -0.6   -0.460762  0.00318187
           2       -0.36   -0.460696  0.00318046
           2       -0.44   -0.460682  0.00317841
           2       -0.28   -0.460564  0.00317853
           2       -0.52   -0.460603  0.00317669
           2        -0.6   -0.460694  0.00317592
           2       -0.52   -0.460733  0.00317408
           2       -0.28   -0.460615   0.0031742
           2       -0.44   -0.460601  0.00317215
           2       -0.44   -0.460588  0.00317011
           2       -0.44   -0.460574  0.00316807
           2        -0.6   -0.460665  0.00316731
           2       -0.52   -0.460704  0.00316548
           2       -0.44   -0.460691  0.00316345
           2       -0.44   -0.460677  0.00316142
           2       -0.44   -0.460664  0.00315939
           2       -0.44    -0.46065  0.00315736
           2       -0.36   -0.460585  0.00315599
           2       -0.36   -0.460519  0.00315461
           2       -0.52   -0.460558   0.0031528
           2        -0.6   -0.460649  0.00315205
           2       -0.52   -0.460687  0.00315025
           2       -0.44   -0.460674  0.00314823
           2       -0.44    -0.46066  0.00314623
           2       -0.44   -0.460647  0.00314422
           2       -0.36   -0.460582  0.00314286
           2       -0.44   -0.460568  0.00314086
           2       -0.28   -0.460452  0.00314099
           2       -0.52    -0.46049   0.0031392
           2       -0.44   -0.460477   0.0031372
           2       -0.44   -0.460464  0.00313521
           2       -0.36   -0.460399  0.00313386
           2       -0.44   -0.460386  0.00313187
           2       -0.52   -0.460424  0.00313009
           2       -0.36    -0.46036  0.00312874
           2       -0.36   -0.460295   0.0031274
           2        -0.2   -0.460128  0.00312985
           2       -0.28   -0.460013  0.00312998
           2        -0.2   -0.459846   0.0031324
           2       -0.36   -0.459782  0.00313105
           2       -0.44    -0.45977  0.00312907
           2        -0.6   -0.459859  0.00312835
           2       -0.44   -0.459847  0.00312638
           2       -0.44   -0.459834  0.00312441
           2       -0.44   -0.459821  0.00312244
           2       -0.28   -0.459706  0.00312255
           2       -0.44   -0.459694  0.00312059
           2       -0.36    -0.45963  0.00311925
           2       -0.52   -0.459669   0.0031175
           2        -0.6   -0.459758  0.00311679
           2       -0.52   -0.459796  0.00311504
           2       -0.52   -0.459835   0.0031133
           2       -0.44   -0.459822  0.00311135
           2        -0.6   -0.459911  0.00311064
           2       -0.68   -0.460051   0.0031118
           2        -0.6    -0.46014   0.0031111
           2        -0.6   -0.460228  0.00311039
           2       -0.68   -0.460367  0.00311153
           2       -0.68   -0.460506  0.00311266
           2       -0.44   -0.460493  0.00311072
           2        -0.6   -0.460582     0.00311
           2       -0.84   -0.460821  0.00311726
           2       -0.68    -0.46096  0.00311836
           2        -0.6   -0.461047  0.00311763
           2       -0.36   -0.460984  0.00311632
           2       -0.36    -0.46092    0.003115
           2       -0.44   -0.460907  0.00311307
           2       -0.52   -0.460944  0.00311133
           2       -0.44   -0.460931   0.0031094
           2       -0.44   -0.460918  0.00310747
           2       -0.52   -0.460955  0.00310574
           2       -0.68   -0.461092  0.00310684
           2        -0.6   -0.461179  0.00310611
           2       -0.52   -0.461216  0.00310438
           2       -0.52   -0.461253  0.00310266
           2       -0.44    -0.46124  0.00310074
           2       -0.44   -0.461227  0.00309883
           2        -0.6   -0.461313  0.00309811
           2       -0.52    -0.46135  0.00309639
           2       -0.28   -0.461237  0.00309652
           2       -0.44   -0.461223  0.00309462
           2       -0.44    -0.46121  0.00309272
           2       -0.52   -0.461247  0.00309101
           2       -0.36   -0.461184  0.00308972
           2        -0.6    -0.46127  0.00308901
           2       -0.44   -0.461257  0.00308712
           2       -0.44   -0.461244  0.00308522
           2        -0.6    -0.46133  0.00308451
           2       -0.44   -0.461317  0.00308262
           2       -0.36   -0.461254  0.00308135
           2       -0.28   -0.461141  0.00308149
           2       -0.36   -0.461079  0.00308022
           2       -0.44   -0.461066  0.00307834
           2       -0.52   -0.461102  0.00307665
           2        -0.6   -0.461188  0.00307594
           2       -0.52   -0.461224  0.00307426
           2       -0.44   -0.461211  0.00307239
           2       -0.28   -0.461099  0.00307253
           2       -0.44   -0.461086  0.00307066
           2       -0.52   -0.461123  0.00306898
           2       -0.52   -0.461159   0.0030673
           2       -0.52   -0.461195  0.00306562
           2        -0.6   -0.461281  0.00306493
           2       -0.44   -0.461268  0.00306307
           2       -0.36   -0.461205  0.00306182
           2       -0.36   -0.461143  0.00306057
           2        -0.6   -0.461229  0.00305988
           2       -0.28   -0.461117  0.00306002
           2       -0.36   -0.461055  0.00305877
           2       -0.36   -0.460993  0.00305752
           2       -0.44    -0.46098  0.00305568
           2        -0.6   -0.461066  0.00305499
           2       -0.52   -0.461102  0.00305334
           2       -0.44   -0.461089   0.0030515
           2        -0.6   -0.461174  0.00305081
           2        -0.6   -0.461258  0.00305013
           2       -0.28   -0.461148  0.00305027
           2       -0.36   -0.461086  0.00304903
           2       -0.36   -0.461024   0.0030478
           2        -0.2   -0.460865  0.00305009
           2       -0.36   -0.460804  0.00304885
           2       -0.52    -0.46084  0.00304721
           2        -0.6   -0.460925  0.00304653
           2        -0.6   -0.461009  0.00304585
           2       -0.68   -0.461142   0.0030469
           2       -0.68   -0.461275  0.00304795
           2        -0.6   -0.461359  0.00304726
           2       -0.44   -0.461346  0.00304544
           2       -0.36   -0.461285  0.00304422
           2       -0.28   -0.461175  0.00304435
           2       -0.36   -0.461114  0.00304312
           2        -0.6   -0.461198  0.00304244
           2       -0.44   -0.461185  0.00304063
           2       -0.44   -0.461172  0.00303882
           2        -0.6   -0.461256  0.00303814
           2        -0.6    -0.46134  0.00303746
           2       -0.36   -0.461279  0.00303624
           2       -0.28   -0.461169  0.00303638
           2       -0.52   -0.461205  0.00303476
           2       -0.52    -0.46124  0.00303314
           2       -0.36   -0.461179  0.00303192
           2        -0.6   -0.461263  0.00303125
           2       -0.52   -0.461298  0.00302963
           2       -0.68   -0.461429  0.00303066
           2       -0.52   -0.461465  0.00302904
           2       -0.52     -0.4615  0.00302743
           2       -0.52   -0.461535  0.00302582
           2       -0.44   -0.461522  0.00302403
           2       -0.44   -0.461509  0.00302225
           2        -0.6   -0.461592  0.00302158
           2       -0.44   -0.461579   0.0030198
           2       -0.36   -0.461518   0.0030186
           2       -0.36   -0.461458  0.00301741
           2       -0.44   -0.461445  0.00301563
           2       -0.44   -0.461432  0.00301386
           2       -0.36   -0.461371  0.00301267
           2       -0.44   -0.461359   0.0030109
           2       -0.44   -0.461346  0.00300914
           2        -0.2    -0.46119  0.00301136
           2       -0.44   -0.461178   0.0030096
           2       -0.68   -0.461308  0.00301062
