#     TEMP:   ACTUAL_TE:    TE_AVE:      ERROR:
           2       -0.44   -0.460706   0.0104021
           2        -0.6    -0.46152   0.0103732
           2        -0.6   -0.462326   0.0103441
           2        -0.6   -0.463121   0.0103148
           2       -0.44   -0.462989   0.0102564
           2       -0.36     -0.4624   0.0102147
           2       -0.52   -0.462727   0.0101619
           2       -0.52   -0.463051   0.0101096
           2       -0.52   -0.463371   0.0100579
           2       -0.44    -0.46324   0.0100025
           2       -0.52   -0.463556  0.00995193
           2        -0.6   -0.464309  0.00992545
           2       -0.52   -0.464615  0.00987564
           2       -0.36   -0.464044   0.0098382
           2       -0.44   -0.463913   0.0097856
           2        -0.6   -0.464649  0.00976032
           2       -0.44   -0.464516  0.00970874
           2       -0.44   -0.464385  0.00965771
           2       -0.44   -0.464255  0.00960721
           2       -0.44   -0.464127  0.00955723
           2       -0.52   -0.464421  0.00951145
           2        -0.6   -0.465131  0.00948811
           2       -0.36   -0.464583  0.00945448
           2        -0.6   -0.465285  0.00943149
           2        -0.6   -0.465979   0.0094084
           2       -0.44   -0.465846   0.0093611
           2       -0.52   -0.466122  0.00931741
           2       -0.44    -0.46599  0.00927106
           2       -0.52   -0.466263  0.00922825
           2       -0.52   -0.466533  0.00918582
           2        -0.6     -0.4672   0.0091641
           2        -0.6   -0.467861   0.0091423
           2       -0.44   -0.467723  0.00909808
           2       -0.28   -0.466798  0.00910014
           2       -0.52   -0.467059  0.00905926
           2       -0.36   -0.466537  0.00903011
           2       -0.44   -0.466408  0.00898719
           2       -0.36   -0.465894  0.00895847
           2       -0.44   -0.465769  0.00891626
           2       -0.52   -0.466029  0.00887738
           2       -0.36   -0.465524  0.00884945
           2       -0.36   -0.465024  0.00882163
           2       -0.68   -0.466038  0.00883811
           2       -0.52   -0.466291  0.00880024
           2       -0.44   -0.466168  0.00875998
           2       -0.52   -0.466419  0.00872281
           2       -0.44   -0.466296  0.00868329
           2       -0.44   -0.466175  0.00864412
           2        -0.6   -0.466789  0.00862623
           2       -0.52   -0.467032  0.00859027
           2       -0.12   -0.465455  0.00869484
           2       -0.36   -0.464977  0.00866858
           2       -0.28   -0.464144  0.00866949
           2       -0.36   -0.463677  0.00864318
           2        -0.6   -0.464286    0.008626
           2        -0.2   -0.463111  0.00866726
           2       -0.52   -0.463363  0.00863257
           2       -0.36   -0.462907  0.00860654
           2       -0.28   -0.462105   0.0086061
           2       -0.44   -0.462009  0.00856906
           2       -0.44   -0.461913  0.00853233
           2       -0.68   -0.462857  0.00854747
           2       -0.36   -0.462414  0.00852212
           2       -0.52   -0.462661  0.00848913
           2       -0.52   -0.462906  0.00845638
           2       -0.28   -0.462128  0.00845614
           2       -0.44   -0.462034  0.00842083
           2       -0.36   -0.461603   0.0083963
           2       -0.44   -0.461513  0.00836151
           2       -0.36   -0.461088   0.0083373
           2       -0.44      -0.461  0.00830303
           2        -0.6   -0.461577  0.00828858
           2       -0.52   -0.461818  0.00825785
           2       -0.52   -0.462058  0.00822734
           2       -0.44   -0.461967  0.00819411
           2        -0.2   -0.460898  0.00823014
           2       -0.52   -0.461138  0.00820019
           2       -0.52   -0.461377  0.00817045
           2        -0.6   -0.461935   0.0081566
           2       -0.44   -0.461847  0.00812432
           2       -0.44    -0.46176  0.00809229
           2       -0.36   -0.461355   0.0080702
           2       -0.36   -0.460952  0.00804819
           2       -0.52   -0.461186  0.00801977
           2       -0.28   -0.460472  0.00801985
           2       -0.52   -0.460706   0.0079918
           2       -0.36   -0.460312  0.00797026
           2       -0.52   -0.460545  0.00794263
           2        -0.6   -0.461085  0.00793021
           2       -0.52   -0.461313  0.00790286
           2       -0.44   -0.461231  0.00787289
           2        -0.6   -0.461762  0.00786065
           2       -0.36   -0.461374  0.00784024
           2        -0.6   -0.461901  0.00782813
           2       -0.12   -0.460606  0.00790488
           2       -0.44   -0.460528  0.00787543
           2       -0.36    -0.46015  0.00785489
           2       -0.44   -0.460075  0.00782583
           2        -0.6   -0.460597  0.00781403
           2       -0.44    -0.46052  0.00778536
           2       -0.28   -0.459852  0.00778518
           2       -0.28   -0.459188  0.00778468
           2       -0.44   -0.459118  0.00775638
           2       -0.52   -0.459341  0.00773118
           2       -0.68   -0.460146  0.00774479
           2       -0.44   -0.460073  0.00771698
           2        -0.2    -0.45913  0.00774633
           2       -0.68   -0.459928   0.0077593
           2       -0.52   -0.460144  0.00773439
           2       -0.44   -0.460072  0.00770701
           2       -0.12   -0.458857  0.00777459
           2       -0.44    -0.45879  0.00774722
           2       -0.44   -0.458723  0.00772003
           2        -0.6   -0.459223  0.00770887
           2       -0.44   -0.459155  0.00768203
           2       -0.28   -0.458526  0.00768075
           2       -0.12   -0.457343  0.00774456
           2       -0.52   -0.457561  0.00772065
           2       -0.52   -0.457778  0.00769689
           2       -0.68   -0.458547  0.00770857
           2        -0.6   -0.459034  0.00769741
           2       -0.36   -0.458694  0.00767847
           2       -0.44    -0.45863  0.00765244
           2       -0.36   -0.458294  0.00763373
           2       -0.28   -0.457687  0.00763181
           2       -0.36   -0.457356  0.00761312
           2       -0.28   -0.456757  0.00761094
           2       -0.28   -0.456162  0.00760855
           2       -0.52   -0.456376  0.00758603
           2       -0.44   -0.456321  0.00756086
           2       -0.28   -0.455733  0.00755847
           2        -0.6   -0.456213  0.00754854
           2        -0.6   -0.456689  0.00753854
           2       -0.36    -0.45637  0.00752041
           2       -0.36   -0.456053  0.00750235
           2       -0.52   -0.456262  0.00748068
           2        -0.6   -0.456732  0.00747097
           2       -0.44   -0.456678  0.00744683
           2        -0.6   -0.457143  0.00743718
           2       -0.44   -0.457087  0.00741332
           2       -0.28   -0.456516  0.00741138
           2       -0.44   -0.456463  0.00738774
           2       -0.28   -0.455897  0.00738568
           2       -0.36   -0.455591  0.00736844
           2       -0.28   -0.455032  0.00736616
           2       -0.44   -0.454984  0.00734293
           2       -0.52    -0.45519  0.00732257
           2       -0.52   -0.455394  0.00730233
           2       -0.44   -0.455346  0.00727953
           2       -0.44   -0.455298  0.00725686
           2       -0.36      -0.455   0.0072403
           2       -0.52   -0.455202  0.00722057
           2        -0.6   -0.455652  0.00721214
           2       -0.44   -0.455604  0.00718997
           2       -0.36   -0.455309  0.00717383
           2       -0.36   -0.455015  0.00715775
           2       -0.52   -0.455215  0.00713857
           2       -0.44   -0.455168  0.00711689
           2       -0.44   -0.455122  0.00709534
           2       -0.44   -0.455076  0.00707392
           2       -0.52   -0.455273  0.00705522
           2        -0.6    -0.45571  0.00704744
           2        -0.2    -0.45494  0.00706818
           2       -0.52   -0.455135  0.00704965
           2       -0.52   -0.455329  0.00703122
           2       -0.44   -0.455284  0.00701038
           2       -0.52   -0.455476  0.00699216
           2        -0.6   -0.455905  0.00698455
           2       -0.28   -0.455385  0.00698325
           2       -0.52   -0.455575  0.00696525
           2       -0.52   -0.455765  0.00694734
           2       -0.28   -0.455249  0.00694606
           2       -0.36   -0.454971  0.00693134
           2       -0.44   -0.454927  0.00691126
           2        -0.6   -0.455349  0.00690403
           2       -0.52   -0.455536  0.00688656
           2       -0.68   -0.456185  0.00689715
           2       -0.44   -0.456138  0.00687743
           2       -0.52   -0.456322  0.00686011
           2        -0.2   -0.455587  0.00687966
           2        -0.6      -0.456  0.00687236
           2       -0.12   -0.455043  0.00691913
           2       -0.36   -0.454773  0.00690474
           2       -0.52   -0.454958  0.00688765
