#     TEMP:   ACTUAL_TE:    TE_AVE:      ERROR:
         980    -3.82677    -3.82114 0.000233931
         981    -3.82643    -3.82115 0.000233755
         982    -3.82655    -3.82115 0.000233582
         983    -3.82637    -3.82116 0.000233404
         984     -3.8256    -3.82116 0.000233211
         985    -3.82498    -3.82117 0.000233006
         986    -3.82437    -3.82117 0.000232793
         987    -3.82422    -3.82117 0.000232577
         988    -3.82333    -3.82118 0.000232352
         989    -3.82275    -3.82118 0.000232123
         990    -3.82234    -3.82118 0.000231891
         991    -3.82193    -3.82118 0.000231658
         992    -3.82168    -3.82118 0.000231425
         993    -3.82145    -3.82118 0.000231192
         994    -3.82137    -3.82118  0.00023096
         995      -3.821    -3.82118 0.000230728
         996    -3.82094    -3.82118 0.000230496
         997    -3.82104    -3.82118 0.000230265
         998    -3.82115    -3.82118 0.000230035
         999    -3.82126    -3.82118 0.000229804
        1000    -3.82137    -3.82118 0.000229575
        1001    -3.82134    -3.82118 0.000229345
        1002    -3.82146    -3.82118 0.000229117
        1003    -3.82128    -3.82118 0.000228888
        1004    -3.82125    -3.82118  0.00022866
        1005    -3.82122    -3.82118 0.000228433
        1006    -3.82105    -3.82118 0.000228206
        1007    -3.82087    -3.82118 0.000227979
        1008     -3.8207    -3.82118 0.000227754
        1009    -3.82052    -3.82118 0.000227529
        1010    -3.82035    -3.82118 0.000227305
        1011    -3.82002    -3.82118 0.000227083
        1012    -3.81954    -3.82118 0.000226864
        1013    -3.81906    -3.82117  0.00022665
        1014    -3.81903    -3.82117 0.000226436
        1015    -3.81854    -3.82117 0.000226228
        1016    -3.81819    -3.82117 0.000226024
        1017    -3.81783    -3.82116 0.000225826
        1018    -3.81823    -3.82116 0.000225623
        1019    -3.81785    -3.82116 0.000225424
        1020    -3.81777    -3.82115 0.000225228
        1021    -3.81708    -3.82115 0.000225043
        1022    -3.81713    -3.82115 0.000224857
        1023    -3.81672    -3.82114 0.000224678
        1024    -3.81646    -3.82114 0.000224506
        1025    -3.81664    -3.82113 0.000224329
        1026    -3.81637    -3.82113 0.000224159
        1027     -3.8155    -3.82112 0.000224007
        1028    -3.81539    -3.82112 0.000223859
        1029    -3.81513    -3.82111 0.000223717
        1030    -3.81443     -3.8211 0.000223594
        1031    -3.81375     -3.8211 0.000223491
        1032    -3.81338    -3.82109 0.000223399
        1033    -3.81335    -3.82108 0.000223309
        1034    -3.81289    -3.82107 0.000223233
        1035    -3.81291    -3.82107 0.000223157
        1036    -3.81281    -3.82106 0.000223084
        1037    -3.81306    -3.82105 0.000223002
        1038     -3.8132    -3.82104 0.000222916
        1039    -3.81292    -3.82104 0.000222838
        1040    -3.81329    -3.82103 0.000222748
        1041    -3.81417    -3.82102 0.000222632
        1042    -3.81448    -3.82102 0.000222506
        1043    -3.81483    -3.82101 0.000222372
        1044    -3.81493      -3.821 0.000222235
        1045    -3.81506      -3.821 0.000222095
        1046    -3.81569    -3.82099 0.000221941
        1047    -3.81605    -3.82099 0.000221779
        1048    -3.81674    -3.82098 0.000221605
        1049    -3.81746    -3.82098 0.000221419
        1050    -3.81819    -3.82098 0.000221224
        1051    -3.81849    -3.82098 0.000221026
        1052    -3.81895    -3.82097 0.000220824
        1053    -3.81927    -3.82097 0.000220621
        1054    -3.81974    -3.82097 0.000220414
        1055    -3.82005    -3.82097 0.000220207
        1056    -3.82081    -3.82097 0.000219999
        1057    -3.82125    -3.82097 0.000219791
        1058    -3.82197    -3.82097 0.000219585
        1059    -3.82252    -3.82097 0.000219382
        1060    -3.82275    -3.82097 0.000219182
        1061    -3.82325    -3.82098 0.000218986
        1062    -3.82388    -3.82098 0.000218797
        1063    -3.82433    -3.82098 0.000218613
        1064    -3.82445    -3.82099 0.000218432
        1065    -3.82485    -3.82099 0.000218257
        1066    -3.82522    -3.82099 0.000218089
        1067    -3.82587      -3.821 0.000217932
        1068    -3.82589      -3.821 0.000217776
        1069    -3.82634    -3.82101  0.00021763
        1070    -3.82661    -3.82101 0.000217489
        1071    -3.82702    -3.82102 0.000217359
        1072    -3.82696    -3.82102 0.000217226
        1073    -3.82733    -3.82103 0.000217103
        1074    -3.82739    -3.82104 0.000216982
        1075    -3.82803    -3.82104 0.000216878
        1076    -3.82746    -3.82105 0.000216758
        1077    -3.82748    -3.82105 0.000216639
        1078    -3.82703    -3.82106 0.000216509
        1079    -3.82672    -3.82106 0.000216372
        1080    -3.82686    -3.82107 0.000216238
        1081    -3.82684    -3.82108 0.000216104
        1082    -3.82695    -3.82108 0.000215973
        1083    -3.82646    -3.82109  0.00021583
        1084    -3.82641    -3.82109 0.000215687
        1085    -3.82651     -3.8211 0.000215546
        1086    -3.82629     -3.8211 0.000215401
        1087    -3.82638    -3.82111 0.000215257
        1088    -3.82676    -3.82111 0.000215122
        1089    -3.82623    -3.82112 0.000214976
        1090    -3.82585    -3.82112 0.000214822
        1091    -3.82576    -3.82112 0.000214668
        1092    -3.82507    -3.82113 0.000214502
        1093    -3.82514    -3.82113 0.000214337
        1094     -3.8252    -3.82113 0.000214173
        1095    -3.82481    -3.82114 0.000214004
        1096    -3.82456    -3.82114 0.000213831
        1097    -3.82477    -3.82114 0.000213662
        1098    -3.82498    -3.82115 0.000213496
        1099    -3.82504    -3.82115 0.000213331
        1100    -3.82495    -3.82115 0.000213165
        1101    -3.82486    -3.82116 0.000212998
        1102    -3.82448    -3.82116 0.000212826
        1103    -3.82439    -3.82116 0.000212653
        1104    -3.82415    -3.82117 0.000212478
        1105    -3.82422    -3.82117 0.000212304
        1106    -3.82429    -3.82117  0.00021213
        1107    -3.82437    -3.82118 0.000211958
        1108    -3.82429    -3.82118 0.000211786
        1109    -3.82375    -3.82118 0.000211608
        1110    -3.82413    -3.82118 0.000211434
        1111    -3.82435    -3.82119 0.000211263
        1112    -3.82427    -3.82119 0.000211091
        1113    -3.82359    -3.82119 0.000210912
        1114    -3.82335    -3.82119 0.000210732
        1115    -3.82372     -3.8212 0.000210555
        1116    -3.82379     -3.8212 0.000210379
        1117     -3.8237     -3.8212 0.000210203
        1118    -3.82376     -3.8212 0.000210027
        1119    -3.82336     -3.8212 0.000209848
        1120    -3.82342    -3.82121  0.00020967
        1121    -3.82287    -3.82121 0.000209488
        1122    -3.82247    -3.82121 0.000209305
        1123    -3.82222    -3.82121  0.00020912
        1124    -3.82272    -3.82121 0.000208939
        1125    -3.82247    -3.82121 0.000208756
        1126    -3.82221    -3.82121 0.000208572
        1127    -3.82211    -3.82121 0.000208389
        1128    -3.82201    -3.82121 0.000208205
        1129    -3.82115    -3.82121 0.000208021
        1130     -3.8212    -3.82121 0.000207837
        1131    -3.82034    -3.82121 0.000207654
        1132    -3.81979    -3.82121 0.000207475
        1133    -3.81999    -3.82121 0.000207294
        1134    -3.82049    -3.82121 0.000207113
        1135    -3.81994    -3.82121 0.000206933
        1136    -3.81998    -3.82121 0.000206754
        1137    -3.81973    -3.82121 0.000206576
        1138    -3.81977    -3.82121 0.000206398
        1139    -3.81951     -3.8212 0.000206223
        1140     -3.8194     -3.8212 0.000206048
        1141    -3.81943     -3.8212 0.000205873
        1142    -3.81916     -3.8212 0.000205701
        1143    -3.81889     -3.8212  0.00020553
        1144    -3.81847    -3.82119 0.000205365
        1145    -3.81819    -3.82119 0.000205202
        1146    -3.81761    -3.82119 0.000205047
        1147    -3.81763    -3.82119 0.000204892
        1148    -3.81795    -3.82118 0.000204733
        1149    -3.81796    -3.82118 0.000204574
        1150    -3.81797    -3.82118 0.000204415
        1151    -3.81738    -3.82117 0.000204264
        1152    -3.81754    -3.82117 0.000204111
        1153    -3.81755    -3.82117 0.000203958
        1154    -3.81741    -3.82116 0.000203807
        1155    -3.81758    -3.82116 0.000203654
        1156     -3.8176    -3.82116 0.000203502
        1157    -3.81748    -3.82116  0.00020335
        1158    -3.81737    -3.82115 0.000203201
        1159    -3.81726    -3.82115 0.000203054
        1160    -3.81747    -3.82115 0.000202903
        1161    -3.81769    -3.82114  0.00020275
        1162    -3.81747    -3.82114 0.000202601
        1163    -3.81757    -3.82114  0.00020245
        1164    -3.81755    -3.82113 0.000202299
        1165    -3.81769    -3.82113 0.000202147
        1166    -3.81771    -3.82113 0.000201995
        1167    -3.81791    -3.82112 0.000201841
        1168    -3.81844    -3.82112 0.000201681
        1169    -3.81839    -3.82112 0.000201522
        1170    -3.81838    -3.82112 0.000201363
        1171    -3.81825    -3.82112 0.000201206
        1172    -3.81831    -3.82111 0.000201049
        1173    -3.81811    -3.82111 0.000200894
        1174    -3.81809    -3.82111 0.000200739
        1175    -3.81915    -3.82111 0.000200575
        1176     -3.8198     -3.8211 0.000200408
        1177    -3.82032     -3.8211 0.000200239
        1178     -3.8207     -3.8211 0.000200069
        1179    -3.82171     -3.8211   0.0001999
        1180    -3.82257    -3.82111 0.000199734
        1181    -3.82312    -3.82111 0.000199572
        1182    -3.82337    -3.82111 0.000199413
        1183    -3.82329    -3.82111 0.000199253
        1184     -3.8238    -3.82111 0.000199097
        1185    -3.82382    -3.82112 0.000198942
        1186     -3.8241    -3.82112 0.000198791
        1187    -3.82388    -3.82112 0.000198637
        1188    -3.82422    -3.82112 0.000198487
        1189    -3.82421    -3.82113 0.000198337
        1190     -3.8246    -3.82113 0.000198191
        1191    -3.82448    -3.82113 0.000198045
        1192    -3.82492    -3.82113 0.000197904
        1193    -3.82515    -3.82114 0.000197767
        1194    -3.82519    -3.82114  0.00019763
        1195    -3.82443    -3.82114 0.000197484
        1196    -3.82438    -3.82115 0.000197338
        1197    -3.82415    -3.82115 0.000197189
        1198    -3.82343    -3.82115 0.000197033
        1199    -3.82329    -3.82115 0.000196877
        1200    -3.82282    -3.82115 0.000196718
        1201    -3.82219    -3.82116 0.000196556
        1202    -3.82139    -3.82116 0.000196392
        1203    -3.82134    -3.82116 0.000196229
        1204    -3.82007    -3.82115 0.000196068
        1205    -3.81926    -3.82115 0.000195912
        1206    -3.81905    -3.82115 0.000195757
        1207    -3.81854    -3.82115 0.000195607
        1208     -3.8182    -3.82115  0.00019546
        1209    -3.81756    -3.82114 0.000195321
        1210     -3.8177    -3.82114 0.000195181
        1211    -3.81741    -3.82114 0.000195044
        1212    -3.81699    -3.82113 0.000194913
        1213    -3.81675    -3.82113 0.000194786
        1214    -3.81684    -3.82113 0.000194657
        1215    -3.81667    -3.82112 0.000194532
        1216    -3.81668    -3.82112 0.000194406
        1217    -3.81659    -3.82112 0.000194282
        1218    -3.81654    -3.82111 0.000194159
        1219    -3.81637    -3.82111 0.000194038
        1220    -3.81671    -3.82111 0.000193913
        1221    -3.81694     -3.8211 0.000193784
        1222    -3.81675     -3.8211 0.000193658
        1223    -3.81676    -3.82109 0.000193532
        1224    -3.81666    -3.82109 0.000193408
        1225    -3.81705    -3.82109 0.000193279
        1226    -3.81701    -3.82108 0.000193149
        1227    -3.81746    -3.82108 0.000193015
        1228    -3.81762    -3.82108 0.000192878
        1229    -3.81765    -3.82108 0.000192741
        1230    -3.81785    -3.82107 0.000192602
        1231    -3.81821    -3.82107  0.00019246
        1232    -3.81857    -3.82107 0.000192314
        1233    -3.81954    -3.82107 0.000192162
        1234     -3.8199    -3.82107 0.000192009
        1235    -3.82055    -3.82107 0.000191854
        1236    -3.82088    -3.82107 0.000191699
        1237    -3.82105    -3.82107 0.000191544
        1238    -3.82105    -3.82107 0.000191389
        1239    -3.82148    -3.82107 0.000191235
        1240    -3.82173    -3.82107 0.000191082
        1241    -3.82166    -3.82107 0.000190928
        1242    -3.82217    -3.82107 0.000190777
        1243    -3.82295    -3.82107 0.000190629
        1244     -3.8231    -3.82107 0.000190483
        1245    -3.82337    -3.82107 0.000190339
        1246    -3.82361    -3.82108 0.000190197
        1247    -3.82368    -3.82108 0.000190056
        1248    -3.82357    -3.82108 0.000189914
        1249    -3.82359    -3.82108 0.000189773
        1250    -3.82328    -3.82108 0.000189629
        1251    -3.82294    -3.82108 0.000189483
        1252    -3.82304    -3.82109 0.000189338
        1253    -3.82311    -3.82109 0.000189194
        1254    -3.82317    -3.82109  0.00018905
        1255    -3.82366    -3.82109 0.000188911
        1256    -3.82322    -3.82109 0.000188768
        1257    -3.82277    -3.82109 0.000188623
        1258    -3.82291     -3.8211 0.000188478
        1259    -3.82258     -3.8211 0.000188332
        1260    -3.82224     -3.8211 0.000188185
        1261    -3.82174     -3.8211 0.000188036
        1262    -3.82153     -3.8211 0.000187888
        1263    -3.82117     -3.8211 0.000187739
        1264    -3.82064     -3.8211 0.000187591
        1265    -3.82087     -3.8211 0.000187442
        1266    -3.82033     -3.8211 0.000187295
        1267    -3.81979     -3.8211  0.00018715
        1268       -3.82     -3.8211 0.000187005
        1269    -3.81975    -3.82109  0.00018686
        1270    -3.81981    -3.82109 0.000186716
        1271    -3.81941    -3.82109 0.000186574
        1272    -3.81872    -3.82109 0.000186437
        1273    -3.81817    -3.82109 0.000186304
        1274    -3.81778    -3.82109 0.000186176
        1275    -3.81755    -3.82108 0.000186051
        1276    -3.81748    -3.82108 0.000185926
        1277    -3.81726    -3.82108 0.000185805
        1278    -3.81706    -3.82107 0.000185686
        1279    -3.81657    -3.82107 0.000185574
        1280    -3.81669    -3.82107 0.000185461
        1281    -3.81653    -3.82106  0.00018535
        1282    -3.81623    -3.82106 0.000185244
        1283    -3.81626    -3.82106 0.000185137
        1284    -3.81571    -3.82105  0.00018504
        1285    -3.81593    -3.82105 0.000184939
        1286    -3.81618    -3.82104 0.000184834
        1287     -3.8157    -3.82104 0.000184737
        1288    -3.81584    -3.82104 0.000184637
        1289    -3.81541    -3.82103 0.000184545
        1290    -3.81577    -3.82103 0.000184448
        1291    -3.81661    -3.82102 0.000184336
        1292    -3.81656    -3.82102 0.000184226
        1293    -3.81685    -3.82102 0.000184112
        1294    -3.81685    -3.82101 0.000183998
        1295    -3.81703    -3.82101 0.000183881
        1296    -3.81738    -3.82101 0.000183761
        1297     -3.8179    -3.82101 0.000183635
        1298    -3.81859      -3.821 0.000183503
        1299    -3.81898      -3.821 0.000183368
        1300    -3.81939      -3.821 0.000183231
        1301    -3.81965      -3.821 0.000183093
        1302    -3.81977      -3.821 0.000182955
        1303    -3.82003      -3.821 0.000182816
        1304    -3.82029      -3.821 0.000182677
        1305    -3.82084      -3.821 0.000182537
        1306    -3.82094      -3.821 0.000182397
        1307    -3.82147      -3.821 0.000182258
        1308     -3.8214      -3.821 0.000182119
        1309     -3.8216      -3.821  0.00018198
        1310     -3.8218      -3.821 0.000181842
        1311    -3.82242      -3.821 0.000181707
        1312    -3.82289      -3.821 0.000181574
        1313    -3.82303      -3.821 0.000181442
        1314    -3.82361    -3.82101 0.000181315
        1315    -3.82388    -3.82101 0.000181191
        1316    -3.82398    -3.82101 0.000181067
        1317    -3.82391    -3.82101 0.000180943
        1318    -3.82414    -3.82101 0.000180821
        1319    -3.82467    -3.82102 0.000180705
        1320    -3.82458    -3.82102 0.000180588
        1321    -3.82493    -3.82102 0.000180476
        1322    -3.82468    -3.82103 0.000180361
        1323    -3.82458    -3.82103 0.000180244
        1324    -3.82432    -3.82103 0.000180125
        1325    -3.82422    -3.82103 0.000180006
        1326    -3.82381    -3.82104 0.000179882
        1327    -3.82431    -3.82104 0.000179763
        1328    -3.82467    -3.82104 0.000179649
        1329    -3.82472    -3.82104 0.000179535
        1330    -3.82508    -3.82105 0.000179426
        1331    -3.82499    -3.82105 0.000179315
        1332    -3.82551    -3.82105 0.000179212
        1333    -3.82573    -3.82106 0.000179112
        1334    -3.82565    -3.82106 0.000179011
        1335    -3.82542    -3.82106 0.000178906
        1336    -3.82534    -3.82107 0.000178801
        1337    -3.82526    -3.82107 0.000178695
        1338    -3.82503    -3.82107 0.000178586
        1339    -3.82541    -3.82108 0.000178482
        1340    -3.82578    -3.82108 0.000178383
        1341    -3.82585    -3.82108 0.000178286
        1342    -3.82607    -3.82109 0.000178191
        1343    -3.82582    -3.82109 0.000178094
        1344    -3.82588    -3.82109 0.000177997
        1345    -3.82623     -3.8211 0.000177905
        1346    -3.82642     -3.8211 0.000177817
        1347    -3.82584     -3.8211  0.00017772
        1348    -3.82586    -3.82111 0.000177623
        1349    -3.82557    -3.82111 0.000177522
        1350    -3.82542    -3.82111 0.000177419
        1351    -3.82556    -3.82112 0.000177319
        1352    -3.82584    -3.82112 0.000177222
        1353    -3.82565    -3.82112 0.000177122
        1354    -3.82591    -3.82113 0.000177027
        1355    -3.82555    -3.82113 0.000176926
        1356    -3.82548    -3.82113 0.000176825
        1357    -3.82615    -3.82114 0.000176733
        1358     -3.8256    -3.82114 0.000176633
        1359    -3.82505    -3.82114 0.000176527
        1360    -3.82494    -3.82115 0.000176419
        1361    -3.82527    -3.82115 0.000176316
        1362    -3.82469    -3.82115 0.000176205
        1363    -3.82456    -3.82116 0.000176094
        1364    -3.82397    -3.82116 0.000175977
        1365    -3.82413    -3.82116 0.000175861
        1366    -3.82444    -3.82116 0.000175749
        1367     -3.8243    -3.82116 0.000175635
        1368    -3.82386    -3.82117 0.000175518
        1369    -3.82372    -3.82117   0.0001754
        1370    -3.82358    -3.82117  0.00017528
        1371    -3.82406    -3.82117 0.000175165
        1372    -3.82409    -3.82117 0.000175051
        1373    -3.82413    -3.82118 0.000174936
        1374    -3.82418    -3.82118 0.000174823
        1375    -3.82439    -3.82118 0.000174711
        1376    -3.82431    -3.82118 0.000174599
        1377    -3.82394    -3.82119 0.000174484
        1378    -3.82403    -3.82119 0.000174369
        1379    -3.82398    -3.82119 0.000174255
        1380    -3.82394    -3.82119  0.00017414
        1381    -3.82376    -3.82119 0.000174024
        1382    -3.82359    -3.82119 0.000173906
        1383    -3.82372     -3.8212  0.00017379
        1384    -3.82371     -3.8212 0.000173674
        1385     -3.8237     -3.8212 0.000173558
        1386    -3.82369     -3.8212 0.000173442
        1387    -3.82308     -3.8212 0.000173322
        1388    -3.82307     -3.8212 0.000173203
        1389    -3.82335    -3.82121 0.000173085
        1390    -3.82334    -3.82121 0.000172967
        1391    -3.82301    -3.82121 0.000172848
        1392    -3.82298    -3.82121 0.000172728
        1393    -3.82295    -3.82121 0.000172609
        1394    -3.82291    -3.82121 0.000172489
        1395     -3.8227    -3.82121 0.000172369
        1396    -3.82204    -3.82121 0.000172246
        1397    -3.82212    -3.82122 0.000172124
        1398    -3.82219    -3.82122 0.000172003
        1399    -3.82211    -3.82122 0.000171881
        1400    -3.82262    -3.82122 0.000171761
        1401    -3.82252    -3.82122 0.000171641
        1402    -3.82272    -3.82122 0.000171522
        1403    -3.82261    -3.82122 0.000171402
        1404     -3.8225    -3.82122 0.000171283
        1405    -3.82223    -3.82122 0.000171162
        1406    -3.82226    -3.82122 0.000171042
        1407    -3.82214    -3.82122 0.000170922
        1408    -3.82155    -3.82122 0.000170801
        1409    -3.82188    -3.82122  0.00017068
        1410    -3.82221    -3.82123  0.00017056
        1411    -3.82193    -3.82123  0.00017044
        1412    -3.82135    -3.82123  0.00017032
        1413    -3.82152    -3.82123 0.000170199
        1414    -3.82155    -3.82123 0.000170079
        1415    -3.82127    -3.82123 0.000169959
        1416     -3.8213    -3.82123 0.000169839
        1417    -3.82118    -3.82123 0.000169719
        1418    -3.82076    -3.82123   0.0001696
        1419    -3.82035    -3.82123 0.000169481
        1420     -3.8204    -3.82122 0.000169363
        1421    -3.82091    -3.82122 0.000169244
        1422    -3.82083    -3.82122 0.000169125
        1423    -3.82045    -3.82122 0.000169007
        1424    -3.82039    -3.82122 0.000168889
        1425    -3.82049    -3.82122 0.000168772
        1426     -3.8206    -3.82122 0.000168654
        1427    -3.82058    -3.82122 0.000168536
        1428    -3.82041    -3.82122 0.000168419
        1429    -3.82057    -3.82122 0.000168302
        1430    -3.82028    -3.82122 0.000168185
        1431    -3.82046    -3.82122 0.000168069
        1432     -3.8205    -3.82122 0.000167952
        1433     -3.8201    -3.82122 0.000167837
        1434    -3.82031    -3.82122 0.000167721
        1435    -3.82022    -3.82122 0.000167605
        1436    -3.81984    -3.82122 0.000167491
        1437    -3.81976    -3.82121 0.000167378
        1438    -3.81999    -3.82121 0.000167264
        1439    -3.82006    -3.82121 0.000167149
        1440    -3.82028    -3.82121 0.000167035
        1441    -3.82035    -3.82121  0.00016692
        1442    -3.82056    -3.82121 0.000166805
        1443    -3.82047    -3.82121  0.00016669
        1444    -3.82022    -3.82121 0.000166576
        1445    -3.81966    -3.82121 0.000166464
        1446     -3.8197    -3.82121 0.000166352
        1447    -3.81973    -3.82121  0.00016624
        1448    -3.81945    -3.82121  0.00016613
        1449    -3.81978     -3.8212 0.000166018
        1450    -3.81905     -3.8212  0.00016591
        1451    -3.81907     -3.8212 0.000165802
        1452    -3.81894     -3.8212 0.000165696
        1453    -3.81882     -3.8212  0.00016559
        1454    -3.81885     -3.8212 0.000165484
        1455    -3.81845     -3.8212 0.000165381
        1456    -3.81896    -3.82119 0.000165274
        1457    -3.81902    -3.82119 0.000165168
        1458     -3.8188    -3.82119 0.000165062
        1459    -3.81919    -3.82119 0.000164955
        1460    -3.81901    -3.82119 0.000164849
        1461    -3.81914    -3.82119 0.000164742
        1462    -3.81959    -3.82119 0.000164633
        1463    -3.81992    -3.82118 0.000164523
        1464    -3.82041    -3.82118 0.000164411
        1465    -3.81988    -3.82118 0.000164301
        1466    -3.82057    -3.82118  0.00016419
        1467    -3.82037    -3.82118 0.000164079
        1468    -3.82064    -3.82118 0.000163967
        1469    -3.82093    -3.82118 0.000163856
        1470    -3.82077    -3.82118 0.000163745
        1471    -3.82123    -3.82118 0.000163633
        1472    -3.82155    -3.82118 0.000163522
        1473    -3.82172    -3.82118 0.000163412
        1474    -3.82203    -3.82118 0.000163302
        1475    -3.82279    -3.82118 0.000163195
        1476    -3.82279    -3.82118 0.000163088
        1477    -3.82307    -3.82119 0.000162982
        1478    -3.82318    -3.82119 0.000162878
        1479    -3.82312    -3.82119 0.000162773
        1480    -3.82379    -3.82119 0.000162672
        1481    -3.82367    -3.82119 0.000162571
        1482    -3.82412    -3.82119 0.000162473
        1483    -3.82468     -3.8212 0.000162381
        1484    -3.82521     -3.8212 0.000162294
        1485    -3.82585     -3.8212 0.000162215
        1486    -3.82524     -3.8212 0.000162128
        1487     -3.8249    -3.82121 0.000162038
        1488    -3.82497    -3.82121 0.000161949
        1489     -3.8253    -3.82121 0.000161864
        1490    -3.82529    -3.82122 0.000161778
        1491    -3.82495    -3.82122 0.000161689
        1492    -3.82457    -3.82122 0.000161596
        1493    -3.82416    -3.82122   0.0001615
        1494    -3.82388    -3.82122 0.000161402
        1495    -3.82372    -3.82123 0.000161302
        1496    -3.82323    -3.82123   0.0001612
        1497    -3.82304    -3.82123 0.000161097
        1498    -3.82282    -3.82123 0.000160993
        1499     -3.8226    -3.82123 0.000160888
        1500    -3.82252    -3.82123 0.000160783
        1501    -3.82244    -3.82123 0.000160678
        1502     -3.8219    -3.82123 0.000160572
        1503    -3.82123    -3.82123 0.000160465
        1504    -3.82056    -3.82123 0.000160359
        1505     -3.8205    -3.82123 0.000160253
        1506    -3.82032    -3.82123 0.000160148
        1507    -3.81971    -3.82123 0.000160045
        1508    -3.81972    -3.82123 0.000159942
        1509    -3.81916    -3.82123 0.000159842
        1510    -3.81908    -3.82123 0.000159742
        1511    -3.81889    -3.82122 0.000159644
        1512    -3.81843    -3.82122 0.000159549
        1513    -3.81862    -3.82122 0.000159453
        1514    -3.81855    -3.82122 0.000159357
        1515    -3.81867    -3.82122 0.000159261
        1516    -3.81884    -3.82122 0.000159164
        1517    -3.81935    -3.82121 0.000159063
        1518     -3.8193    -3.82121 0.000158964
        1519    -3.82005    -3.82121 0.000158861
        1520    -3.81994    -3.82121 0.000158759
        1521    -3.82046    -3.82121 0.000158655
        1522    -3.82072    -3.82121 0.000158551
        1523     -3.8207    -3.82121 0.000158447
        1524    -3.82087    -3.82121 0.000158343
        1525    -3.82119    -3.82121  0.00015824
        1526    -3.82184    -3.82121 0.000158136
        1527    -3.82204    -3.82121 0.000158034
        1528    -3.82254    -3.82121 0.000157933
        1529    -3.82334    -3.82121 0.000157836
        1530    -3.82383    -3.82122 0.000157742
        1531    -3.82369    -3.82122 0.000157647
        1532    -3.82415    -3.82122 0.000157556
        1533    -3.82473    -3.82122  0.00015747
        1534    -3.82482    -3.82122 0.000157384
        1535    -3.82519    -3.82123 0.000157303
        1536    -3.82522    -3.82123 0.000157222
        1537    -3.82522    -3.82123 0.000157141
        1538    -3.82563    -3.82123 0.000157065
        1539    -3.82571    -3.82124  0.00015699
        1540    -3.82576    -3.82124 0.000156916
        1541    -3.82608    -3.82124 0.000156845
        1542    -3.82592    -3.82125 0.000156773
        1543    -3.82603    -3.82125 0.000156702
        1544    -3.82582    -3.82125 0.000156628
        1545    -3.82559    -3.82125 0.000156552
        1546     -3.8255    -3.82126 0.000156475
        1547    -3.82524    -3.82126 0.000156395
        1548    -3.82512    -3.82126 0.000156314
        1549    -3.82529    -3.82127 0.000156235
        1550    -3.82486    -3.82127 0.000156151
        1551    -3.82487    -3.82127 0.000156068
        1552    -3.82489    -3.82127 0.000155984
        1553    -3.82461    -3.82127 0.000155899
        1554    -3.82432    -3.82128 0.000155811
        1555    -3.82374    -3.82128 0.000155719
        1556    -3.82422    -3.82128  0.00015563
        1557    -3.82396    -3.82128  0.00015554
        1558    -3.82384    -3.82128 0.000155448
        1559    -3.82374    -3.82128 0.000155357
        1560    -3.82394    -3.82129 0.000155266
        1561    -3.82384    -3.82129 0.000155176
        1562     -3.8236    -3.82129 0.000155083
        1563    -3.82412    -3.82129 0.000154995
        1564    -3.82404    -3.82129 0.000154905
        1565    -3.82426    -3.82129 0.000154818
        1566    -3.82418     -3.8213  0.00015473
        1567    -3.82425     -3.8213 0.000154643
        1568    -3.82448     -3.8213 0.000154558
        1569    -3.82471     -3.8213 0.000154474
        1570    -3.82464    -3.82131 0.000154391
        1571    -3.82411    -3.82131 0.000154303
        1572    -3.82403    -3.82131 0.000154214
        1573    -3.82366    -3.82131 0.000154123
        1574    -3.82343    -3.82131 0.000154031
        1575    -3.82335    -3.82131 0.000153939
        1576    -3.82373    -3.82131 0.000153849
        1577    -3.82381    -3.82132  0.00015376
        1578    -3.82358    -3.82132 0.000153669
        1579    -3.82335    -3.82132 0.000153577
        1580    -3.82343    -3.82132 0.000153486
        1581    -3.82381    -3.82132 0.000153397
        1582    -3.82359    -3.82132 0.000153306
        1583    -3.82307    -3.82132 0.000153213
        1584     -3.8227    -3.82132 0.000153119
        1585    -3.82294    -3.82133 0.000153026
        1586    -3.82243    -3.82133 0.000152931
        1587    -3.82253    -3.82133 0.000152836
        1588    -3.82248    -3.82133 0.000152742
        1589    -3.82274    -3.82133 0.000152648
        1590    -3.82285    -3.82133 0.000152555
        1591    -3.82297    -3.82133 0.000152463
        1592    -3.82279    -3.82133  0.00015237
        1593    -3.82277    -3.82133 0.000152277
        1594    -3.82275    -3.82133 0.000152184
        1595    -3.82274    -3.82133 0.000152091
        1596    -3.82259    -3.82134 0.000151998
        1597    -3.82244    -3.82134 0.000151904
        1598    -3.82261    -3.82134 0.000151811
        1599    -3.82247    -3.82134 0.000151718
        1600    -3.82204    -3.82134 0.000151624
        1601    -3.82222    -3.82134  0.00015153
        1602    -3.82226    -3.82134 0.000151437
        1603      -3.822    -3.82134 0.000151343
        1604    -3.82206    -3.82134 0.000151249
        1605    -3.82211    -3.82134 0.000151156
        1606    -3.82202    -3.82134 0.000151062
        1607    -3.82194    -3.82134 0.000150969
        1608    -3.82201    -3.82134 0.000150875
        1609    -3.82179    -3.82134 0.000150782
        1610    -3.82202    -3.82134 0.000150689
        1611    -3.82225    -3.82134 0.000150596
        1612    -3.82217    -3.82134 0.000150504
        1613     -3.8218    -3.82134 0.000150411
        1614    -3.82248    -3.82134 0.000150319
        1615    -3.82271    -3.82135 0.000150228
