#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2186    -5.61521    -5.49654  0.00432372
        2187    -5.61774    -5.49659   0.0043221
        2188    -5.62007    -5.49665  0.00432049
        2189    -5.62204    -5.49671   0.0043189
        2190    -5.62292    -5.49676  0.00431731
        2191    -5.62334    -5.49682  0.00431573
        2192    -5.62332    -5.49688  0.00431414
        2193    -5.62333    -5.49694  0.00431256
        2194    -5.62312    -5.49699  0.00431098
        2195    -5.62254    -5.49705  0.00430939
        2196    -5.62118    -5.49711   0.0043078
        2197    -5.61983    -5.49716   0.0043062
        2198    -5.61806    -5.49722   0.0043046
        2199    -5.61605    -5.49727  0.00430298
        2200    -5.61413    -5.49733  0.00430135
        2201    -5.61144    -5.49738  0.00429971
        2202    -5.60904    -5.49743  0.00429805
        2203    -5.60653    -5.49748  0.00429639
        2204    -5.60375    -5.49753  0.00429471
        2205    -5.60151    -5.49757  0.00429302
        2206    -5.59891    -5.49762  0.00429132
        2207    -5.59612    -5.49766  0.00428961
        2208    -5.59347    -5.49771  0.00428788
        2209    -5.59081    -5.49775  0.00428615
        2210    -5.58802    -5.49779  0.00428441
        2211    -5.58526    -5.49783  0.00428265
        2212     -5.5821    -5.49787  0.00428088
        2213    -5.57943     -5.4979  0.00427911
        2214    -5.57698    -5.49794  0.00427732
        2215    -5.57461    -5.49797  0.00427553
        2216    -5.57232    -5.49801  0.00427374
        2217    -5.57012    -5.49804  0.00427193
        2218    -5.56818    -5.49807  0.00427012
        2219    -5.56605     -5.4981  0.00426831
        2220    -5.56404    -5.49813  0.00426649
        2221    -5.56202    -5.49816  0.00426467
        2222    -5.56104    -5.49819  0.00426284
        2223    -5.55962    -5.49822  0.00426101
        2224    -5.55807    -5.49824  0.00425918
        2225    -5.55654    -5.49827  0.00425735
        2226    -5.55565     -5.4983  0.00425551
        2227    -5.55481    -5.49832  0.00425368
        2228    -5.55417    -5.49835  0.00425184
        2229    -5.55313    -5.49837  0.00425001
        2230    -5.55259     -5.4984  0.00424817
        2231    -5.55271    -5.49842  0.00424634
        2232    -5.55271    -5.49844   0.0042445
        2233    -5.55303    -5.49847  0.00424267
        2234    -5.55365    -5.49849  0.00424084
        2235    -5.55426    -5.49852  0.00423902
        2236    -5.55481    -5.49854   0.0042372
        2237    -5.55588    -5.49857  0.00423538
        2238    -5.55667     -5.4986  0.00423357
        2239    -5.55852    -5.49862  0.00423176
        2240     -5.5594    -5.49865  0.00422996
        2241    -5.56004    -5.49868  0.00422816
        2242    -5.56099     -5.4987  0.00422637
        2243    -5.56068    -5.49873  0.00422457
        2244    -5.56091    -5.49876  0.00422278
        2245    -5.56086    -5.49879  0.00422099
        2246    -5.56035    -5.49881   0.0042192
        2247    -5.55905    -5.49884  0.00421741
        2248    -5.55754    -5.49887  0.00421561
        2249    -5.55593    -5.49889  0.00421382
        2250    -5.55375    -5.49892  0.00421201
        2251    -5.55131    -5.49894  0.00421021
        2252    -5.54843    -5.49896  0.00420839
        2253    -5.54588    -5.49898  0.00420658
        2254    -5.54215      -5.499  0.00420476
        2255    -5.53801    -5.49902  0.00420293
        2256    -5.53346    -5.49904  0.00420109
        2257    -5.52824    -5.49905  0.00419925
        2258    -5.52266    -5.49906   0.0041974
        2259    -5.51707    -5.49907  0.00419555
        2260    -5.51119    -5.49907   0.0041937
        2261    -5.50536    -5.49907  0.00419185
        2262    -5.49888    -5.49907  0.00418999
        2263    -5.49223    -5.49907  0.00418814
        2264    -5.48577    -5.49907   0.0041863
        2265    -5.47894    -5.49906  0.00418446
        2266    -5.47194    -5.49904  0.00418263
        2267    -5.46512    -5.49903  0.00418081
        2268    -5.45823    -5.49901  0.00417901
        2269    -5.45162    -5.49899  0.00417722
        2270    -5.44549    -5.49897  0.00417544
        2271    -5.43927    -5.49894  0.00417369
        2272    -5.43346    -5.49891  0.00417195
        2273    -5.42765    -5.49888  0.00417023
        2274    -5.42217    -5.49885  0.00416853
        2275     -5.4172    -5.49881  0.00416686
        2276    -5.41262    -5.49877   0.0041652
        2277    -5.40845    -5.49873  0.00416356
        2278    -5.40515    -5.49869  0.00416193
        2279    -5.40153    -5.49865  0.00416032
        2280    -5.39849    -5.49861  0.00415873
        2281    -5.39648    -5.49856  0.00415715
        2282     -5.3946    -5.49852  0.00415558
        2283    -5.39328    -5.49847  0.00415401
        2284    -5.39206    -5.49842  0.00415245
        2285    -5.39152    -5.49838   0.0041509
        2286    -5.39104    -5.49833  0.00414935
        2287     -5.3912    -5.49828   0.0041478
        2288    -5.39168    -5.49824  0.00414625
        2289    -5.39214    -5.49819   0.0041447
        2290    -5.39301    -5.49814  0.00414314
        2291    -5.39397     -5.4981  0.00414158
        2292    -5.39544    -5.49805  0.00414002
        2293     -5.3971    -5.49801  0.00413845
        2294    -5.39877    -5.49797  0.00413687
        2295    -5.40072    -5.49792  0.00413528
        2296    -5.40249    -5.49788  0.00413369
        2297    -5.40435    -5.49784  0.00413209
        2298    -5.40658     -5.4978  0.00413048
        2299    -5.40918    -5.49776  0.00412887
        2300    -5.41151    -5.49773  0.00412724
        2301    -5.41402    -5.49769  0.00412561
        2302    -5.41684    -5.49765  0.00412397
        2303    -5.41906    -5.49762  0.00412232
        2304     -5.4211    -5.49759  0.00412066
        2305    -5.42281    -5.49755    0.004119
        2306    -5.42449    -5.49752  0.00411734
        2307    -5.42641    -5.49749  0.00411567
        2308    -5.42782    -5.49746    0.004114
        2309    -5.42975    -5.49743  0.00411232
        2310    -5.43191     -5.4974  0.00411064
        2311    -5.43368    -5.49738  0.00410895
        2312     -5.4355    -5.49735  0.00410726
        2313    -5.43661    -5.49732  0.00410557
        2314    -5.43822     -5.4973  0.00410387
        2315    -5.44002    -5.49727  0.00410218
        2316    -5.44124    -5.49725  0.00410048
        2317    -5.44249    -5.49723  0.00409877
        2318     -5.4433     -5.4972  0.00409707
        2319    -5.44442    -5.49718  0.00409537
        2320     -5.4451    -5.49716  0.00409366
        2321    -5.44562    -5.49713  0.00409196
        2322    -5.44599    -5.49711  0.00409026
        2323    -5.44619    -5.49709  0.00408856
        2324    -5.44668    -5.49707  0.00408685
        2325    -5.44639    -5.49705  0.00408515
        2326    -5.44607    -5.49703  0.00408346
        2327    -5.44541      -5.497  0.00408176
        2328    -5.44485    -5.49698  0.00408007
        2329    -5.44348    -5.49696  0.00407838
        2330    -5.44266    -5.49693   0.0040767
        2331    -5.44101    -5.49691  0.00407502
        2332    -5.43958    -5.49689  0.00407335
        2333    -5.43776    -5.49686  0.00407168
        2334    -5.43571    -5.49683  0.00407002
        2335    -5.43372    -5.49681  0.00406837
        2336    -5.43103    -5.49678  0.00406672
        2337    -5.42856    -5.49675  0.00406509
        2338    -5.42554    -5.49672  0.00406346
        2339    -5.42228    -5.49669  0.00406185
        2340    -5.41895    -5.49665  0.00406025
        2341     -5.4151    -5.49662  0.00405867
        2342    -5.41105    -5.49658   0.0040571
        2343    -5.40696    -5.49654  0.00405555
        2344     -5.4024     -5.4965  0.00405401
        2345    -5.39768    -5.49646   0.0040525
        2346    -5.39345    -5.49642  0.00405101
        2347    -5.38911    -5.49637  0.00404955
        2348    -5.38394    -5.49632  0.00404811
        2349    -5.37964    -5.49628  0.00404669
        2350    -5.37471    -5.49622   0.0040453
        2351     -5.3698    -5.49617  0.00404393
        2352    -5.36509    -5.49611   0.0040426
        2353     -5.3606    -5.49606  0.00404129
        2354    -5.35637      -5.496  0.00404001
        2355    -5.35226    -5.49594  0.00403875
        2356    -5.34831    -5.49587  0.00403752
        2357     -5.3444    -5.49581  0.00403632
        2358    -5.34038    -5.49574  0.00403515
        2359    -5.33688    -5.49568    0.004034
        2360    -5.33332    -5.49561  0.00403288
        2361    -5.33062    -5.49554  0.00403178
        2362    -5.32773    -5.49547  0.00403069
        2363    -5.32556    -5.49539  0.00402963
        2364    -5.32321    -5.49532  0.00402858
        2365    -5.32129    -5.49525  0.00402755
        2366    -5.31934    -5.49517  0.00402654
        2367    -5.31736     -5.4951  0.00402554
        2368    -5.31655    -5.49502  0.00402454
        2369    -5.31569    -5.49495  0.00402356
        2370    -5.31538    -5.49487  0.00402257
        2371     -5.3147     -5.4948  0.00402159
        2372    -5.31454    -5.49472  0.00402061
        2373    -5.31489    -5.49464  0.00401963
        2374    -5.31498    -5.49457  0.00401865
        2375    -5.31493    -5.49449  0.00401767
        2376     -5.3158    -5.49442  0.00401669
        2377    -5.31651    -5.49434  0.00401569
        2378     -5.3178    -5.49427  0.00401469
        2379    -5.31875    -5.49419  0.00401368
        2380    -5.31948    -5.49412  0.00401267
        2381    -5.32045    -5.49405  0.00401164
        2382    -5.32148    -5.49398  0.00401061
        2383    -5.32287     -5.4939  0.00400957
        2384    -5.32429    -5.49383  0.00400852
        2385    -5.32545    -5.49376  0.00400746
        2386    -5.32648    -5.49369   0.0040064
        2387    -5.32751    -5.49362  0.00400532
        2388    -5.32855    -5.49355  0.00400424
        2389    -5.33004    -5.49348  0.00400315
        2390    -5.33136    -5.49342  0.00400205
        2391    -5.33237    -5.49335  0.00400094
        2392    -5.33336    -5.49328  0.00399983
        2393    -5.33493    -5.49322  0.00399871
        2394    -5.33557    -5.49315  0.00399758
        2395    -5.33664    -5.49309  0.00399644
        2396    -5.33797    -5.49302   0.0039953
        2397    -5.33868    -5.49296  0.00399415
        2398     -5.3392    -5.49289    0.003993
        2399    -5.33969    -5.49283  0.00399185
        2400    -5.34031    -5.49276  0.00399069
        2401     -5.3415     -5.4927  0.00398952
        2402    -5.34252    -5.49264  0.00398835
        2403    -5.34337    -5.49258  0.00398718
        2404    -5.34375    -5.49252    0.003986
        2405    -5.34426    -5.49245  0.00398482
        2406    -5.34492    -5.49239  0.00398363
        2407    -5.34587    -5.49233  0.00398244
        2408    -5.34667    -5.49227  0.00398125
        2409    -5.34792    -5.49221  0.00398005
        2410    -5.34842    -5.49215  0.00397884
        2411    -5.34878    -5.49209  0.00397764
        2412    -5.34945    -5.49203  0.00397643
        2413    -5.35028    -5.49197  0.00397521
        2414    -5.35081    -5.49192    0.003974
        2415    -5.35181    -5.49186  0.00397278
        2416    -5.35207     -5.4918  0.00397155
        2417     -5.3528    -5.49174  0.00397033
        2418    -5.35368    -5.49168  0.00396909
        2419    -5.35487    -5.49163  0.00396786
        2420    -5.35591    -5.49157  0.00396661
        2421    -5.35679    -5.49152  0.00396537
        2422    -5.35705    -5.49146  0.00396412
        2423    -5.35791    -5.49141  0.00396286
        2424    -5.35904    -5.49135  0.00396161
        2425    -5.35969     -5.4913  0.00396034
        2426    -5.36014    -5.49124  0.00395908
        2427    -5.36041    -5.49119  0.00395782
        2428    -5.36093    -5.49114  0.00395655
        2429    -5.36155    -5.49108  0.00395528
        2430     -5.3621    -5.49103  0.00395401
        2431    -5.36259    -5.49098  0.00395274
        2432    -5.36331    -5.49092  0.00395146
        2433    -5.36381    -5.49087  0.00395018
        2434    -5.36392    -5.49082   0.0039489
        2435    -5.36411    -5.49077  0.00394762
        2436    -5.36408    -5.49072  0.00394634
        2437    -5.36366    -5.49066  0.00394507
        2438    -5.36376    -5.49061  0.00394379
        2439    -5.36425    -5.49056  0.00394252
        2440    -5.36407    -5.49051  0.00394124
        2441    -5.36457    -5.49046  0.00393997
        2442    -5.36442     -5.4904  0.00393869
        2443    -5.36452    -5.49035  0.00393742
        2444    -5.36398     -5.4903  0.00393614
        2445    -5.36356    -5.49025  0.00393488
        2446    -5.36284     -5.4902  0.00393361
        2447    -5.36257    -5.49014  0.00393235
        2448    -5.36204    -5.49009  0.00393109
        2449     -5.3614    -5.49004  0.00392984
        2450    -5.36114    -5.48999  0.00392859
        2451    -5.36127    -5.48993  0.00392733
        2452    -5.36138    -5.48988  0.00392608
        2453    -5.36178    -5.48983  0.00392483
        2454     -5.3619    -5.48978  0.00392358
        2455    -5.36235    -5.48973  0.00392232
        2456    -5.36315    -5.48967  0.00392106
        2457    -5.36402    -5.48962   0.0039198
        2458    -5.36481    -5.48957  0.00391853
        2459    -5.36643    -5.48952  0.00391726
        2460    -5.36768    -5.48947  0.00391598
        2461    -5.36914    -5.48942   0.0039147
        2462    -5.37082    -5.48938   0.0039134
        2463    -5.37313    -5.48933   0.0039121
        2464    -5.37515    -5.48928  0.00391078
        2465    -5.37776    -5.48924  0.00390946
        2466    -5.38002    -5.48919  0.00390812
        2467    -5.38296    -5.48915  0.00390678
        2468    -5.38563    -5.48911  0.00390542
        2469    -5.38831    -5.48907  0.00390405
        2470     -5.3914    -5.48903  0.00390267
        2471    -5.39381    -5.48899  0.00390128
        2472    -5.39628    -5.48895  0.00389988
        2473    -5.39921    -5.48892  0.00389848
        2474    -5.40108    -5.48888  0.00389706
        2475    -5.40291    -5.48884  0.00389564
        2476    -5.40453    -5.48881  0.00389422
        2477    -5.40608    -5.48878  0.00389279
        2478    -5.40829    -5.48874  0.00389135
        2479     -5.4095    -5.48871  0.00388991
        2480    -5.41046    -5.48868  0.00388847
        2481    -5.41072    -5.48865  0.00388703
        2482    -5.41104    -5.48862  0.00388559
        2483    -5.41128    -5.48859  0.00388415
        2484    -5.41086    -5.48856  0.00388272
        2485    -5.41025    -5.48852  0.00388128
        2486    -5.40963    -5.48849  0.00387985
        2487    -5.40829    -5.48846  0.00387842
        2488    -5.40837    -5.48843    0.003877
        2489     -5.4078     -5.4884  0.00387558
        2490    -5.40724    -5.48836  0.00387416
        2491    -5.40611    -5.48833  0.00387274
        2492    -5.40585     -5.4883  0.00387133
        2493    -5.40543    -5.48826  0.00386992
        2494    -5.40506    -5.48823  0.00386851
        2495    -5.40507     -5.4882   0.0038671
        2496    -5.40522    -5.48816   0.0038657
        2497    -5.40538    -5.48813  0.00386429
        2498    -5.40634     -5.4881  0.00386288
        2499     -5.4075    -5.48807  0.00386147
        2500    -5.40889    -5.48803  0.00386006
        2501     -5.4111      -5.488  0.00385864
        2502    -5.41369    -5.48797  0.00385721
        2503    -5.41724    -5.48795  0.00385577
        2504    -5.42082    -5.48792  0.00385433
        2505     -5.4241    -5.48789  0.00385287
        2506    -5.42736    -5.48787  0.00385141
        2507    -5.43191    -5.48785  0.00384994
        2508    -5.43544    -5.48783  0.00384846
        2509    -5.43957    -5.48781  0.00384697
        2510    -5.44379    -5.48779  0.00384548
        2511    -5.44821    -5.48777  0.00384398
        2512    -5.45248    -5.48776  0.00384248
        2513    -5.45655    -5.48775  0.00384097
        2514    -5.46038    -5.48774  0.00383946
        2515    -5.46439    -5.48773  0.00383794
        2516    -5.46823    -5.48772  0.00383642
        2517    -5.47187    -5.48771   0.0038349
        2518    -5.47543    -5.48771  0.00383338
        2519    -5.47829     -5.4877  0.00383186
        2520    -5.48163     -5.4877  0.00383034
        2521    -5.48423     -5.4877  0.00382882
        2522    -5.48622     -5.4877  0.00382731
        2523    -5.48837     -5.4877  0.00382579
        2524    -5.49036     -5.4877  0.00382427
        2525    -5.49174     -5.4877  0.00382276
        2526    -5.49283     -5.4877  0.00382125
        2527    -5.49365    -5.48771  0.00381974
        2528     -5.4942    -5.48771  0.00381823
        2529    -5.49512    -5.48771  0.00381672
        2530    -5.49508    -5.48772  0.00381521
        2531     -5.4953    -5.48772   0.0038137
        2532    -5.49522    -5.48772   0.0038122
        2533    -5.49472    -5.48772  0.00381069
        2534    -5.49503    -5.48773  0.00380919
        2535    -5.49514    -5.48773  0.00380769
        2536    -5.49491    -5.48773  0.00380619
        2537    -5.49437    -5.48774  0.00380469
        2538    -5.49416    -5.48774  0.00380319
        2539    -5.49368    -5.48774  0.00380169
        2540    -5.49311    -5.48774   0.0038002
        2541    -5.49307    -5.48774   0.0037987
        2542    -5.49295    -5.48775  0.00379721
        2543    -5.49276    -5.48775  0.00379572
        2544    -5.49296    -5.48775  0.00379423
        2545    -5.49338    -5.48775  0.00379274
        2546    -5.49372    -5.48776  0.00379125
        2547    -5.49411    -5.48776  0.00378976
        2548     -5.4944    -5.48776  0.00378827
        2549    -5.49425    -5.48776  0.00378679
        2550    -5.49412    -5.48777   0.0037853
        2551    -5.49444    -5.48777  0.00378382
        2552    -5.49442    -5.48777  0.00378234
        2553    -5.49498    -5.48777  0.00378086
        2554    -5.49503    -5.48778  0.00377938
        2555      -5.495    -5.48778   0.0037779
        2556    -5.49445    -5.48778  0.00377642
        2557    -5.49457    -5.48778  0.00377495
        2558    -5.49474    -5.48779  0.00377347
        2559    -5.49452    -5.48779    0.003772
        2560     -5.4942    -5.48779  0.00377053
        2561    -5.49424    -5.48779  0.00376905
        2562     -5.4942     -5.4878  0.00376758
        2563    -5.49377     -5.4878  0.00376611
        2564    -5.49343     -5.4878  0.00376465
        2565    -5.49303     -5.4878  0.00376318
        2566     -5.4926    -5.48781  0.00376171
        2567    -5.49169    -5.48781  0.00376025
        2568    -5.49034    -5.48781  0.00375878
        2569    -5.48961    -5.48781  0.00375732
        2570    -5.48863    -5.48781  0.00375586
        2571    -5.48786    -5.48781   0.0037544
        2572    -5.48747    -5.48781  0.00375294
        2573    -5.48703    -5.48781  0.00375148
        2574    -5.48669    -5.48781  0.00375002
        2575    -5.48634    -5.48781  0.00374857
        2576    -5.48656    -5.48781  0.00374711
        2577    -5.48693    -5.48781  0.00374566
        2578    -5.48712    -5.48781   0.0037442
        2579    -5.48806    -5.48781  0.00374275
        2580    -5.48867    -5.48781   0.0037413
        2581    -5.48864    -5.48781  0.00373985
        2582    -5.48946    -5.48781   0.0037384
        2583    -5.49006    -5.48781  0.00373696
        2584    -5.49056    -5.48781  0.00373551
        2585    -5.49139    -5.48781  0.00373407
        2586    -5.49298    -5.48781  0.00373262
        2587    -5.49395    -5.48782  0.00373118
        2588    -5.49455    -5.48782  0.00372974
        2589    -5.49476    -5.48782   0.0037283
        2590    -5.49546    -5.48782  0.00372686
        2591    -5.49601    -5.48783  0.00372542
        2592    -5.49623    -5.48783  0.00372399
        2593     -5.4964    -5.48783  0.00372255
        2594    -5.49589    -5.48784  0.00372112
        2595    -5.49526    -5.48784  0.00371969
        2596    -5.49466    -5.48784  0.00371826
        2597     -5.4936    -5.48784  0.00371682
        2598    -5.49237    -5.48785  0.00371539
        2599     -5.4905    -5.48785  0.00371396
        2600    -5.48843    -5.48785  0.00371254
        2601      -5.486    -5.48785  0.00371111
        2602    -5.48397    -5.48785  0.00370968
        2603    -5.48052    -5.48784  0.00370826
        2604    -5.47687    -5.48784  0.00370684
        2605    -5.47288    -5.48783  0.00370542
        2606    -5.46857    -5.48783    0.003704
        2607    -5.46366    -5.48782  0.00370259
        2608    -5.45924    -5.48781  0.00370119
        2609    -5.45397    -5.48779   0.0036998
        2610    -5.44882    -5.48778  0.00369841
        2611    -5.44366    -5.48776  0.00369703
        2612    -5.43824    -5.48774  0.00369566
        2613    -5.43292    -5.48772  0.00369431
        2614    -5.42788     -5.4877  0.00369297
        2615    -5.42258    -5.48767  0.00369164
        2616    -5.41735    -5.48765  0.00369032
        2617    -5.41209    -5.48762  0.00368903
        2618    -5.40668    -5.48759  0.00368775
        2619    -5.40161    -5.48755  0.00368649
        2620    -5.39703    -5.48752  0.00368524
        2621    -5.39207    -5.48748  0.00368401
        2622    -5.38748    -5.48744  0.00368281
        2623    -5.38355     -5.4874  0.00368162
        2624    -5.37983    -5.48736  0.00368044
        2625     -5.3763    -5.48732  0.00367928
        2626    -5.37249    -5.48728  0.00367814
        2627    -5.36913    -5.48723  0.00367702
        2628    -5.36621    -5.48719   0.0036759
        2629    -5.36293    -5.48714  0.00367481
        2630    -5.36064    -5.48709  0.00367373
        2631    -5.35752    -5.48704  0.00367266
        2632    -5.35445    -5.48699  0.00367161
        2633    -5.35203    -5.48694  0.00367058
        2634    -5.34921    -5.48689  0.00366955
        2635    -5.34644    -5.48683  0.00366855
        2636    -5.34343    -5.48678  0.00366756
        2637    -5.34095    -5.48672  0.00366659
        2638    -5.33811    -5.48667  0.00366563
        2639    -5.33569    -5.48661  0.00366469
        2640    -5.33326    -5.48655  0.00366376
        2641    -5.33116    -5.48649  0.00366284
        2642    -5.32881    -5.48643  0.00366194
        2643    -5.32731    -5.48637  0.00366105
        2644    -5.32578    -5.48631  0.00366017
        2645    -5.32485    -5.48625   0.0036593
        2646    -5.32395    -5.48619  0.00365843
        2647    -5.32355    -5.48613  0.00365756
        2648    -5.32367    -5.48607   0.0036567
        2649    -5.32449    -5.48601  0.00365582
        2650    -5.32496    -5.48595  0.00365495
        2651     -5.3263    -5.48589  0.00365407
        2652    -5.32774    -5.48583  0.00365318
        2653    -5.32944    -5.48577  0.00365227
        2654    -5.33139    -5.48571  0.00365136
        2655    -5.33417    -5.48565  0.00365043
        2656    -5.33778     -5.4856  0.00364948
        2657    -5.34142    -5.48554  0.00364851
        2658    -5.34523    -5.48549  0.00364752
        2659    -5.34963    -5.48544  0.00364651
        2660    -5.35428    -5.48539  0.00364547
        2661    -5.35884    -5.48534  0.00364441
        2662    -5.36345     -5.4853  0.00364333
        2663    -5.36851    -5.48525  0.00364222
        2664    -5.37414    -5.48521   0.0036411
        2665    -5.37926    -5.48517  0.00363995
        2666    -5.38428    -5.48513  0.00363878
        2667    -5.38949     -5.4851  0.00363759
        2668    -5.39484    -5.48506  0.00363638
        2669    -5.39988    -5.48503  0.00363516
        2670    -5.40519      -5.485  0.00363392
        2671    -5.41014    -5.48497  0.00363267
        2672    -5.41532    -5.48495  0.00363141
        2673    -5.42012    -5.48492  0.00363013
        2674    -5.42499     -5.4849  0.00362884
        2675    -5.42961    -5.48488  0.00362754
        2676    -5.43428    -5.48486  0.00362624
        2677     -5.4387    -5.48484  0.00362492
        2678    -5.44302    -5.48483   0.0036236
        2679    -5.44738    -5.48481  0.00362228
        2680    -5.45147     -5.4848  0.00362095
        2681     -5.4559    -5.48479  0.00361961
        2682    -5.45976    -5.48478  0.00361827
        2683    -5.46365    -5.48477  0.00361693
        2684    -5.46726    -5.48477  0.00361559
        2685    -5.47133    -5.48476  0.00361425
        2686    -5.47511    -5.48476   0.0036129
        2687    -5.47814    -5.48476  0.00361156
        2688    -5.48146    -5.48476  0.00361022
        2689    -5.48431    -5.48475  0.00360888
        2690    -5.48682    -5.48476  0.00360753
        2691    -5.48914    -5.48476  0.00360619
        2692    -5.49186    -5.48476  0.00360485
        2693    -5.49436    -5.48476  0.00360352
        2694    -5.49618    -5.48477  0.00360218
        2695    -5.49792    -5.48477  0.00360085
        2696    -5.49942    -5.48478  0.00359952
        2697    -5.50067    -5.48478  0.00359819
        2698    -5.50182    -5.48479  0.00359686
        2699    -5.50256     -5.4848  0.00359553
        2700    -5.50319     -5.4848  0.00359421
        2701    -5.50311    -5.48481  0.00359288
        2702    -5.50306    -5.48482  0.00359156
        2703    -5.50261    -5.48482  0.00359024
        2704    -5.50189    -5.48483  0.00358892
        2705    -5.50167    -5.48484  0.00358759
        2706    -5.50029    -5.48484  0.00358627
        2707    -5.49896    -5.48485  0.00358495
        2708    -5.49722    -5.48485  0.00358363
        2709    -5.49568    -5.48486  0.00358231
        2710    -5.49315    -5.48486  0.00358099
        2711    -5.49068    -5.48486  0.00357967
        2712    -5.48812    -5.48486  0.00357835
        2713    -5.48517    -5.48486  0.00357703
        2714    -5.48244    -5.48486  0.00357571
        2715    -5.47857    -5.48486   0.0035744
        2716    -5.47494    -5.48486  0.00357308
        2717    -5.47093    -5.48485  0.00357177
        2718    -5.46731    -5.48484  0.00357046
        2719    -5.46303    -5.48484  0.00356916
        2720    -5.45854    -5.48483  0.00356786
        2721    -5.45416    -5.48481  0.00356657
        2722    -5.44929     -5.4848  0.00356528
        2723      -5.445    -5.48479    0.003564
        2724    -5.43994    -5.48477  0.00356273
        2725    -5.43488    -5.48475  0.00356147
        2726    -5.42924    -5.48473  0.00356022
        2727    -5.42393    -5.48471  0.00355899
        2728    -5.41823    -5.48469  0.00355776
        2729    -5.41245    -5.48466  0.00355656
        2730    -5.40678    -5.48463  0.00355537
        2731    -5.40139     -5.4846   0.0035542
        2732    -5.39616    -5.48457  0.00355305
        2733    -5.39036    -5.48453  0.00355191
        2734    -5.38448     -5.4845   0.0035508
        2735    -5.37916    -5.48446  0.00354971
        2736    -5.37397    -5.48442  0.00354865
        2737    -5.36924    -5.48438   0.0035476
        2738    -5.36396    -5.48433  0.00354658
        2739    -5.35951    -5.48429  0.00354557
        2740    -5.35455    -5.48424   0.0035446
        2741    -5.35047    -5.48419  0.00354364
        2742    -5.34669    -5.48414   0.0035427
        2743    -5.34322    -5.48409  0.00354178
        2744    -5.33977    -5.48404  0.00354088
        2745    -5.33741    -5.48398  0.00353999
        2746    -5.33449    -5.48393  0.00353912
        2747    -5.33235    -5.48387  0.00353827
        2748    -5.32995    -5.48382  0.00353742
        2749    -5.32803    -5.48376  0.00353659
        2750    -5.32688     -5.4837  0.00353576
        2751    -5.32589    -5.48365  0.00353494
        2752    -5.32488    -5.48359  0.00353413
        2753    -5.32445    -5.48353  0.00353332
        2754    -5.32426    -5.48347  0.00353251
        2755    -5.32431    -5.48341   0.0035317
        2756    -5.32458    -5.48336  0.00353089
        2757    -5.32534     -5.4833  0.00353007
        2758    -5.32583    -5.48324  0.00352925
        2759    -5.32693    -5.48319  0.00352843
        2760    -5.32757    -5.48313   0.0035276
        2761    -5.32819    -5.48307  0.00352677
        2762    -5.32908    -5.48302  0.00352593
        2763    -5.33083    -5.48296  0.00352509
        2764    -5.33192    -5.48291  0.00352424
        2765    -5.33326    -5.48285  0.00352338
        2766    -5.33483     -5.4828  0.00352251
        2767    -5.33648    -5.48275  0.00352163
        2768    -5.33852     -5.4827  0.00352075
        2769    -5.34048    -5.48264  0.00351985
        2770    -5.34236    -5.48259  0.00351894
        2771    -5.34433    -5.48254  0.00351803
        2772    -5.34667    -5.48249   0.0035171
        2773     -5.3488    -5.48245  0.00351616
        2774     -5.3507     -5.4824  0.00351521
        2775    -5.35299    -5.48235  0.00351426
        2776    -5.35551    -5.48231  0.00351329
        2777    -5.35811    -5.48226  0.00351231
        2778    -5.36064    -5.48222  0.00351132
        2779    -5.36326    -5.48217  0.00351031
        2780     -5.3655    -5.48213   0.0035093
        2781    -5.36843    -5.48209  0.00350828
        2782    -5.37188    -5.48205  0.00350724
        2783    -5.37464    -5.48201  0.00350619
        2784    -5.37776    -5.48198  0.00350513
        2785    -5.38078    -5.48194  0.00350406
        2786    -5.38355     -5.4819  0.00350298
        2787    -5.38679    -5.48187  0.00350189
        2788    -5.39005    -5.48184  0.00350079
        2789    -5.39332    -5.48181  0.00349968
        2790    -5.39657    -5.48178  0.00349856
        2791    -5.39981    -5.48175  0.00349743
        2792    -5.40271    -5.48172  0.00349629
        2793    -5.40587    -5.48169  0.00349514
        2794    -5.40911    -5.48166  0.00349399
        2795    -5.41212    -5.48164  0.00349283
        2796     -5.4152    -5.48162  0.00349166
        2797    -5.41757    -5.48159  0.00349049
        2798    -5.42012    -5.48157  0.00348931
        2799    -5.42239    -5.48155  0.00348813
        2800    -5.42497    -5.48153  0.00348694
        2801    -5.42708    -5.48151  0.00348575
        2802    -5.42903    -5.48149  0.00348455
        2803    -5.43064    -5.48147  0.00348336
        2804     -5.4319    -5.48146  0.00348216
        2805    -5.43265    -5.48144  0.00348096
        2806    -5.43393    -5.48142  0.00347976
        2807    -5.43452     -5.4814  0.00347856
        2808    -5.43516    -5.48139  0.00347736
        2809    -5.43554    -5.48137  0.00347616
        2810    -5.43579    -5.48136  0.00347497
        2811    -5.43576    -5.48134  0.00347377
        2812    -5.43542    -5.48132  0.00347257
        2813    -5.43433    -5.48131  0.00347138
        2814    -5.43353    -5.48129  0.00347018
        2815     -5.4318    -5.48127    0.003469
        2816     -5.4302    -5.48125  0.00346781
        2817     -5.4278    -5.48123  0.00346663
        2818    -5.42568    -5.48122  0.00346546
        2819    -5.42277    -5.48119  0.00346429
        2820    -5.42013    -5.48117  0.00346313
