1 1.49648 0
2 1.4804 0
3 1.47467 0.010911
4 1.45694 0.0193416
5 1.45325 0.0154287
6 1.46178 0.0152133
7 1.46193 0.0128585
8 1.47032 0.013947
9 1.47189 0.0123995
10 1.47741 0.0123878
11 1.47723 0.0112066
12 1.48073 0.0108128
13 1.48403 0.0104786
14 1.4878 0.0104093
15 1.48761 0.00969256
16 1.49244 0.0102759
17 1.49518 0.0100326
18 1.49291 0.00972678
19 1.49064 0.00947557
20 1.49021 0.00899963
21 1.49002 0.00856255
22 1.4858 0.00918963
23 1.48865 0.00923297
24 1.48805 0.00886082
25 1.48938 0.00860334
26 1.49299 0.00902062
27 1.49153 0.00880279
28 1.49157 0.00848268
29 1.49218 0.00820738
30 1.49025 0.00815899
31 1.49246 0.00819483
32 1.4919 0.00795464
33 1.49218 0.00771494
34 1.49404 0.00771115
35 1.49675 0.0079659
36 1.49709 0.00774876
37 1.49841 0.00765128
38 1.49955 0.00753326
39 1.50028 0.00737446
40 1.49819 0.0074864
41 1.49928 0.00738261
42 1.4999 0.00723146
43 1.5011 0.00716141
44 1.50043 0.00702884
45 1.50254 0.00718892
46 1.50404 0.00719
47 1.50284 0.00713752
48 1.5042 0.00711898
49 1.5043 0.00697278
50 1.50259 0.00704244
51 1.50283 0.00690723
52 1.50225 0.00679806
53 1.50244 0.00667122
54 1.50098 0.00670608
55 1.50058 0.0065954
56 1.49931 0.00659958
57 1.49931 0.00648276
58 1.50046 0.00647357
59 1.49955 0.00642894
60 1.49793 0.00652443
61 1.498 0.00641703
62 1.49751 0.00633177
63 1.49871 0.00634477
64 1.49839 0.00625293
65 1.49917 0.00620504
66 1.50002 0.00616808
67 1.50025 0.00607968
68 1.50043 0.00599259
69 1.50103 0.00593523
70 1.50066 0.00586175
71 1.49927 0.00594336
72 1.49947 0.00586361
73 1.49974 0.00578905
74 1.50072 0.00579409
75 1.50045 0.00572289
76 1.50056 0.00564827
77 1.50051 0.0055747
78 1.50067 0.00550525
79 1.50012 0.00546342
80 1.50019 0.00539518
81 1.50013 0.00532848
82 1.50014 0.00526311
83 1.49995 0.00520262
84 1.49974 0.00514483
85 1.49936 0.00509818
86 1.49892 0.00505794
87 1.49884 0.00499999
88 1.49892 0.00494339
89 1.49841 0.00491386
90 1.49827 0.00486102
91 1.49851 0.00481373
92 1.49806 0.00478244
93 1.4989 0.00480383
94 1.49872 0.00475582
95 1.49878 0.00470584
96 1.49928 0.00468369
97 1.49862 0.00468226
98 1.49841 0.00463872
99 1.49808 0.00460357
100 1.49803 0.00455763
