# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
     4.40497   0.0331512   0.0563381   0.0110479
     4.46181    0.110368   0.0642716   0.0099702
     4.51864   0.0477313   0.0491974  0.00829082
     4.57548   0.0396674   0.0442722    0.008287
     4.63232  0.00553878   0.0270423  0.00427037
     4.68916   0.0675242   0.0246476  0.00515872
       4.746   0.0459393   0.0391244  0.00985012
     4.80284   0.0584015   0.0307511  0.00861106
     4.85967   0.0395045   0.0322064  0.00985227
     4.91651   0.0726558    0.030599  0.00777514
     4.97335    0.055958   0.0311855  0.00822186
     5.03019   0.0408892   0.0169747  0.00351535
     5.08703  0.00790091  0.00834075  0.00235205
     5.14387  0.00814526  0.00991007  0.00426295
      5.2007  0.00627185   0.0127772  0.00784993
     5.25754   0.0075751  0.00483829   0.0015523
     5.31438  0.00146615  0.00314407  0.00127954
     5.37122 0.000407263  0.00293773  0.00148808
     5.42806 0.000244358   0.0034916  0.00152772
      5.4849 0.000407263  0.00505549  0.00279536
     5.54173 0.000325811  0.00590803  0.00287534
     5.59857 0.000325811  0.00480028  0.00299115
     5.65541 0.000407263  0.00243815  0.00124647
   0.0284191           0 0.000137451 8.86788e-05
   0.0852574           0  0.00190396   0.0011771
    0.142096           0  0.00334465  0.00141184
    0.198934 0.000651621    0.003701  0.00131157
    0.255772   0.0171865    0.011775  0.00250599
    0.312611   0.0244358     0.02495  0.00528568
    0.369449   0.0189785   0.0369388  0.00838664
    0.426287   0.0493603   0.0491618  0.00720319
    0.483126   0.0614967   0.0618531  0.00785647
    0.539964   0.0970101   0.0696216  0.00669713
    0.596802    0.175775   0.0898881   0.0142412
     0.65364    0.132442    0.098349  0.00983921
    0.710479   0.0988835     0.12142   0.0128188
    0.767317    0.132849    0.135267   0.0124087
    0.824155    0.147266    0.159922   0.0200083
    0.880994    0.171702    0.165028   0.0154132
    0.937832    0.115174    0.189388   0.0175081
     0.99467    0.253318    0.219489   0.0214796
     1.05151    0.199396    0.217738   0.0144325
     1.10835    0.434224    0.263749   0.0217676
     1.16519    0.315466    0.286902   0.0195452
     1.22202    0.225135    0.294853    0.026467
     1.27886    0.337051    0.309693   0.0158844
      1.3357    0.344626    0.321132   0.0172038
     1.39254    0.394801    0.346907     0.01892
     1.44938    0.421029    0.375609   0.0269375
     1.50621    0.487087    0.382853   0.0261211
     1.56305    0.431618     0.38241   0.0195279
     1.61989    0.431292    0.411056   0.0233486
     1.67673    0.442044    0.435583    0.019726
     1.73357    0.472262    0.434061    0.027629
     1.79041    0.458823    0.491445   0.0315055
     1.84724    0.453447    0.440745   0.0254561
     1.90408    0.376556     0.43118   0.0183633
     1.96092    0.424531    0.425753   0.0182922
     2.01776    0.272459     0.39112    0.021732
      2.0746    0.329476    0.412415   0.0147221
     2.13144    0.332897    0.392464   0.0243708
     2.18827    0.254377    0.407686   0.0294629
     2.24511    0.215198    0.373272   0.0188325
     2.30195    0.334607    0.364104   0.0232893
     2.35879    0.406204    0.367392    0.030044
     2.41563    0.352853    0.385704    0.022909
     2.47247    0.448886    0.384446   0.0204223
      2.5293    0.280034    0.370543   0.0287753
     2.58614    0.276043    0.339958   0.0163877
     2.64298    0.337947    0.345089   0.0228362
     2.69982    0.375904    0.304923   0.0171774
     2.75666    0.213569     0.30305   0.0227436
      2.8135    0.295917    0.283664   0.0204746
     2.87033    0.226113    0.268575   0.0176828
     2.92717    0.131383    0.256464   0.0156947
     2.98401    0.236376    0.255502   0.0223486
     3.04085    0.339006    0.210754   0.0169826
     3.09769    0.305203    0.238106   0.0174539
     3.15453    0.245498    0.211039   0.0181837
     3.21136    0.210066    0.204207   0.0133409
      3.2682    0.191577    0.199895   0.0162774
     3.32504    0.274577    0.202507   0.0166697
     3.38188     0.30333    0.198093   0.0208747
     3.43872    0.219596    0.204436   0.0151871
     3.49556    0.162172    0.195889   0.0207579
     3.55239    0.286876    0.143988   0.0117058
     3.60923    0.154353    0.143072   0.0159944
     3.66607    0.149547    0.103389  0.00572582
     3.72291    0.108332    0.109182   0.0122595
     3.77975    0.069642    0.117597   0.0175521
     3.83659   0.0390158    0.109752   0.0120759
     3.89342   0.0412965   0.0865893  0.00806996
     3.95026   0.0614153   0.0872867    0.011169
      4.0071   0.0868285   0.0759139  0.00903245
     4.06394    0.115663   0.0592313  0.00653495
     4.12078   0.0226438    0.056518  0.00574079
     4.17761   0.0533515   0.0569456  0.00761669
     4.23445    0.044799   0.0481487  0.00638061
     4.29129    0.066221   0.0582488   0.0111381
     4.34813   0.0553878   0.0486985  0.00497561
     4.40497     0.01458   0.0537282   0.0106612
     4.46181    0.103852   0.0667454  0.00964908
     4.51864   0.0253318   0.0477058  0.00790569
     4.57548    0.027531   0.0432259  0.00783484
     4.63232   0.0554693    0.028819  0.00435742
     4.68916   0.0733888   0.0276939  0.00566479
       4.746   0.0230511   0.0381198  0.00928557
     4.80284    0.016372   0.0298524  0.00811963
     4.85967   0.0193857   0.0314051  0.00926903
     4.91651   0.0195486   0.0299084  0.00731981
     4.97335   0.0153131   0.0301935  0.00776761
     5.03019   0.0430884   0.0186068  0.00365493
     5.08703   0.0371424   0.0101409  0.00281071
     5.14387   0.0381198   0.0116732  0.00434585
      5.2007  0.00904124   0.0125437  0.00736278
     5.25754           0  0.00453589  0.00148445
     5.31438           0  0.00294757  0.00121456
     5.37122           0  0.00275412  0.00140635
     5.42806           0  0.00327338  0.00144774
      5.4849           0  0.00473953  0.00263845
     5.54173           0  0.00553878  0.00271924
     5.59857           0  0.00450026  0.00281921
     5.65541           0  0.00228576  0.00117784
   0.0284191           0 0.000129366 8.38302e-05
   0.0852574           0  0.00179196  0.00111318
    0.142096           0  0.00314791  0.00134243
    0.198934  0.00114034  0.00355038  0.00124304
    0.255772  0.00936705   0.0116334  0.00236258
    0.312611   0.0121364   0.0241962  0.00502821
    0.369449  0.00684202   0.0351684  0.00807801
    0.426287   0.0159647    0.047209   0.0070392
    0.483126   0.0337214   0.0601983  0.00756659
    0.539964   0.0374682   0.0677303  0.00656483
    0.596802   0.0694791   0.0886876    0.013454
     0.65364   0.0814526   0.0973551  0.00931049
    0.710479    0.117862    0.121211   0.0120665
    0.767317    0.123156    0.134555   0.0116992
    0.824155    0.129836    0.158152   0.0189095
    0.880994    0.129184     0.16292   0.0146501
    0.937832     0.15533    0.187384   0.0165924
     0.99467    0.237842    0.220569   0.0202432
     1.05151    0.245824     0.21939   0.0136777
     1.10835     0.29608    0.265651     0.02057
     1.16519    0.319213    0.288802   0.0184877
     1.22202    0.294288     0.29482   0.0249102
     1.27886    0.301782    0.309228   0.0149568
      1.3357    0.291438    0.319385   0.0162802
     1.39254    0.365071    0.347975   0.0178372
     1.44938    0.452469     0.38013   0.0257296
     1.50621    0.310335    0.378587   0.0249304
     1.56305    0.282804    0.376551   0.0192381
     1.61989    0.342427    0.407019   0.0223215
     1.67673    0.330535    0.429404   0.0195096
     1.73357    0.477638    0.436625   0.0261224
     1.79041    0.407426    0.486502   0.0300374
     1.84724    0.257227     0.42995   0.0261476
     1.90408    0.278161    0.422179   0.0193638
     1.96092     0.37737    0.422907   0.0174362
     2.01776    0.400747    0.391687    0.020461
      2.0746    0.478127    0.416281   0.0143546
     2.13144    0.496617    0.398591   0.0236948
     2.18827    0.363768    0.405102   0.0278428
     2.24511    0.255761     0.36636   0.0189509
     2.30195    0.266595    0.358368   0.0226146
     2.35879    0.321331    0.364683   0.0283986
     2.41563    0.468923    0.390599   0.0220782
     2.47247    0.546873    0.394001   0.0213393
      2.5293    0.488634     0.37749   0.0279085
     2.58614    0.593708    0.354884   0.0211562
     2.64298     0.39529    0.348042    0.021683
     2.69982    0.436668    0.312673   0.0178296
     2.75666    0.429989    0.310517   0.0225982
      2.8135    0.266187    0.282636    0.019296
     2.87033    0.198907    0.264477   0.0171109
     2.92717    0.219108    0.254266   0.0149246
     2.98401    0.166489    0.250266   0.0216386
     3.04085    0.203795    0.210344   0.0159886
     3.09769    0.354319    0.244942   0.0177154
     3.15453    0.234013     0.21239   0.0171642
     3.21136     0.43569    0.217824   0.0182253
      3.2682    0.164779    0.197829   0.0154505
     3.32504    0.244195    0.204959   0.0158685
     3.38188    0.209903    0.198788   0.0196584
     3.43872    0.146045    0.201001    0.014677
     3.49556    0.240611    0.198519   0.0197029
     3.55239    0.173005    0.145695    0.011141
     3.60923    0.218537    0.147511   0.0156575
     3.66607    0.163883    0.106947  0.00639994
     3.72291   0.0860954    0.107824   0.0116134
     3.77975    0.115337    0.117464   0.0165202
     3.83659   0.0921229    0.108715     0.01141
     3.89342    0.101816   0.0874849   0.0076448
     3.95026    0.118921   0.0891475   0.0106659
      4.0071   0.0558765   0.0747352  0.00857769
     4.06394   0.0433328   0.0582961   0.0062171
     4.12078   0.0365722   0.0553447  0.00552169
     4.17761   0.0586459   0.0570456   0.0071693
     4.23445    0.107599   0.0516458  0.00689736
     4.29129   0.0829188      0.0597    0.010577
     4.34813   0.0594604   0.0493316  0.00472303
     4.40497   0.0654879   0.0544199   0.0100565
     4.46181   0.0407263   0.0652148  0.00920207
     4.51864   0.0751808    0.049322  0.00760405
     4.57548  0.00822672   0.0411671  0.00763968
     4.63232  0.00496861    0.027416  0.00432106
     4.68916   0.0158018   0.0269944  0.00537459
       4.746  0.00667912   0.0362704  0.00892164
     4.80284  0.00684202   0.0284988    0.007754
     4.85967  0.00114034   0.0296248  0.00889311
     4.91651 0.000651621   0.0281874  0.00708866
     4.97335 0.000570169   0.0284509   0.0075036
     5.03019 0.000733074   0.0175554  0.00358798
     5.08703 0.000733074  0.00958746   0.0026993
     5.14387 0.000814526   0.0110344  0.00413688
      5.2007 0.000977432   0.0118633  0.00696104
     5.25754  0.00130324  0.00434574  0.00140925
     5.31438    0.010263  0.00337789  0.00121696
     5.37122  0.00781945  0.00305208  0.00135482
     5.42806  0.00252503  0.00322936  0.00136325
      5.4849  0.00203632  0.00458051  0.00248803
     5.54173  0.00195486  0.00532796  0.00256744
     5.59857  0.00195486  0.00435053  0.00265735
     5.65541  0.00276939  0.00231421   0.0011089
   0.0284191           0 0.000122179 7.94804e-05
   0.0852574           0   0.0016924  0.00105578
    0.142096  0.00203632  0.00308615  0.00126927
    0.198934  0.00146615  0.00343459  0.00117936
    0.255772   0.0939964   0.0162091  0.00497523
    0.312611   0.0203632   0.0239833  0.00475337
    0.369449   0.0944036   0.0384592  0.00827244
    0.426287   0.0552249   0.0476543   0.0066622
    0.483126   0.0604379   0.0602116  0.00714624
    0.539964   0.0412965   0.0662617  0.00636225
    0.596802   0.0574241   0.0869507   0.0128182
     0.65364   0.0724114   0.0959693  0.00889577
    0.710479   0.0832446    0.119102    0.011579
    0.767317    0.137899    0.134741   0.0110507
    0.824155    0.249897    0.163249   0.0185331
    0.880994    0.186608    0.164236   0.0138952
    0.937832    0.147185    0.185151   0.0158202
     0.99467    0.293148    0.224601    0.019516
     1.05151    0.412558    0.230122   0.0166024
     1.10835     0.31734    0.268522   0.0196267
     1.16519    0.345848    0.291972   0.0177302
     1.22202    0.454506    0.303692   0.0250562
     1.27886    0.261382     0.30657   0.0143602
      1.3357     0.34487    0.320801   0.0154372
     1.39254    0.250956    0.342585   0.0176419
     1.44938    0.308787    0.376166   0.0246036
     1.50621    0.280523    0.373139   0.0241333
     1.56305     0.23214    0.368528   0.0197716
     1.61989    0.327603    0.402607    0.021513
     1.67673    0.371913     0.42621   0.0186853
     1.73357    0.341124    0.431319   0.0252042
     1.79041    0.294614    0.475842   0.0302012
     1.84724    0.350572     0.42554   0.0250641
     1.90408    0.382746    0.419988   0.0184116
     1.96092    0.232873    0.412349   0.0194023
     2.01776    0.268631     0.38485   0.0204345
      2.0746    0.430884    0.417092     0.01358
     2.13144    0.396511    0.398475   0.0223787
     2.18827    0.668075    0.419712   0.0298841
     2.24511     0.32972    0.364324    0.018007
     2.30195    0.471855    0.364673   0.0222197
     2.35879    0.594523    0.377452   0.0295525
     2.41563    0.313918    0.386339   0.0212586
     2.47247    0.459149     0.39762   0.0204584
      2.5293    0.567073    0.388022   0.0282757
     2.58614    0.375904    0.356052   0.0200131
     2.64298    0.489693    0.355912   0.0218599
     2.69982    0.312208    0.312647   0.0168391
     2.75666    0.409951    0.316041   0.0220076
      2.8135    0.299501    0.283573   0.0182467
     2.87033    0.167955    0.259114   0.0169798
     2.92717    0.147674    0.248345    0.015225
     2.98401    0.231814    0.249241   0.0204608
     3.04085    0.266024    0.213438   0.0153967
     3.09769    0.268712    0.246263   0.0167804
     3.15453    0.297872    0.217139   0.0168548
     3.21136    0.214465    0.217637   0.0172138
      3.2682    0.130487    0.194088   0.0150382
     3.32504    0.142868    0.201509   0.0153573
     3.38188    0.155982    0.196409   0.0187095
     3.43872    0.192961    0.200555   0.0138685
     3.49556    0.189703    0.198029   0.0186143
     3.55239    0.134478    0.145072   0.0105395
     3.60923   0.0792534    0.143719   0.0152399
     3.66607    0.157855    0.109776  0.00663996
     3.72291   0.0555507     0.10492   0.0113255
     3.77975   0.0475683    0.113581   0.0160523
     3.83659   0.0862584    0.107468   0.0108441
     3.89342   0.0774615   0.0869281  0.00724034
     3.95026   0.0430884   0.0865887   0.0103757
      4.0071   0.0169422   0.0715245  0.00868128
     4.06394   0.0500934   0.0578404  0.00588838
     4.12078   0.0533515   0.0552339  0.00521604
     4.17761   0.0221551   0.0551072  0.00702816
     4.23445    0.103934   0.0545506  0.00709958
     4.29129    0.103038   0.0621076   0.0102598
     4.34813    0.192961    0.057311  0.00894602
     4.40497   0.0680944   0.0551796  0.00952642
     4.46181   0.0680944   0.0653748  0.00869224
     4.51864    0.133664   0.0540076  0.00850359
     4.57548   0.0866656   0.0436948  0.00762195
     4.63232   0.0347803   0.0278251  0.00410032
     4.68916  0.00993722   0.0260467  0.00515886
       4.746  0.00944851   0.0347803  0.00854953
     4.80284  0.00716783   0.0273138  0.00741323
     4.85967  0.00651621    0.028341  0.00849121
     4.91651   0.0119735   0.0272866  0.00675183
     4.97335  0.00741219   0.0272821  0.00717719
     5.03019   0.0101816   0.0171458  0.00341195
     5.08703  0.00659766  0.00942136  0.00255444
     5.14387  0.00350246    0.010616  0.00392816
      5.2007   0.0015476   0.0112902  0.00659787
     5.25754  0.00195486  0.00421291  0.00133721
     5.31438 0.000733074  0.00323095  0.00115819
     5.37122           0  0.00288252  0.00129012
     5.42806           0  0.00304995  0.00129926
      5.4849           0  0.00432604  0.00236278
     5.54173           0  0.00503196  0.00244181
     5.59857           0  0.00410883  0.00252068
     5.65541           0  0.00218565  0.00105472
   0.0284191           0 0.000115748 7.55569e-05
   0.0852574           0  0.00160333  0.00100396
    0.142096           0  0.00292372  0.00121281
    0.198934  0.00317665  0.00342101  0.00111737
    0.255772    0.120143   0.0216793  0.00711083
    0.312611   0.0628814   0.0260306  0.00492438
    0.369449   0.0167792   0.0373182  0.00791535
    0.426287  0.00944851   0.0456435  0.00660806
    0.483126   0.0480571   0.0595719  0.00679869
    0.539964   0.0302189   0.0643647  0.00630386
    0.596802    0.029323   0.0839177   0.0124972
     0.65364   0.0631258   0.0942407  0.00859388
    0.710479    0.102386    0.118222   0.0110029
    0.767317    0.106133    0.133235   0.0105712
    0.824155    0.174716    0.163853   0.0175675
    0.880994    0.280849    0.170373   0.0144559
    0.937832    0.241344    0.188108   0.0152615
     0.99467    0.212836    0.223982   0.0184987
     1.05151    0.275717    0.232522    0.015901
     1.10835    0.298605    0.270106   0.0186574
     1.16519    0.282071     0.29145   0.0168047
     1.22202    0.285166    0.302717   0.0237564
     1.27886    0.370039     0.30991   0.0139875
      1.3357    0.360428    0.322887   0.0147649
     1.39254    0.401317    0.345676    0.016982
     1.44938    0.460126    0.380585   0.0237021
     1.50621    0.409544    0.375055   0.0229391
     1.56305    0.421843    0.371334    0.018929
     1.61989    0.415246    0.403272    0.020391
     1.67673    0.389018    0.424253   0.0178041
     1.73357    0.332897    0.426139   0.0244042
     1.79041    0.419888    0.472897   0.0287549
     1.84724    0.300153    0.418941   0.0245984
     1.90408    0.323856    0.414928   0.0181244
     1.96092    0.243869    0.403482   0.0203066
     2.01776    0.373949    0.384276    0.019367
      2.0746    0.350409    0.413582   0.0133111
     2.13144    0.331431    0.394947   0.0214773
     2.18827    0.372239    0.417213   0.0284155
     2.24511    0.411336    0.366798   0.0172285
     2.30195    0.381361    0.365551   0.0210676
     2.35879    0.353179    0.376174   0.0280247
     2.41563     0.44465    0.389408   0.0203601
     2.47247     0.42445    0.399032   0.0194303
      2.5293    0.374438    0.387307   0.0267965
     2.58614     0.30113    0.353162   0.0191674
     2.64298    0.470715    0.361954   0.0215282
     2.69982    0.417282    0.318154   0.0168293
     2.75666    0.415246    0.321262   0.0214598
      2.8135     0.37175    0.288214   0.0178668
     2.87033     0.23605    0.257901   0.0161294
     2.92717    0.312615    0.251727   0.0147947
     2.98401    0.259915    0.249802   0.0193916
     3.04085    0.149303    0.210062   0.0149518
     3.09769    0.150524    0.241224   0.0166366
     3.15453    0.118351     0.21194   0.0167505
     3.21136     0.17382    0.215331   0.0164615
      3.2682    0.158425    0.192211   0.0143634
     3.32504    0.234095    0.203224   0.0146445
     3.38188    0.137655    0.193317   0.0179786
     3.43872    0.206075    0.200845   0.0131416
     3.49556    0.215931    0.198972   0.0176585
     3.55239     0.12112    0.143811   0.0100599
     3.60923     0.14637    0.143858   0.0144385
     3.66607    0.100838    0.109305  0.00630712
     3.72291    0.082593    0.103745   0.0107902
     3.77975   0.0591346    0.110716   0.0154611
     3.83659   0.0590532     0.10492   0.0105685
     3.89342    0.157855   0.0906611  0.00776219
     3.95026    0.103282   0.0874673  0.00986677
      4.0071    0.102386   0.0731488  0.00837495
     4.06394    0.108984   0.0605322  0.00616307
     4.12078    0.124948   0.0589031  0.00609695
     4.17761   0.0406449   0.0543461  0.00669935
     4.23445    0.043007   0.0539431  0.00675186
     4.29129   0.0675242   0.0623927  0.00972377
     4.34813   0.0427626   0.0565453  0.00850788
     4.40497   0.0667912   0.0557908  0.00904461
     4.46181   0.0398303   0.0640304  0.00833808
     4.51864   0.0382827     0.05318  0.00809621
     4.57548    0.032744   0.0431185  0.00724255
     4.63232   0.0533515   0.0291686  0.00409871
     4.68916   0.0549805   0.0275696  0.00510716
       4.746   0.0321738   0.0346431  0.00810065
     4.80284   0.0702936   0.0295759   0.0073601
     4.85967   0.0232955   0.0280754  0.00804846
     4.91651   0.0181639   0.0268065  0.00641352
     4.97335   0.0259834   0.0272138  0.00679977
     5.03019   0.0157204   0.0170708   0.0032332
     5.08703   0.0187341   0.0099115  0.00246658
     5.14387   0.0198744   0.0111033  0.00375152
      5.2007  0.00879689    0.011159  0.00625192
     5.25754  0.00529442  0.00426983  0.00126804
     5.31438  0.00374682  0.00325811  0.00109755
     5.37122   0.0029323  0.00288514  0.00122222
     5.42806  0.00366537  0.00308234  0.00123129
      5.4849 0.000162905  0.00410693  0.00224856
     5.54173 8.14526e-05  0.00477141  0.00232715
     5.59857 0.000162905  0.00390115  0.00239656
     5.65541 0.000244358  0.00208347  0.00100415
   0.0284191  0.00342101 0.000281012 0.000176348
   0.0852574  0.00423554  0.00173494  0.00096235
    0.142096  0.00439844  0.00299746  0.00115441
    0.198934  0.00806381  0.00365315  0.00108534
    0.255772  0.00651621   0.0209211  0.00679559
    0.312611    0.178544   0.0336562  0.00878229
    0.369449   0.0993722   0.0404209  0.00810491
    0.426287   0.0789276   0.0473077  0.00648383
    0.483126   0.0742034   0.0603035    0.006498
    0.539964    0.108821   0.0665875  0.00636851
    0.596802    0.148325    0.087138   0.0122803
     0.65364    0.174064   0.0982319  0.00904362
    0.710479    0.103526    0.117487   0.0104773
    0.767317    0.109635    0.132055   0.0101083
    0.824155    0.162335    0.163777   0.0166893
    0.880994    0.217723    0.172741   0.0139256
    0.937832    0.362057    0.196806   0.0167949
     0.99467    0.351794    0.230373    0.018645
     1.05151    0.317747    0.236783   0.0156666
     1.10835    0.264069    0.269804    0.017727
     1.16519    0.343079    0.294032   0.0161615
     1.22202    0.199559    0.297559   0.0231218
     1.27886     0.26464    0.307647     0.01347
      1.3357    0.326055    0.323045   0.0140275
     1.39254    0.341205    0.345453   0.0161344
     1.44938     0.27417    0.375265   0.0231065
     1.50621     0.29551    0.371078   0.0221342
     1.56305    0.376963    0.371615   0.0179847
     1.61989    0.466479    0.406432   0.0196148
     1.67673    0.450026    0.425541   0.0169605
     1.73357    0.295103    0.419587   0.0240474
     1.79041    0.289075    0.463706   0.0287485
     1.84724    0.300886    0.413038   0.0240663
     1.90408    0.309602    0.409662    0.017967
     1.96092    0.430151    0.404816    0.019335
     2.01776    0.618796    0.396002   0.0216595
      2.0746    0.379814    0.411894   0.0127522
     2.13144    0.366618     0.39353   0.0204501
     2.18827    0.424287    0.417567   0.0269969
     2.24511    0.356355    0.366276   0.0163749
     2.30195    0.275391    0.361043   0.0204909
     2.35879    0.234339    0.369082   0.0275061
     2.41563    0.253481    0.382612    0.020445
     2.47247    0.339983     0.39608   0.0186818
      2.5293    0.397163      0.3878   0.0254612
     2.58614    0.269364    0.348972   0.0186613
     2.64298    0.341694    0.360941   0.0204756
     2.69982    0.346337    0.319563   0.0160467
     2.75666    0.425997    0.326499    0.021016
      2.8135    0.331757    0.290391   0.0171056
     2.87033    0.261056    0.258058   0.0153237
     2.92717    0.328824    0.255582   0.0145485
     2.98401    0.280767    0.251351   0.0184837
     3.04085    0.199233    0.209521    0.014214
     3.09769    0.193939     0.23886   0.0159719
     3.15453    0.154108    0.209048   0.0161606
     3.21136    0.221062    0.215617    0.015641
      3.2682    0.156633    0.190432    0.013755
     3.32504    0.107029    0.198415   0.0146809
     3.38188    0.172761    0.192289    0.017109
     3.43872    0.162498    0.198928   0.0126236
     3.49556    0.221062    0.200076     0.01681
     3.55239   0.0932633    0.141284  0.00986927
     3.60923   0.0991279    0.141622   0.0138887
     3.66607   0.0529442    0.106487  0.00659133
     3.72291    0.326462    0.114881   0.0149293
     3.77975    0.190844    0.114722   0.0151982
     3.83659    0.170236    0.108185   0.0105326
     3.89342   0.0763211   0.0899441  0.00740712
     3.95026   0.0880503   0.0874964  0.00937347
      4.0071   0.0699678   0.0729897  0.00795771
     4.06394   0.0689904   0.0609551  0.00586941
     4.12078   0.0614967   0.0590328  0.00579348
     4.17761   0.0366537   0.0534614  0.00642252
     4.23445   0.0491974   0.0537058  0.00641844
     4.29129    0.155167   0.0670315   0.0102847
     4.34813   0.0316851   0.0553023  0.00817279
     4.40497    0.043903   0.0551964  0.00861189
     4.46181   0.0411336   0.0628855  0.00799938
     4.51864   0.0190599    0.051474  0.00786909
     4.57548   0.0188156   0.0419033  0.00698162
     4.63232   0.0127066   0.0283455  0.00397557
     4.68916   0.0148244   0.0269323   0.0048914
       4.746    0.013684   0.0335951  0.00776311
     4.80284   0.0258205   0.0293881  0.00699449
     4.85967   0.0249245   0.0279179  0.00764758
     4.91651   0.0303818   0.0269853  0.00609534
     4.97335   0.0234584    0.027026  0.00646237
     5.03019    0.073063   0.0198704  0.00410856
     5.08703   0.0149873   0.0101653  0.00235627
     5.14387   0.0639403   0.0137451  0.00439683
      5.2007   0.0304633   0.0121242  0.00601337
     5.25754   0.0060275  0.00435772  0.00120768
     5.31438 0.000407263  0.00311556  0.00105189
     5.37122 0.000407263  0.00276124  0.00116737
     5.42806 0.000488716  0.00295266  0.00117653
      5.4849  0.00105888  0.00395453  0.00214129
     5.54173 0.000407263   0.0045532    0.002221
     5.59857 8.14526e-05  0.00371017  0.00228433
     5.65541           0   0.0019793 0.000959329
   0.0284191           0  0.00026763 0.000168457
   0.0852574 8.14526e-05   0.0016562 0.000919739
    0.142096 0.000488716  0.00287799   0.0011056
    0.198934 0.000325811  0.00349471  0.00104516
    0.255772   0.0830002   0.0238773  0.00708585
    0.312611   0.0335585   0.0336516  0.00836409
    0.369449   0.0276124   0.0398109  0.00774188
    0.426287   0.0282641   0.0464009  0.00623817
    0.483126   0.0556322    0.060081  0.00619238
    0.539964   0.0886205   0.0676367  0.00615107
    0.596802    0.196627   0.0923518   0.0127543
     0.65364   0.0907382    0.097875  0.00862001
    0.710479    0.138144    0.118471   0.0100244
    0.767317    0.141646    0.132512  0.00963725
    0.824155    0.285003    0.169549   0.0168634
    0.880994    0.300397     0.17882   0.0145288
    0.937832    0.235317     0.19864   0.0160949
     0.99467    0.218619    0.229813   0.0177655
     1.05151    0.252829    0.237547   0.0149392
     1.10835    0.311801    0.271804   0.0169953
     1.16519    0.288098    0.293749   0.0153944
     1.22202    0.252829    0.295429   0.0221186
     1.27886    0.344545    0.309404   0.0129427
      1.3357    0.363849    0.324988   0.0134935
     1.39254    0.341042    0.345243   0.0153674
     1.44938     0.30895    0.372107    0.022221
     1.50621    0.348943    0.370024   0.0211053
     1.56305    0.471855    0.376389   0.0177504
     1.61989     0.43341    0.407717   0.0187228
     1.67673    0.318561    0.420447   0.0169006
     1.73357    0.347558    0.416157   0.0231456
     1.79041    0.302597    0.456034   0.0283848
     1.84724    0.547688     0.41945   0.0237591
     1.90408    0.303737    0.404618   0.0178054
     1.96092    0.323937    0.400964   0.0187939
     2.01776    0.425183    0.397392   0.0206726
      2.0746    0.551516    0.418542   0.0137695
     2.13144     0.52765    0.399917   0.0204493
     2.18827    0.427219    0.418027   0.0257153
     2.24511    0.297547    0.363003   0.0159189
     2.30195    0.248838      0.3557   0.0201997
     2.35879    0.391136    0.370132   0.0262163
     2.41563    0.309113    0.379112   0.0197687
     2.47247    0.380628    0.395344   0.0178067
      2.5293    0.321575    0.384647   0.0244433
     2.58614    0.367189    0.349839   0.0177929
     2.64298    0.303411    0.358202    0.019683
     2.69982    0.408485    0.323798   0.0158314
     2.75666    0.291438    0.324829   0.0200815
      2.8135    0.312452    0.291441   0.0163233
     2.87033    0.221388    0.256312   0.0146932
     2.92717    0.224402    0.254097   0.0139313
     2.98401    0.260648    0.251793   0.0176088
     3.04085    0.363849     0.21687   0.0153196
     3.09769    0.171784    0.235666   0.0155274
     3.15453    0.144904    0.205994   0.0156771
     3.21136    0.279464    0.218658   0.0151888
      3.2682    0.153701    0.188683   0.0132107
     3.32504    0.160299      0.1966   0.0140935
     3.38188    0.131139    0.189377   0.0165402
     3.43872    0.118839    0.195114   0.0125854
     3.49556     0.10988    0.195781   0.0165492
     3.55239   0.0833261    0.138524  0.00977759
     3.60923   0.0857696    0.138962   0.0134796
     3.66607     0.10483    0.106408  0.00627793
     3.72291   0.0973359    0.114045   0.0142417
     3.77975    0.142705    0.116055   0.0145328
     3.83659    0.122993    0.108891   0.0100546
     3.89342   0.0702936   0.0890083  0.00711326
     3.95026    0.120794    0.089082  0.00906024
      4.0071    0.131057   0.0757548  0.00804485
     4.06394    0.180988   0.0666709  0.00789698
     4.12078    0.065325   0.0593324  0.00552534
     4.17761   0.0471611   0.0531614  0.00612369
     4.23445   0.0203632   0.0521181  0.00630612
     4.29129   0.0171865   0.0646579   0.0100651
     4.34813   0.0127066   0.0532739  0.00803137
     4.40497   0.0510708   0.0549999  0.00820404
     4.46181   0.0228882   0.0609809  0.00784193
     4.51864   0.0127881   0.0496318  0.00770699
     4.57548   0.0485458   0.0422196  0.00665632
     4.63232   0.0405634   0.0289273  0.00382859
     4.68916   0.0654879   0.0287683  0.00499116
       4.746   0.0195486   0.0329263   0.0074222
     4.80284   0.0138469   0.0286481  0.00670046
     4.85967  0.00529442   0.0268406   0.0073589
     4.91651    0.033477   0.0272944  0.00581292
     4.97335     0.01458   0.0264333  0.00618176
     5.03019  0.00635331   0.0192267  0.00396302
     5.08703  0.00276939   0.0098131  0.00227023
     5.14387 0.000733074   0.0131255  0.00423089
      5.2007   0.0365722   0.0132884  0.00583862
     5.25754   0.0391787  0.00601586   0.0019853
     5.31438   0.0195486  0.00389809  0.00125968
